raw/gen/time/total_timesteps,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/critic_loss,raw/gen/train/actor_loss,raw/gen/time/time_elapsed,raw/gen/time/fps,raw/gen/train/learning_rate,raw/gen/time/episodes,raw/gen/train/n_updates
3684000,0.40974416020279186,0.003916046637158301,-0.19592153108119964,1,764,0.001,3684,3683000
3688000,0.3701106936277297,0.004801868569235502,-0.1963421395421028,1,762,0.001,3688,3687000
3692000,0.3841202767454519,0.004971459300540755,-0.19443822625279428,1,767,0.001,3692,3691000
3696000,0.38138124734171563,0.005658626172408841,-0.19104203729331493,1,755,0.001,3696,3695000
3700000,0.38332385159771426,0.003974723556280401,-0.18931301602721215,1,759,0.001,3700,3699000
3704000,0.337744414613924,0.005323783115234812,-0.19082526195049285,1,752,0.001,3704,3703000
3708000,0.32265203682661203,0.003811223321635188,-0.19226999187469482,1,752,0.001,3708,3707000
3712000,0.36151811013141866,0.002534734548259216,-0.1877378775179386,1,761,0.001,3712,3711000
3716000,0.360970068969698,0.003097612840428696,-0.18511642752587795,1,758,0.001,3716,3715000
3720000,0.3713815587712236,0.004161698904782951,-0.18421282170712946,1,758,0.001,3720,3719000
3724000,0.4142318390993415,0.005682694018272904,-0.18374023738503456,1,761,0.001,3724,3723000
3728000,0.4119828503012707,0.0026384585736236167,-0.17841247554123402,1,759,0.001,3728,3727000
3732000,0.41958115577362015,0.005262290736527884,-0.17658344334363937,1,760,0.001,3732,3731000
3736000,0.4223150528856701,0.004320855216695838,-0.17305602872371673,1,760,0.001,3736,3735000
3740000,0.39982660513871227,0.0052555959721291385,-0.17162707670032978,1,764,0.001,3740,3739000
3744000,0.38277404977484175,0.004730154415986187,-0.16914652994275092,1,761,0.001,3744,3743000
3748000,0.42169874619836967,0.004226110640389466,-0.16647230660915374,1,765,0.001,3748,3747000
3752000,0.41737386494912826,0.004585580738899325,-0.1650042815953493,1,766,0.001,3752,3751000
3756000,0.39350755128992554,0.004250976141760523,-0.1629779060333967,1,760,0.001,3756,3755000
3760000,0.41618239375989124,0.004323835651623668,-0.16078052088618278,1,765,0.001,3760,3759000
3764000,0.4014237952672112,0.0028187688824583687,-0.15720296745002268,1,756,0.001,3764,3763000
3768000,0.4233381199946395,0.0037786120889584814,-0.1548504198938608,1,763,0.001,3768,3767000
3772000,0.42503418616193045,0.0032505324292146933,-0.15263412573933602,1,756,0.001,3772,3771000
3776000,0.4468578663944416,0.004288227660040661,-0.15065211944282056,1,758,0.001,3776,3775000
3780000,0.443640858126655,0.0037623490441106035,-0.1483504847884178,1,761,0.001,3780,3779000
3784000,0.43945552874238464,0.0013842911770426815,-0.14696482382714748,1,766,0.001,3784,3783000
3788000,0.44015653382067055,0.003587323075041953,-0.14413529367744923,1,757,0.001,3788,3787000
3792000,0.4312832335065269,0.0026645955967967002,-0.14411469456553458,1,763,0.001,3792,3791000
3796000,0.4250165496958842,0.003956214667335117,-0.14252412088215352,1,760,0.001,3796,3795000
3800000,0.43488123991797595,0.003773524449758945,-0.13866579192876816,1,751,0.001,3800,3799000
3804000,0.4915229237182235,0.0025356646944877733,-0.13555271019041537,1,766,0.001,3804,3803000
3808000,0.4954395346838802,0.0027689515073000175,-0.13291706366837025,1,767,0.001,3808,3807000
3812000,0.4937190194355455,0.0016701692114029457,-0.13021275421977044,1,762,0.001,3812,3811000
3816000,0.498278469792491,0.0025441049069883106,-0.1269508218318224,1,758,0.001,3816,3815000
3820000,0.5198945364415664,0.0021839224672155007,-0.1240540739968419,1,761,0.001,3820,3819000
3824000,0.4685419129605819,0.004078826462059348,-0.12382204911857843,1,750,0.001,3824,3823000
3828000,0.4941370919426135,0.0027496977696564746,-0.12651062841713429,1,760,0.001,3828,3827000
3832000,0.49082042285611754,0.0024335575638639137,-0.12494703544676304,1,765,0.001,3832,3831000
3836000,0.5542272410949031,0.003391097397780476,-0.12092162527143956,1,762,0.001,3836,3835000
3840000,0.6156200556680821,0.004033798546388523,-0.12010628402978182,1,762,0.001,3840,3839000
3844000,0.5856151173511356,0.002909521312006032,-0.12091079580038785,1,764,0.001,3844,3843000
3848000,0.505965484492625,0.00392152482743586,-0.11844178776443004,1,754,0.001,3848,3847000
3852000,0.5366151957962645,0.003532615191794852,-0.11615706127882004,1,757,0.001,3852,3851000
3856000,0.5287616055344615,0.0022739427164448897,-0.11623555879294872,1,755,0.001,3856,3855000
3860000,0.5051566152537247,0.00434483158668225,-0.11442843334376812,1,749,0.001,3860,3859000
3864000,0.5067647664883221,0.00191109809300703,-0.11349775242060423,1,764,0.001,3864,3863000
3868000,0.4852171248203707,0.002349638813418447,-0.11132395489513874,1,766,0.001,3868,3867000
3872000,0.4946883476096548,0.003589158292172374,-0.11296258751302958,1,761,0.001,3872,3871000
3876000,0.47081821180312133,0.0036042223494738125,-0.11414267013967037,1,758,0.001,3876,3875000
3880000,0.4672274010903978,0.0025807107072973387,-0.11319047260284423,1,754,0.001,3880,3879000
3884000,0.4653929777783253,0.0015816542109232242,-0.11027088148146867,1,759,0.001,3884,3883000
3888000,0.46503875733239936,0.001612633786737778,-0.10901021768897771,1,754,0.001,3888,3887000
3892000,0.49344893216827335,0.0018031519163069492,-0.1104542047828436,1,756,0.001,3892,3891000
3896000,0.49775455315359757,0.0017501355349243508,-0.10705425619333983,1,762,0.001,3896,3895000
3900000,0.49959186497445485,0.002320191135998657,-0.10612199125438929,1,760,0.001,3900,3899000
3904000,0.44545663658256435,0.003076452244158401,-0.10486076200008393,1,757,0.001,3904,3903000
3908000,0.44930024433071347,0.0022673835766299395,-0.10383917336910962,1,771,0.001,3908,3907000
3912000,0.42680968792922785,0.0019235881437600051,-0.10411268545687198,1,761,0.001,3912,3911000
3916000,0.4193607691301995,0.001953795293340856,-0.10244316321611405,1,756,0.001,3916,3915000
3920000,0.39422819800887127,0.001769110358728328,-0.10060814998298884,1,754,0.001,3920,3919000
3924000,0.41784380191334763,0.0013416982707776307,-0.0991145812124014,1,752,0.001,3924,3923000
3928000,0.3994932270271185,0.002235608556277426,-0.09830165599286557,1,756,0.001,3928,3927000
3932000,0.38835410950345656,0.0009820418994845675,-0.09724886377155781,1,756,0.001,3932,3931000
3936000,0.3474018579400419,0.0014217063931696284,-0.09501901260763407,1,749,0.001,3936,3935000
3940000,0.28363142162122473,0.003310183341374777,-0.0935015457496047,1,765,0.001,3940,3939000
3944000,0.3033097197976573,0.001277827745754774,-0.09209553261846304,1,760,0.001,3944,3943000
3948000,0.3183447200649084,0.002605419593510404,-0.09456345806270838,1,753,0.001,3948,3947000
3952000,0.2937169777358655,0.002308256787133676,-0.09519302788376809,1,762,0.001,3952,3951000
3956000,0.34321171552937363,0.002266806499656071,-0.09502191816270351,1,765,0.001,3956,3955000
3960000,0.37621096327033343,0.0011511346725876495,-0.09758441805094481,1,756,0.001,3960,3959000
3964000,0.38775323004228207,0.001988339339171294,-0.09656422301381827,1,758,0.001,3964,3963000
3968000,0.37950411391080835,0.003144216296539581,-0.0940062679052353,1,756,0.001,3968,3967000
3972000,0.3798190142835861,0.001931732710174281,-0.09371899811923504,1,762,0.001,3972,3971000
3976000,0.3760643614247938,0.0020290779535959516,-0.09196964340656996,1,757,0.001,3976,3975000
3980000,0.37684000574787474,0.0012064031400721973,-0.09249958170950413,1,756,0.001,3980,3979000
3984000,0.4003613298565359,0.0033961054847993495,-0.09338856972754002,1,761,0.001,3984,3983000
3988000,0.3995873014905637,0.0012093365305402952,-0.09296040908247233,1,766,0.001,3988,3987000
3992000,0.3903970574107251,0.0014645861523615584,-0.09350089868158103,1,759,0.001,3992,3991000
3996000,0.47707741807007714,0.002656781421012912,-0.09351570823788644,1,772,0.001,3996,3995000
4000000,0.4622404035975856,0.0014120781102783136,-0.0915442224368453,1,755,0.001,4000,3999000
4004000,0.48796714834056765,0.000975122133491884,-0.08910154532641172,1,761,0.001,4004,4003000
4008000,0.48610333847951687,0.0026257767239629246,-0.08743834109604359,1,756,0.001,4008,4007000
4012000,0.4811777194028993,0.0014844155938939796,-0.08764425606280565,1,752,0.001,4012,4011000
4016000,0.4835631626991697,0.0013098172820662781,-0.08635239191353321,1,754,0.001,4016,4015000
4020000,0.49545720089856554,0.0008150991651324749,-0.08463628383725881,1,773,0.001,4020,4019000
4024000,0.47184333535078965,0.0019769215750468196,-0.0864116342291236,1,760,0.001,4024,4023000
4028000,0.4654371152655721,0.0012781483199664704,-0.08487291711568833,1,760,0.001,4028,4027000
4032000,0.4941036297425337,0.003046543032479398,-0.0879803032502532,1,752,0.001,4032,4031000
4036000,0.4732960157973951,0.0020293660255181678,-0.08973084864765406,1,761,0.001,4036,4035000
4040000,0.4825738799978256,0.0010918976184339769,-0.08982062160223722,1,762,0.001,4040,4039000
4044000,0.4675362952936423,0.001797991317670591,-0.08889693761616946,1,760,0.001,4044,4043000
4048000,0.49121333888546304,0.0011269617866104848,-0.08802306336909532,1,766,0.001,4048,4047000
4052000,0.5159682406364943,0.001963476593529695,-0.08814046411216259,1,758,0.001,4052,4051000
4056000,0.5016510336518062,0.0015518793462547292,-0.08765665838867426,1,755,0.001,4056,4055000
4060000,0.48107241569181897,0.0012417257243716874,-0.08720095594972373,1,763,0.001,4060,4059000
4064000,0.48053287266318423,0.0010334823447915764,-0.08816908637434244,1,761,0.001,4064,4063000
4068000,0.48044106969183514,0.001965244037565702,-0.08649558704346419,1,753,0.001,4068,4067000
4072000,0.4757657034598865,0.0004573928183142316,-0.08338538455218077,1,752,0.001,4072,4071000
4076000,0.47623348893769557,0.0007559255231701305,-0.08055197158455848,1,762,0.001,4076,4075000
4080000,0.47925230901586063,0.0007113682967513762,-0.07748282716423273,1,755,0.001,4080,4079000
4084000,0.45196154054650717,0.001125240618442132,-0.07574530754983425,1,767,0.001,4084,4083000
4088000,0.4670513765557802,0.0007800923494402965,-0.07321034241467714,1,764,0.001,4088,4087000
4092000,0.4745179825726015,0.0008435752225935758,-0.0718611331731081,1,764,0.001,4092,4091000
4096000,0.3834522667214524,0.001203875236582339,-0.07034200731664896,1,758,0.001,4096,4095000
4100000,0.42561450320969874,0.0005604101426458851,-0.06932913964241744,1,762,0.001,4100,4099000
4104000,0.40021211730887,0.0007067755631859268,-0.06866420018672943,1,756,0.001,4104,4103000
4108000,0.40371026850416547,0.0011716243068404123,-0.06803689689934253,1,754,0.001,4108,4107000
4112000,0.45718397455535154,0.001245040087794187,-0.06652781599014998,1,752,0.001,4112,4111000
4116000,0.45667856904689386,0.0006371253766274176,-0.06476501812413335,1,757,0.001,4116,4115000
4120000,0.4598530307918382,0.0006690732487151534,-0.06306090492382646,1,760,0.001,4120,4119000
4124000,0.45974447849407496,0.00044205052008135145,-0.05996565472707152,1,762,0.001,4124,4123000
4128000,0.4845214477649797,0.0007763148428490028,-0.06009633158519864,1,760,0.001,4128,4127000
4132000,0.45666776719773855,0.0007461212195612204,-0.05970901258662343,1,764,0.001,4132,4131000
4136000,0.4577163056335559,0.0008471097945486532,-0.05831125822290778,1,752,0.001,4136,4135000
4140000,0.469549683095971,0.0008870067031687958,-0.05829714034497738,1,760,0.001,4140,4139000
4144000,0.46841319748006915,0.00023910912575149723,-0.057402523756027224,1,765,0.001,4144,4143000
4148000,0.4452555764222755,0.0006923454514244121,-0.056806758288294075,1,772,0.001,4148,4147000
4152000,0.4216392802854974,0.001088920811623895,-0.056840692538768056,1,766,0.001,4152,4151000
4156000,0.38538463638598436,0.0004873503686919068,-0.05560837454721332,1,756,0.001,4156,4155000
4160000,0.37379123162688593,0.0010509506424794274,-0.055568840611726046,1,762,0.001,4160,4159000
4164000,0.36505433765893486,0.001212665453244835,-0.05579132755473256,1,753,0.001,4164,4163000
4168000,0.4250602307631992,0.0006544562600311254,-0.05431175675243139,1,770,0.001,4168,4167000
4172000,0.4439839560057073,0.0008069763825912306,-0.05323877101391554,1,758,0.001,4172,4171000
4176000,0.45454262654057687,0.0008964158184986246,-0.05265055290609598,1,759,0.001,4176,4175000
4180000,0.4667392216953518,0.0005804569474115211,-0.05120668524876237,1,755,0.001,4180,4179000
4184000,0.47308785170326645,0.0008377331468236724,-0.05120519106090069,1,759,0.001,4184,4183000
4188000,0.45653916048111287,0.0002454174171544632,-0.05100120971724391,1,765,0.001,4188,4187000
4192000,0.42686948465612345,0.0010475852424418947,-0.05059188744798303,1,767,0.001,4192,4191000
4196000,0.42894631109176523,0.0005618895409666419,-0.05020480581372976,1,764,0.001,4196,4195000
4200000,0.3827149036808419,0.0004481010033738977,-0.049467038203030826,1,763,0.001,4200,4199000
4204000,0.39153066390309343,0.0009447909298516448,-0.04941846879199147,1,764,0.001,4204,4203000
4208000,0.3821863640296207,0.00045563827187165764,-0.04882392422109842,1,756,0.001,4208,4207000
4212000,0.3444352573656257,0.0009247155045204058,-0.049244893178343775,1,764,0.001,4212,4211000
4216000,0.35383632312734853,0.000406525495697574,-0.0492425505258143,1,753,0.001,4216,4215000
4220000,0.3640504650086596,0.000674326764652645,-0.049908947743475436,1,764,0.001,4220,4219000
4224000,0.36524417451199304,0.0010740674415476944,-0.04956111600622535,1,757,0.001,4224,4223000
4228000,0.36112561306551993,0.0011607740670615072,-0.05012178184092045,1,756,0.001,4228,4227000
4232000,0.3593754062422313,0.0008744059978737712,-0.04995751454308629,1,761,0.001,4232,4231000
4236000,0.35677036589997935,0.0011005917321804668,-0.04940100233629346,1,757,0.001,4236,4235000
4240000,0.33830640103519805,0.00048283558274138085,-0.049139847945421936,1,760,0.001,4240,4239000
4244000,0.36871513345227,0.0008668893146113223,-0.047970311380922795,1,761,0.001,4244,4243000
4248000,0.3498333988452398,0.0006552466058833226,-0.04852709164842963,1,752,0.001,4248,4247000
4252000,0.44499573151392363,0.0011468359421667818,-0.05004543760418892,1,753,0.001,4252,4251000
4256000,0.44503613330581715,0.00037499739387880914,-0.049688890658318996,1,764,0.001,4256,4255000
4260000,0.7290611632553987,0.0021045566678099758,-0.04981526716426015,1,756,0.001,4260,4259000
4264000,0.7435364347700147,0.0005199395775615357,-0.0506050009727478,1,756,0.001,4264,4263000
4268000,0.6875848309497176,0.0009488046813644741,-0.05061683695018292,1,752,0.001,4268,4267000
4272000,0.685504252352112,0.00106395660426856,-0.051804380372166635,1,757,0.001,4272,4271000
4276000,0.6821379366783955,0.0009807841349186532,-0.05253628971427679,1,756,0.001,4276,4275000
4280000,0.6671869245503469,0.000787819745329879,-0.052606188453733924,1,756,0.001,4280,4279000
4284000,0.6655172502187838,0.0009318368368181327,-0.05240142763778567,1,756,0.001,4284,4283000
4288000,0.6801419810748844,0.0009036376485124004,-0.052791622545570134,1,762,0.001,4288,4287000
4292000,0.6850945003571072,0.001094094802883565,-0.052512662786990405,1,759,0.001,4292,4291000
4296000,0.6971921270713227,0.0004477825839780101,-0.0527743650265038,1,756,0.001,4296,4295000
4300000,0.7123681009129628,0.0008173029615273176,-0.052886155996471645,1,765,0.001,4300,4299000
4304000,0.7643142115135366,0.0009155913671352074,-0.05247333623841405,1,750,0.001,4304,4303000
4308000,0.8011971914069268,0.0012372847770248502,-0.05298396838083863,1,756,0.001,4308,4307000
4312000,0.7855116092041068,0.000453750532743379,-0.05235848010703921,1,766,0.001,4312,4311000
4316000,0.7734403642919832,0.0008999784666522659,-0.05176353164762258,1,757,0.001,4316,4315000
4320000,0.7594693953289016,0.0004254395914015825,-0.05139597498625517,1,752,0.001,4320,4319000
4324000,0.7587345073912124,0.0005430006269248582,-0.051276914663612845,1,753,0.001,4324,4323000
4328000,0.7486269947171706,0.0008017487734055758,-0.05172637429088354,1,757,0.001,4328,4327000
4332000,0.8004577003399423,0.0008556711610909549,-0.05304548592120409,1,758,0.001,4332,4331000
4336000,0.8382921715049556,0.002141135783590595,-0.052293872017413374,1,760,0.001,4336,4335000
4340000,0.8353336397597532,0.00036175337540884044,-0.052436234325170514,1,753,0.001,4340,4339000
4344000,0.8130550878141175,0.0008335194234360194,-0.05209493204578757,1,771,0.001,4344,4343000
4348000,0.8987831168296826,0.001897893579244856,-0.051234464354813096,1,754,0.001,4348,4347000
4352000,0.7985492791777982,0.0009090358736538148,-0.052089572180062535,1,761,0.001,4352,4351000
4356000,0.8372394585883947,0.0005053369591755829,-0.05342153586819768,1,762,0.001,4356,4355000
4360000,0.5647983924870452,0.002021141726426538,-0.05332531431689858,1,760,0.001,4360,4359000
4364000,0.5712361018571444,0.0005875014590955508,-0.05374998558312655,1,773,0.001,4364,4363000
4368000,0.6822414302492349,0.0007346953085428463,-0.054019597001373765,1,753,0.001,4368,4367000
4372000,0.6752146601644828,0.0005811606094280445,-0.05359466374665499,1,765,0.001,4372,4371000
4376000,0.6933074701453147,0.0008764725985520774,-0.05325492643564939,1,755,0.001,4376,4375000
4380000,0.69108921570125,0.0004187449505429905,-0.05328671310842037,1,764,0.001,4380,4379000
4384000,0.7592472674081647,0.0009804958627097047,-0.052556661285459993,1,759,0.001,4384,4383000
4388000,0.7576519604472748,0.00033173392258374813,-0.05241738797351718,1,750,0.001,4388,4387000
4392000,0.7487252085574808,0.0009848008569104322,-0.053126358650624754,1,753,0.001,4392,4391000
4396000,0.7348404443381267,0.0011620068043670018,-0.05360652690380812,1,764,0.001,4396,4395000
4400000,0.7869415051533671,0.0005694552099371462,-0.05207535805925727,1,754,0.001,4400,4399000
4404000,0.7195063624244039,0.0005223602332608668,-0.051653689730912444,1,755,0.001,4404,4403000
4408000,0.6946173750459057,0.0008554959767105462,-0.05125663030147552,1,769,0.001,4408,4407000
4412000,0.6812915408688376,0.00044070637348217224,-0.052314952187240124,1,755,0.001,4412,4411000
4416000,0.6929070528711643,0.0007209751903333853,-0.05082628870382905,1,748,0.001,4416,4415000
4420000,0.6754238100632426,0.0007428521613408167,-0.05152254308760166,1,761,0.001,4420,4419000
4424000,0.717551745669021,0.0005575497748287647,-0.05160694650933147,1,766,0.001,4424,4423000
4428000,0.7032035546377006,0.0006971884819151212,-0.052473923549056056,1,765,0.001,4428,4427000
4432000,0.6507958149249738,0.0019024404064156906,-0.05179034012556076,1,754,0.001,4432,4431000
4436000,0.6364742147417164,0.000730004538507,-0.05025654200091958,1,753,0.001,4436,4435000
4440000,0.6495628721616478,0.0023093761599176383,-0.05056137704476714,1,765,0.001,4440,4439000
4444000,0.6357449602922816,0.0013061180309549526,-0.05145096923783422,1,755,0.001,4444,4443000
4448000,0.5489297000843749,0.002260026482826733,-0.05126488323137164,1,764,0.001,4448,4447000
4452000,0.5747627071769732,0.0004253928806072623,-0.05191706369817257,1,762,0.001,4452,4451000
4456000,0.5364111221054922,0.0008896422329508739,-0.051799990773200986,1,759,0.001,4456,4455000
4460000,0.518357673385787,0.0006800524528968111,-0.05161931661516428,1,770,0.001,4460,4459000
4464000,0.508116315642547,0.001953491782528607,-0.050466541860252616,1,756,0.001,4464,4463000
4468000,0.39050940272221113,0.001615044097742036,-0.04946550168097019,1,758,0.001,4468,4467000
4472000,0.3863780173134148,0.0012952978352157767,-0.04842056310921907,1,770,0.001,4472,4471000
4476000,0.3594180083621536,0.00027689877881513,-0.048417186178267,1,762,0.001,4476,4475000
4480000,0.36014604116540916,0.0010416179443929572,-0.04930022250488401,1,766,0.001,4480,4479000
4484000,0.28442255832348506,0.0007445205203655412,-0.04925811238214373,1,756,0.001,4484,4483000
4488000,0.27104695071617113,0.0005894143566772938,-0.04734321945160627,1,772,0.001,4488,4487000
4492000,0.2901037783686519,0.0009115059280378741,-0.04840492469072342,1,766,0.001,4492,4491000
4496000,0.2913908934790359,0.001206095270958109,-0.04899373140931129,1,756,0.001,4496,4495000
4500000,0.3174491693175458,0.0005975240461070625,-0.04871435399353504,1,755,0.001,4500,4499000
4504000,0.3177995349583432,0.0007675869089078015,-0.050098160702735185,1,753,0.001,4504,4503000
4508000,0.3080120116780562,0.0011637778068427553,-0.051804961197078225,1,756,0.001,4508,4507000
4512000,0.306568253527184,0.0007414776290662215,-0.05215040301531553,1,753,0.001,4512,4511000
4516000,0.29650303449035254,0.0004103994107077878,-0.05106628070771694,1,760,0.001,4516,4515000
4520000,0.2967705925156326,0.0012791804202682943,-0.05101151388511062,1,763,0.001,4520,4519000
4524000,0.2537258427151036,0.00044637201389546773,-0.05209875966235995,1,762,0.001,4524,4523000
4528000,0.2746019765503782,0.0004706271981217019,-0.049927379872649905,1,751,0.001,4528,4527000
4532000,0.2711091172152706,0.00048590513070190846,-0.049154395509511235,1,760,0.001,4532,4531000
4536000,0.24854681721597,0.0008569029083887715,-0.049213085886090996,1,759,0.001,4536,4535000
4540000,0.24412018467530686,0.0005703631379893529,-0.047885704819113015,1,765,0.001,4540,4539000
4544000,0.24482910592502347,0.0015576313954177906,-0.04895704915747046,1,760,0.001,4544,4543000
4548000,0.26748725115288735,0.00026307353098649344,-0.048018733501434326,1,753,0.001,4548,4547000
4552000,0.25666853508936904,0.0011032311272482147,-0.047969897873699666,1,760,0.001,4552,4551000
4556000,0.2561705702618269,0.0009419735341480615,-0.04878198642656207,1,763,0.001,4556,4555000
4560000,0.2601971147672984,0.0007686311781832931,-0.04848348239809275,1,764,0.001,4560,4559000
4564000,0.3243886309232542,0.0004548028386363329,-0.04666677306592464,1,757,0.001,4564,4563000
4568000,0.3240685717571452,0.0010865056240189875,-0.047642091192305086,1,756,0.001,4568,4567000
4572000,0.48010720704503435,0.002565634927165636,-0.04941910644993186,1,752,0.001,4572,4571000
4576000,0.4828701475789686,0.0012747311039356525,-0.04917196429148316,1,762,0.001,4576,4575000
4580000,0.6516688289069098,0.000951309199069409,-0.050465781856328246,1,754,0.001,4580,4579000
4584000,0.6543660397077029,0.002102443293069403,-0.052505961883813144,1,757,0.001,4584,4583000
4588000,0.6865551116445978,0.001716905969999385,-0.05392906318977475,1,763,0.001,4588,4587000
4592000,0.6659102533534268,0.000354225440493062,-0.05098437216877937,1,752,0.001,4592,4591000
4596000,0.6837597736188116,0.0014879026276085083,-0.050216045759618286,1,754,0.001,4596,4595000
4600000,0.5898745108077396,0.0017361424172976055,-0.0509983837492764,1,759,0.001,4600,4599000
4604000,0.5908748867928639,0.002025546531148143,-0.052859390791505576,1,758,0.001,4604,4603000
4608000,0.5937961144296884,0.0007198484453055309,-0.05176289293915033,1,757,0.001,4608,4607000
4612000,0.6083635148264601,0.001340181595620428,-0.05120879283174872,1,761,0.001,4612,4611000
4616000,0.6106301185641247,0.0009589359584450128,-0.05068329996243119,1,754,0.001,4616,4615000
4620000,0.606727506821137,0.0009160943039605648,-0.0503082418255508,1,760,0.001,4620,4619000
4624000,0.6258336479779397,0.0009013608130878567,-0.053217755537480115,1,757,0.001,4624,4623000
4628000,0.6080493109664629,0.0006785007325422249,-0.0509115030951798,1,759,0.001,4628,4627000
4632000,0.6493275739814564,0.0012504114507643242,-0.05176656509935856,1,764,0.001,4632,4631000
4636000,0.6442021040671367,0.0025951720688136832,-0.0516811116784811,1,765,0.001,4636,4635000
4640000,0.6557869969871374,0.0012412771893971527,-0.051961077969521284,1,772,0.001,4640,4639000
4644000,0.6725846539126762,0.00044681869889589133,-0.051353916950523854,1,762,0.001,4644,4643000
4648000,0.6607075025945186,0.002322361457350825,-0.05099880908802152,1,768,0.001,4648,4647000
4652000,0.6447224453540947,0.001129599904682815,-0.050239698775112626,1,761,0.001,4652,4651000
4656000,0.6477216879468619,0.0011525628262878604,-0.05081164034456015,1,762,0.001,4656,4655000
4660000,0.666856577857402,0.0009799817583599072,-0.0500638663880527,1,752,0.001,4660,4659000
4664000,0.5860749637762447,0.0016259045102332919,-0.05067780396714806,1,752,0.001,4664,4663000
4668000,0.6071547499176978,0.0025546985162193535,-0.05190558276697993,1,760,0.001,4668,4667000
4672000,0.44234120910524155,0.0007681375424413983,-0.05144268049299717,1,759,0.001,4672,4671000
4676000,0.4510667785554628,0.0014243561905505687,-0.050535809364169834,1,759,0.001,4676,4675000
4680000,0.2916253768963033,0.00027536154900543254,-0.050524480037391184,1,761,0.001,4680,4679000
4684000,0.28745415364251165,0.0008320977618627777,-0.05110917744040489,1,758,0.001,4684,4683000
4688000,0.2553229581871637,0.0013770396737558025,-0.050652348533272745,1,753,0.001,4688,4687000
4692000,0.2653544278658481,0.0003216432643278185,-0.0498073213621974,1,761,0.001,4692,4691000
4696000,0.2459877193020437,0.002119312662899981,-0.04978623060509563,1,761,0.001,4696,4695000
4700000,0.2548769431603232,0.0013865937042438325,-0.049723108198493716,1,761,0.001,4700,4699000
4704000,0.26342946461916766,0.0011774801774753838,-0.049349336966872215,1,758,0.001,4704,4703000
4708000,0.3498942895952832,0.001745203652590772,-0.049503680873662234,1,753,0.001,4708,4707000
4712000,0.345487861378815,0.0020710227813265434,-0.05037501411139965,1,758,0.001,4712,4711000
4716000,0.3448933908588277,0.0003668382796064128,-0.04969432268664241,1,751,0.001,4716,4715000
4720000,0.3452066852224421,0.0014788299181878002,-0.0498934502787888,1,770,0.001,4720,4719000
4724000,0.344715136503374,0.0028985008935596764,-0.05059885100647807,1,757,0.001,4724,4723000
4728000,0.351677095127454,0.0013867385748523777,-0.051236441429704425,1,760,0.001,4728,4727000
4732000,0.3111497517294629,0.0005441901920111951,-0.05152311042696238,1,761,0.001,4732,4731000
4736000,0.3264571152528682,0.002429965871500012,-0.050092838786542415,1,758,0.001,4736,4735000
4740000,0.307181157749073,0.002458520579969258,-0.05108348962664604,1,756,0.001,4740,4739000
4744000,0.3446584538213026,0.0008851298732091432,-0.05029243928566575,1,761,0.001,4744,4743000
4748000,0.3335894286094917,0.0005338338156050926,-0.04981535755842924,1,762,0.001,4748,4747000
4752000,0.3383659642400484,0.0008983884502606976,-0.05002298054844141,1,756,0.001,4752,4751000
4756000,0.34578893754097756,0.000448552821856741,-0.05019303535297513,1,754,0.001,4756,4755000
4760000,0.3227680015880392,0.0005640713423365153,-0.04996985324844718,1,761,0.001,4760,4759000
4764000,0.346535027947896,0.0013042966554325805,-0.0504367339424789,1,767,0.001,4764,4763000
4768000,0.3258967249433393,0.0022282938825012124,-0.05018054901063442,1,759,0.001,4768,4767000
4772000,0.3256890044878111,0.00043002001516829303,-0.04946520038321614,1,752,0.001,4772,4771000
4776000,0.3754196876798662,0.001315598624456484,-0.0495872460976243,1,761,0.001,4776,4775000
4780000,0.37094931712684376,0.0016356945220667343,-0.049720698550343514,1,758,0.001,4780,4779000
4784000,0.37729757444745354,0.00031680738549690133,-0.048497734535485504,1,755,0.001,4784,4783000
4788000,0.39108525554810575,0.0008330847055153629,-0.04886469016969204,1,770,0.001,4788,4787000
4792000,0.3812798603702634,0.003628537954572933,-0.05065489225834608,1,751,0.001,4792,4791000
4796000,0.38623204883700557,0.0007797822645884435,-0.04984705323725939,1,768,0.001,4796,4795000
4800000,0.38136582369051586,0.001280393694675416,-0.04986032429710031,1,763,0.001,4800,4799000
4804000,0.3738916509590327,0.0017465131020725196,-0.048964889913797376,1,754,0.001,4804,4803000
4808000,0.2964943389346304,0.0003742104725426326,-0.047178535763174295,1,750,0.001,4808,4807000
4812000,0.28313451816102586,0.0004183140790079306,-0.04733627456426621,1,762,0.001,4812,4811000
4816000,0.29451720901619394,0.0007322276774835445,-0.04583849126845598,1,759,0.001,4816,4815000
4820000,0.30368824809599787,0.0016075534968935875,-0.046008126340806484,1,764,0.001,4820,4819000
4824000,0.2874383980601835,0.0006158294516371165,-0.046897787649184466,1,764,0.001,4824,4823000
4828000,0.2795072174933097,0.0020789723841119763,-0.04755108965188265,1,752,0.001,4828,4827000
4832000,0.3499255672495821,0.002078989523479584,-0.046633557114750146,1,754,0.001,4832,4831000
4836000,0.3487052493335839,0.0004879200576622749,-0.04708958419412374,1,757,0.001,4836,4835000
4840000,0.3485395425852682,0.0019892986368811984,-0.048379121322184804,1,762,0.001,4840,4839000
4844000,0.296718393619707,0.0013740363188526471,-0.04830475253239274,1,764,0.001,4844,4843000
