mean/disc/disc_entropy,mean/disc/n_generated,mean/disc/n_expert,mean/gen/train/n_updates,mean/gen/train/learning_rate,mean/disc/disc_acc_gen,mean/disc/disc_acc,mean/disc/disc_proportion_expert_pred,mean/gen/train/critic_loss,mean/disc/disc_loss,mean/disc/global_step,mean/gen/train/actor_loss,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/gen/rollout/ep_rew_wrapped_mean,mean/gen/time/fps,mean/gen/time/total_timesteps,mean/gen/time/time_elapsed,mean/gen/time/episodes
0.01630572834983468,1024.0,1024.0,1339000.0,0.001,0.987060546875,0.9931640625,0.506103515625,0.4371660624369979,0.017075853422284126,1339.0,-4.135478399753571,0.999267578125,0.5,11.255722934823456,,,,
0.014952604658901691,1024.0,1024.0,1340000.0,0.001,0.997314453125,0.996826171875,0.49951171875,0.40397811226546765,0.009873973904177547,1340.0,-4.138799015760422,0.996337890625,0.5,11.817526460021208,760.0,1340000.0,1.0,1340.0
0.013635024661198258,1024.0,1024.0,1341000.0,0.001,0.999755859375,0.9949951171875,0.4952392578125,0.3563203327450901,0.012145691318437457,1341.0,-4.060356018543243,0.990234375,0.5,11.220101118126959,,,,
0.011652541114017367,1024.0,1024.0,1342000.0,0.001,0.998779296875,0.99658203125,0.497802734375,0.3006523131430149,0.008707250701263547,1342.0,-4.033778958320617,0.994384765625,0.5,11.197664759516222,,,,
0.013046285137534142,1024.0,1024.0,1343000.0,0.001,0.998779296875,0.99755859375,0.498779296875,0.32251563816703854,0.008035424631088972,1343.0,-4.008221506118774,0.996337890625,0.5,11.160509821846102,,,,
0.013673063833266497,1024.0,1024.0,1344000.0,0.001,0.9970703125,0.9979248046875,0.5008544921875,0.28151754001900553,0.008218296221457422,1344.0,-4.003818506717682,0.998779296875,0.5,11.139236357960662,767.0,1344000.0,1.0,1344.0
0.015389723470434546,1024.0,1024.0,1345000.0,0.001,0.995361328125,0.9970703125,0.501708984375,0.33356578936055303,0.009242989355698228,1345.0,-4.00003466796875,0.998779296875,0.5,11.175543029680911,,,,
0.01269055251032114,1024.0,1024.0,1346000.0,0.001,0.99755859375,0.99853515625,0.5009765625,0.36726973666250706,0.0074207892175763845,1346.0,-4.002555967330933,0.99951171875,0.5,11.29505712969122,,,,
0.009923677193000913,1024.0,1024.0,1347000.0,0.001,0.999267578125,0.9974365234375,0.4981689453125,0.3198536291942,0.006618129089474678,1347.0,-3.9705669598579405,0.99560546875,0.5,11.331577610747548,,,,
0.009111199993640184,1024.0,1024.0,1348000.0,0.001,1.0,0.9981689453125,0.4981689453125,0.4058284331168979,0.0055189370177686214,1348.0,-3.976902477502823,0.996337890625,0.5,11.160538033524608,773.0,1348000.0,1.0,1348.0
0.010409004986286163,1024.0,1024.0,1349000.0,0.001,1.0,0.9991455078125,0.4991455078125,0.38584620394557717,0.005109098739922047,1349.0,-4.02961009311676,0.998291015625,0.5,10.642481754777007,,,,
0.014764115447178483,1024.0,1024.0,1350000.0,0.001,0.990234375,0.993896484375,0.503662109375,0.4042449358962476,0.027426083106547594,1350.0,-4.144800123214722,0.99755859375,0.5,10.603723579679084,,,,
0.014784678583964705,1024.0,1024.0,1351000.0,0.001,0.990478515625,0.9942626953125,0.5037841796875,0.3581535848043859,0.018087234580889344,1351.0,-4.200954746961593,0.998046875,0.5,11.693060648779833,,,,
0.012479896889999509,1024.0,1024.0,1352000.0,0.001,0.999267578125,0.9976806640625,0.4984130859375,0.30310748879984023,0.007970262551680207,1352.0,-4.254122162103653,0.99609375,0.5,11.732648058171167,768.0,1352000.0,1.0,1352.0
0.013337665935978293,1024.0,1024.0,1353000.0,0.001,0.9990234375,0.99755859375,0.49853515625,0.29407086566463114,0.0084021738730371,1353.0,-4.316829037666321,0.99609375,0.5,11.741201295751598,,,,
0.013876305660232902,1024.0,1024.0,1354000.0,0.001,0.99853515625,0.9970703125,0.49853515625,0.35743845893070103,0.007984578725881875,1354.0,-4.448403764724731,0.99560546875,0.5,11.777176494815722,,,,
0.01067098486237228,1024.0,1024.0,1355000.0,0.001,0.999267578125,0.99853515625,0.499267578125,0.39666259022429584,0.00496130163082853,1355.0,-4.5591877019405365,0.997802734375,0.5,11.788264378595189,,,,
0.012942622415721416,1024.0,1024.0,1356000.0,0.001,0.995361328125,0.9964599609375,0.5010986328125,0.4367758015692234,0.01005449891090393,1356.0,-4.693239722013473,0.99755859375,0.5,11.250372124419284,776.0,1356000.0,1.0,1356.0
0.016086197458207607,1024.0,1024.0,1357000.0,0.001,0.9921875,0.9949951171875,0.5028076171875,0.44416400899738073,0.011441619833931327,1357.0,-4.839448748350144,0.997802734375,0.5,11.295775975119932,,,,
0.010431999806314707,1024.0,1024.0,1358000.0,0.001,0.9990234375,0.998291015625,0.499267578125,0.4111038962751627,0.006365577457472682,1358.0,-4.910895930528641,0.99755859375,0.5,11.4292165397787,,,,
0.012202434241771698,1024.0,1024.0,1359000.0,0.001,1.0,0.9976806640625,0.4976806640625,0.3875848290324211,0.007640800205990672,1359.0,-4.9128315503597255,0.995361328125,0.5,11.440127365577702,,,,
0.009378746850416064,1024.0,1024.0,1360000.0,0.001,1.0,0.997802734375,0.497802734375,0.345840779941529,0.006219593633431941,1360.0,-4.88414842247963,0.99560546875,0.5,11.413728835248111,779.0,1360000.0,1.0,1360.0
0.007233258220367134,1024.0,1024.0,1361000.0,0.001,1.0,0.99853515625,0.49853515625,0.3280173807255924,0.005010025459341705,1361.0,-4.896571530580521,0.9970703125,0.5,11.421810281827721,,,,
0.006393600371666253,1024.0,1024.0,1362000.0,0.001,1.0,0.99951171875,0.49951171875,0.31448740758001803,0.0031591253937222064,1362.0,-4.927597019195557,0.9990234375,0.5,11.028698922062356,,,,
0.008592017693445086,1024.0,1024.0,1363000.0,0.001,0.998291015625,0.9990234375,0.500732421875,0.3456644229032099,0.004203815129585564,1363.0,-4.92273841047287,0.999755859375,0.5,10.857027337723164,,,,
0.008562436327338219,1024.0,1024.0,1364000.0,0.001,0.998291015625,0.9989013671875,0.5006103515625,0.31346423249691724,0.0042021722183562815,1364.0,-4.997858330965042,0.99951171875,0.5,10.890771243901764,767.0,1364000.0,1.0,1364.0
0.0074451700784265995,1024.0,1024.0,1365000.0,0.001,0.999267578125,0.9993896484375,0.5001220703125,0.33886552387103436,0.0032540473621338606,1365.0,-4.963151344537735,0.99951171875,0.5,10.510520192407496,,,,
0.0074231462785974145,1024.0,1024.0,1366000.0,0.001,0.999755859375,0.999267578125,0.49951171875,0.311558142028749,0.0034110291162505746,1366.0,-5.041543962240219,0.998779296875,0.5,10.562383981217273,,,,
0.007811085204593837,1024.0,1024.0,1367000.0,0.001,1.0,0.9989013671875,0.4989013671875,0.30186584481224416,0.004489845130592585,1367.0,-5.00943354010582,0.997802734375,0.5,10.564998446844568,,,,
0.005630210507661104,1024.0,1024.0,1368000.0,0.001,1.0,0.999267578125,0.499267578125,0.28355681347846984,0.0023054250050336123,1368.0,-5.039894739866257,0.99853515625,0.5,10.541521943049412,774.0,1368000.0,1.0,1368.0
0.004478309769183397,1024.0,1024.0,1369000.0,0.001,0.99951171875,0.9996337890625,0.5001220703125,0.2813289042077959,0.0015447956102434546,1369.0,-5.032408432006836,0.999755859375,0.5,10.517493951083742,,,,
0.00838197534903884,1024.0,1024.0,1370000.0,0.001,0.998046875,0.9984130859375,0.5003662109375,0.3594913823902607,0.005022938014008105,1370.0,-5.121398968935013,0.998779296875,0.5,10.46419243162999,,,,
0.006805229582823813,1024.0,1024.0,1371000.0,0.001,1.0,0.9996337890625,0.4996337890625,0.34347007755190134,0.002790861180983484,1371.0,-5.13101944899559,0.999267578125,0.5,10.363073478646351,,,,
0.006698776851408184,1024.0,1024.0,1372000.0,0.001,0.999755859375,0.99951171875,0.499755859375,0.36759259808808564,0.0032447277917526662,1372.0,-5.237853304624558,0.999267578125,0.5,10.271842326125642,767.0,1372000.0,1.0,1372.0
0.009122672956436872,1024.0,1024.0,1373000.0,0.001,0.99853515625,0.998291015625,0.499755859375,0.35562831738963724,0.00423140695784241,1373.0,-5.1885894689559935,0.998046875,0.5,10.309026610031502,,,,
0.007809963775798678,1024.0,1024.0,1374000.0,0.001,0.99951171875,0.9993896484375,0.4998779296875,0.3598818821646273,0.004345740249846131,1374.0,-5.23302112364769,0.999267578125,0.5,10.308778553596108,,,,
0.006825106800533831,1024.0,1024.0,1375000.0,0.001,0.997802734375,0.998291015625,0.50048828125,0.3836207411698997,0.005505988607183099,1375.0,-5.260678407430649,0.998779296875,0.5,10.35221278933878,,,,
0.007028909167274833,1024.0,1024.0,1376000.0,0.001,0.9990234375,0.9993896484375,0.5003662109375,0.37491672081500294,0.0029731884133070707,1376.0,-5.211844000577926,0.999755859375,0.5,10.357895799217008,762.0,1376000.0,1.0,1376.0
0.012702784733846784,1024.0,1024.0,1377000.0,0.001,1.0,0.99951171875,0.49951171875,0.3653714180923998,0.005506126442924142,1377.0,-5.184180305719376,0.9990234375,0.5,10.36190195024328,,,,
0.012343054404482245,1024.0,1024.0,1378000.0,0.001,1.0,0.9990234375,0.4990234375,0.40076209092885257,0.005109277321025729,1378.0,-5.184275388717651,0.998046875,0.5,10.413585793579873,,,,
0.007462003850378096,1024.0,1024.0,1379000.0,0.001,0.999755859375,0.9990234375,0.499267578125,0.3554972897171974,0.003602130163926631,1379.0,-5.195861390829086,0.998291015625,0.5,10.404421936443875,,,,
0.008583542425185442,1024.0,1024.0,1380000.0,0.001,0.998779296875,0.9990234375,0.500244140625,0.3866887896209955,0.004256432643160224,1380.0,-5.194774751901627,0.999267578125,0.5,10.367603724895005,775.0,1380000.0,1.0,1380.0
0.007483357680030167,1024.0,1024.0,1381000.0,0.001,0.999267578125,0.9993896484375,0.5001220703125,0.3713213093243539,0.0031697486410848796,1381.0,-5.125371970891953,0.99951171875,0.5,10.208965256987552,,,,
0.0064126692013815045,1024.0,1024.0,1382000.0,0.001,1.0,0.9991455078125,0.4991455078125,0.3824097748436034,0.0031217419891618192,1382.0,-5.150002104282379,0.998291015625,0.5,10.218160301892748,,,,
0.005298939300701022,1024.0,1024.0,1383000.0,0.001,1.0,0.999755859375,0.499755859375,0.4361675272323191,0.0022899043979123235,1383.0,-5.054091724157334,0.99951171875,0.5,10.206888344144211,,,,
0.004681787278968841,1024.0,1024.0,1384000.0,0.001,1.0,0.99951171875,0.49951171875,0.36131173153966667,0.0027165763021912426,1384.0,-5.015763689756393,0.9990234375,0.5,10.211552971184386,771.0,1384000.0,1.0,1384.0
0.004643860855139792,1024.0,1024.0,1385000.0,0.001,1.0,0.999755859375,0.499755859375,0.33147242467477916,0.0017398745549144223,1385.0,-4.913316254138946,0.99951171875,0.5,10.097030700086734,,,,
0.004363258951343596,1024.0,1024.0,1386000.0,0.001,0.99951171875,0.99951171875,0.5,0.33535310223326087,0.0026908470026683062,1386.0,-4.8906213734149935,0.99951171875,0.5,9.919996154441161,,,,
0.004312650416977704,1024.0,1024.0,1387000.0,0.001,0.99951171875,0.9993896484375,0.4998779296875,0.3740494798161089,0.002177499089157209,1387.0,-4.819131273746491,0.999267578125,0.5,9.880899131005778,,,,
0.008024167618714273,1024.0,1024.0,1388000.0,0.001,0.99658203125,0.997802734375,0.501220703125,0.33608196333236995,0.006075847253669053,1388.0,-4.781563147783279,0.9990234375,0.5,9.824549682510991,777.0,1388000.0,1.0,1388.0
0.007633564877323806,1024.0,1024.0,1389000.0,0.001,0.997802734375,0.998779296875,0.5009765625,0.32452316960319877,0.004551744845230132,1389.0,-4.70390133857727,0.999755859375,0.5,9.842328474325248,,,,
0.011582738952711225,1024.0,1024.0,1390000.0,0.001,0.990966796875,0.9952392578125,0.5042724609375,0.3653138298857957,0.017961804987862706,1390.0,-4.70776092338562,0.99951171875,0.5,9.899382801315427,,,,
0.009973202948458493,1024.0,1024.0,1391000.0,0.001,0.9970703125,0.997314453125,0.500244140625,0.4535347755923867,0.00810043583624065,1391.0,-4.7135585691928865,0.99755859375,0.5,10.601577124722693,,,,
0.006911092787049711,1024.0,1024.0,1392000.0,0.001,1.0,0.99951171875,0.49951171875,0.43767268596962094,0.0031313730287365615,1392.0,-4.649833264827728,0.9990234375,0.5,10.589795047398962,772.0,1392000.0,1.0,1392.0
0.006985233980230987,1024.0,1024.0,1393000.0,0.001,1.0,0.999267578125,0.499267578125,0.4451116636749357,0.0030252025462687016,1393.0,-4.576019444704055,0.99853515625,0.5,10.580476628048437,,,,
0.0072557179955765605,1024.0,1024.0,1394000.0,0.001,1.0,0.9991455078125,0.4991455078125,0.40099297860823574,0.003382105438504368,1394.0,-4.501242718935012,0.998291015625,0.5,10.478964539059568,,,,
0.005484911845996976,1024.0,1024.0,1395000.0,0.001,1.0,0.998779296875,0.498779296875,0.3883561928234994,0.004069851303938776,1395.0,-4.388618871450424,0.99755859375,0.5,10.457649942956678,,,,
0.005949628655798733,1024.0,1024.0,1396000.0,0.001,1.0,0.998779296875,0.498779296875,0.38650409574434164,0.004378336918307468,1396.0,-4.2985812563896175,0.99755859375,0.5,8.97055220018813,776.0,1396000.0,1.0,1396.0
0.007261469610966742,1024.0,1024.0,1397000.0,0.001,0.997802734375,0.998046875,0.500244140625,0.3899653793405741,0.004777041496708989,1397.0,-4.2867653546333315,0.998291015625,0.5,8.914059455483041,,,,
0.006886133225634694,1024.0,1024.0,1398000.0,0.001,0.99853515625,0.9990234375,0.50048828125,0.3745949334055185,0.0033056363463401794,1398.0,-4.243049026012421,0.99951171875,0.5,8.976952592766706,,,,
0.007048373227007687,1024.0,1024.0,1399000.0,0.001,1.0,0.9991455078125,0.4991455078125,0.543538559127599,0.0038003053050488234,1399.0,-4.271275060415268,0.998291015625,0.5,8.995161561792708,,,,
0.007390218670479953,1024.0,1024.0,1400000.0,0.001,1.0,0.9996337890625,0.4996337890625,0.42863971227966247,0.002563886810094118,1400.0,-4.295020690917969,0.999267578125,0.5,9.015847246100813,776.0,1400000.0,1.0,1400.0
0.006692632683552802,1024.0,1024.0,1401000.0,0.001,1.0,0.99951171875,0.49951171875,0.3967902985159308,0.0026001635706052184,1401.0,-4.249226377487183,0.9990234375,0.5,9.026927015032086,,,,
0.005821164348162711,1024.0,1024.0,1402000.0,0.001,1.0,0.999755859375,0.499755859375,0.4695864490494132,0.002325542678590864,1402.0,-4.281099863529206,0.99951171875,0.5,8.983080544721608,,,,
0.007276654010638595,1024.0,1024.0,1403000.0,0.001,0.99951171875,0.998779296875,0.499267578125,0.4383254988640547,0.003863404388539493,1403.0,-4.244606507539749,0.998046875,0.5,8.703684478589441,,,,
0.008273243554867804,1024.0,1024.0,1404000.0,0.001,0.999267578125,0.9990234375,0.499755859375,0.3600419781599194,0.004062340944074094,1404.0,-4.236435539484024,0.998779296875,0.5,8.323963022777132,771.0,1404000.0,1.0,1404.0
0.006584181101061404,1024.0,1024.0,1405000.0,0.001,1.0,0.9996337890625,0.4996337890625,0.4039402561970055,0.0026392824947834015,1405.0,-4.19856169462204,0.999267578125,0.5,8.275626638970941,,,,
0.008145605330355465,1024.0,1024.0,1406000.0,0.001,0.999267578125,0.9991455078125,0.4998779296875,0.4028528168927878,0.004017145372927189,1406.0,-4.121306503772735,0.9990234375,0.5,8.295084547910438,,,,
0.009021494770422578,1024.0,1024.0,1407000.0,0.001,0.99951171875,0.9991455078125,0.4996337890625,0.3959211008101702,0.0049124559154734015,1407.0,-4.08714001917839,0.998779296875,0.5,8.343659726396893,,,,
0.008159585879184306,1024.0,1024.0,1408000.0,0.001,0.99951171875,0.9991455078125,0.4996337890625,0.4447220006864518,0.0034787653712555766,1408.0,-4.137926963806152,0.998779296875,0.5,8.331779334980297,779.0,1408000.0,1.0,1408.0
0.00776718242559582,1024.0,1024.0,1409000.0,0.001,0.999755859375,0.99951171875,0.499755859375,0.4654722671415657,0.0034952929709106684,1409.0,-4.139915500164032,0.999267578125,0.5,8.322658022121052,,,,
0.0075141520937904716,1024.0,1024.0,1410000.0,0.001,0.99267578125,0.99609375,0.50341796875,0.5182555303368718,0.012142356019467115,1410.0,-4.1804820523262025,0.99951171875,0.5,8.063049291188316,,,,
0.009740591514855623,1024.0,1024.0,1411000.0,0.001,0.99365234375,0.996337890625,0.502685546875,0.4227419289574027,0.008763530990108848,1411.0,-4.140227979183197,0.9990234375,0.5,8.466140931300359,,,,
0.008343874709680676,1024.0,1024.0,1412000.0,0.001,1.0,0.9990234375,0.4990234375,0.5389644794985652,0.0038021325599402194,1412.0,-4.164392206668854,0.998046875,0.5,8.39464259227879,771.0,1412000.0,1.0,1412.0
0.009499195730313659,1024.0,1024.0,1413000.0,0.001,0.99951171875,0.998291015625,0.498779296875,0.387922540422529,0.00683564436621964,1413.0,-4.08059688282013,0.9970703125,0.5,8.375300122966307,,,,
0.011779441265389323,1024.0,1024.0,1414000.0,0.001,0.997802734375,0.9976806640625,0.4998779296875,0.35008902157098054,0.006834860658273101,1414.0,-4.11727584028244,0.99755859375,0.5,8.277228014249166,,,,
0.009032088215462863,1024.0,1024.0,1415000.0,0.001,0.998046875,0.997802734375,0.499755859375,0.366625353788957,0.007145156152546406,1415.0,-4.049744147777558,0.99755859375,0.5,8.366591267145049,,,,
0.009978286921977997,1024.0,1024.0,1416000.0,0.001,0.999755859375,0.999267578125,0.49951171875,0.35783246576040983,0.00441221526125446,1416.0,-4.04556294131279,0.998779296875,0.5,8.402646472062345,768.0,1416000.0,1.0,1416.0
0.008742754231207073,1024.0,1024.0,1417000.0,0.001,0.999267578125,0.999267578125,0.5,0.29745705737546085,0.004329009912908077,1417.0,-4.03306683421135,0.999267578125,0.5,8.400640738203377,,,,
0.008012057980522513,1024.0,1024.0,1418000.0,0.001,0.998779296875,0.998779296875,0.5,0.31063769055530427,0.004740245523862541,1418.0,-4.031895610809326,0.998779296875,0.5,8.454247930064387,,,,
0.01017137779854238,1024.0,1024.0,1419000.0,0.001,0.997314453125,0.9976806640625,0.5003662109375,0.29318128844350577,0.007167435949668288,1419.0,-3.977229506492615,0.998046875,0.5,8.461868682905338,,,,
0.007984822615981102,1024.0,1024.0,1420000.0,0.001,0.99853515625,0.9986572265625,0.5001220703125,0.3185065776836127,0.0039052554639056325,1420.0,-3.974094990730286,0.998779296875,0.5,8.385537702657613,774.0,1420000.0,1.0,1420.0
0.007566139567643404,1024.0,1024.0,1421000.0,0.001,0.999267578125,0.9989013671875,0.4996337890625,0.2919667798038572,0.004164417507126927,1421.0,-4.010399791002274,0.99853515625,0.5,8.398728392839345,,,,
0.009088153019547462,1024.0,1024.0,1422000.0,0.001,0.997314453125,0.998046875,0.500732421875,0.2794284497015178,0.005281040212139487,1422.0,-3.9515326282978056,0.998779296875,0.5,8.141294414738436,,,,
0.008041040040552616,1024.0,1024.0,1423000.0,0.001,0.998046875,0.9989013671875,0.5008544921875,0.25211460185516626,0.0037809501227457076,1423.0,-3.969306224107742,0.999755859375,0.5,8.16392565675498,,,,
0.008091798750683665,1024.0,1024.0,1424000.0,0.001,1.0,0.999267578125,0.499267578125,0.25617294875346125,0.0031195827177725732,1424.0,-4.005624594211579,0.99853515625,0.5,8.117528657919204,767.0,1424000.0,1.0,1424.0
0.008188782026991248,1024.0,1024.0,1425000.0,0.001,0.999755859375,0.999267578125,0.49951171875,0.26560471804626284,0.00428064790321514,1425.0,-3.9198462319374086,0.998779296875,0.5,8.05713341340141,,,,
0.00912370067089796,1024.0,1024.0,1426000.0,0.001,0.997802734375,0.998291015625,0.50048828125,0.2493475583642721,0.0053670410416089,1426.0,-3.890654972553253,0.998779296875,0.5,8.02206185036054,,,,
0.00816735636908561,1024.0,1024.0,1427000.0,0.001,0.998779296875,0.9990234375,0.500244140625,0.3982449249997735,0.004390535061247647,1427.0,-3.8723141429424284,0.999267578125,0.5,7.957334850396718,,,,
0.009285330539569259,1024.0,1024.0,1428000.0,0.001,0.99462890625,0.9962158203125,0.5015869140625,0.26671928646788,0.010769145796075463,1428.0,-3.843688572406769,0.997802734375,0.5,7.950597924226006,767.0,1428000.0,1.0,1428.0
0.01786898449063301,1024.0,1024.0,1429000.0,0.001,0.9892578125,0.993896484375,0.504638671875,0.26649503347091374,0.015197417698800564,1429.0,-3.8010250742435456,0.99853515625,0.5,8.227600798358171,,,,
0.015521468361839652,1024.0,1024.0,1430000.0,0.001,0.99951171875,0.9959716796875,0.4964599609375,0.25789987699314953,0.011417358415201306,1430.0,-3.7665914154052733,0.992431640625,0.5,8.695275613751775,,,,
0.011987980455160141,1024.0,1024.0,1431000.0,0.001,1.0,0.9970703125,0.4970703125,0.3144116611666977,0.0074532118160277605,1431.0,-3.7607572801113127,0.994140625,0.5,8.522743231166336,,,,
0.010618266882374883,1024.0,1024.0,1432000.0,0.001,0.998779296875,0.9949951171875,0.4962158203125,0.2724442189913243,0.010679827420972288,1432.0,-3.7750689842700957,0.9912109375,0.5,8.503611039408918,774.0,1432000.0,1.0,1432.0
0.008202972705475986,1024.0,1024.0,1433000.0,0.001,0.996826171875,0.997802734375,0.5009765625,0.3326501913610846,0.006544106989167631,1433.0,-3.729761797904968,0.998779296875,0.5,8.43861202871698,,,,
0.008456829003989697,1024.0,1024.0,1434000.0,0.001,0.999267578125,0.99951171875,0.500244140625,0.3161631852537394,0.003358153277076781,1434.0,-3.7498914947509765,0.999755859375,0.5,8.476133426152886,,,,
0.016045709140598774,1024.0,1024.0,1435000.0,0.001,0.98828125,0.993896484375,0.505615234375,0.3895496895369142,0.014996312092989683,1435.0,-3.8313787496089935,0.99951171875,0.5,8.496090027177267,,,,
0.013416526839137077,1024.0,1024.0,1436000.0,0.001,0.99609375,0.9971923828125,0.5010986328125,0.37683358691260216,0.007827546796761453,1436.0,-3.7784351775646208,0.998291015625,0.5,9.067236265297147,768.0,1436000.0,1.0,1436.0
0.00937140523456037,1024.0,1024.0,1437000.0,0.001,0.999267578125,0.998046875,0.498779296875,0.3904149577692151,0.006484791345428675,1437.0,-3.717669163942337,0.996826171875,0.5,9.083680776224224,,,,
0.012775668175891042,1024.0,1024.0,1438000.0,0.001,1.0,0.9981689453125,0.4981689453125,0.3767829364873469,0.008125416468828917,1438.0,-3.694635877132416,0.996337890625,0.5,8.96798230109445,,,,
0.01299856579862535,1024.0,1024.0,1439000.0,0.001,0.997314453125,0.99609375,0.498779296875,0.34329277808219194,0.009509119438007474,1439.0,-3.6953467025756837,0.994873046875,0.5,8.89754182425162,,,,
0.011468201177194715,1024.0,1024.0,1440000.0,0.001,0.9970703125,0.9971923828125,0.5001220703125,0.33737889280728994,0.007504754699766636,1440.0,-3.624027442932129,0.997314453125,0.5,8.269624609598447,769.0,1440000.0,1.0,1440.0
0.009739144938066602,1024.0,1024.0,1441000.0,0.001,0.9990234375,0.998779296875,0.499755859375,0.3232641816902906,0.005095198983326554,1441.0,-3.6104537901878357,0.99853515625,0.5,8.221439132612584,,,,
0.010310272919014096,1024.0,1024.0,1442000.0,0.001,0.997802734375,0.9976806640625,0.4998779296875,0.3136737825088203,0.007071169558912516,1442.0,-3.629132526874542,0.99755859375,0.5,8.2492125969917,,,,
0.010498244548216462,1024.0,1024.0,1443000.0,0.001,0.9990234375,0.998779296875,0.499755859375,0.41213137678802014,0.005833005299791694,1443.0,-3.682724536418915,0.99853515625,0.5,8.319546678479949,,,,
0.008708896348252892,1024.0,1024.0,1444000.0,0.001,1.0,0.9984130859375,0.4984130859375,0.34398110770992935,0.005066573154181242,1444.0,-3.6459937245845793,0.996826171875,0.5,8.299546522327656,761.0,1444000.0,1.0,1444.0
0.01090275775641203,1024.0,1024.0,1445000.0,0.001,0.999755859375,0.9991455078125,0.4993896484375,0.28252025942690673,0.004468155791983008,1445.0,-3.666512726068497,0.99853515625,0.5,8.205120019489682,,,,
0.01259943819604814,1024.0,1024.0,1446000.0,0.001,0.99951171875,0.9993896484375,0.4998779296875,0.2671678714007139,0.005706002120859921,1446.0,-3.6588238458633424,0.999267578125,0.5,8.06051020712135,,,,
0.008775215595960617,1024.0,1024.0,1447000.0,0.001,1.0,0.9990234375,0.4990234375,0.316882756087929,0.004249949008226395,1447.0,-3.5987355053424834,0.998046875,0.5,8.002131458732855,,,,
0.0077852081740275025,1024.0,1024.0,1448000.0,0.001,0.998779296875,0.9984130859375,0.4996337890625,0.3430960530275479,0.004547265823930502,1448.0,-3.5792882533073427,0.998046875,0.5,7.985878148786668,767.0,1448000.0,1.0,1448.0
0.0071644309209659696,1024.0,1024.0,1449000.0,0.001,0.99853515625,0.998779296875,0.500244140625,0.31799058673530817,0.0035344636416994035,1449.0,-3.586023602962494,0.9990234375,0.5,8.001734583919554,,,,
0.006538258516229689,1024.0,1024.0,1450000.0,0.001,0.99951171875,0.999267578125,0.499755859375,0.2687633976321667,0.0033818389638327058,1450.0,-3.531073294401169,0.9990234375,0.5,8.028565753288081,,,,
0.005326193408109248,1024.0,1024.0,1451000.0,0.001,1.0,0.9993896484375,0.4993896484375,0.2555103457625955,0.002098668279359117,1451.0,-3.511564766407013,0.998779296875,0.5,6.9000889985931755,,,,
0.007668744307011366,1024.0,1024.0,1452000.0,0.001,1.0,0.9996337890625,0.4996337890625,0.2689588166642934,0.0025271259946748614,1452.0,-3.4278920667171477,0.999267578125,0.5,6.848049754669396,766.0,1452000.0,1.0,1452.0
0.008644793182611465,1024.0,1024.0,1453000.0,0.001,0.999267578125,0.99853515625,0.499267578125,0.23452078504487872,0.004407133790664375,1453.0,-3.3884416737556458,0.997802734375,0.5,6.82966237608503,,,,
0.005578935611993074,1024.0,1024.0,1454000.0,0.001,0.99951171875,0.9993896484375,0.4998779296875,0.2783467420889065,0.002542517933761701,1454.0,-3.3844004170894624,0.999267578125,0.5,6.794263577825697,,,,
0.004617910948581994,1024.0,1024.0,1455000.0,0.001,1.0,0.99951171875,0.49951171875,0.2612670952454209,0.0021120564197190106,1455.0,-3.360645847797394,0.9990234375,0.5,6.761534978380558,,,,
0.005880816141143441,1024.0,1024.0,1456000.0,0.001,0.9990234375,0.9991455078125,0.5001220703125,0.26797835442982615,0.003011117340065539,1456.0,-3.335446717977524,0.999267578125,0.5,6.743403207989652,777.0,1456000.0,1.0,1456.0
0.008240927243605256,1024.0,1024.0,1457000.0,0.001,0.99853515625,0.998779296875,0.500244140625,0.33185824275016784,0.005041260388679802,1457.0,-3.2976597566604613,0.9990234375,0.5,6.584763143301366,,,,
0.0073631941340863705,1024.0,1024.0,1458000.0,0.001,0.998779296875,0.9991455078125,0.5003662109375,0.32727687784936277,0.004285953822545707,1458.0,-3.2893265442848207,0.99951171875,0.5,6.510327151809991,,,,
0.0053634189534932375,1024.0,1024.0,1459000.0,0.001,1.0,0.999755859375,0.499755859375,0.2610196514474228,0.0022985957330092788,1459.0,-3.281203905344009,0.99951171875,0.5,6.50357559974737,,,,
0.006917368853464723,1024.0,1024.0,1460000.0,0.001,0.99853515625,0.9984130859375,0.49987792968750006,0.3580815699938685,0.003984983079135418,1460.0,-3.2975510075092314,0.998291015625,0.5,6.511641560726148,780.0,1460000.0,1.0,1460.0
0.005314364330843091,1024.0,1024.0,1461000.0,0.001,1.0,0.99951171875,0.49951171875,0.3352598893903196,0.002520464302506298,1461.0,-3.336586775302887,0.9990234375,0.5,6.534207558163884,,,,
0.003447416820563376,1024.0,1024.0,1462000.0,0.001,1.0,1.0,0.5,0.3556113307941705,0.0009361538250232116,1462.0,-3.3114108562469484,1.0,0.5,6.527727568659535,,,,
0.006116265431046486,1024.0,1024.0,1463000.0,0.001,0.999267578125,0.9993896484375,0.5001220703125,0.3053349181003869,0.0028463253984227777,1463.0,-3.3133513879776,0.99951171875,0.5,6.520733693143477,,,,
