raw/disc/disc_proportion_expert_true,raw/disc/global_step,raw/disc/disc_entropy,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
0.5,58,0.06908319890499115,0.9716796875,0.9990234375,0.9853515625,1024.0,0.04541958123445511,1024.0,0.513671875
0.5,58,0.07087956368923187,0.955078125,0.998046875,0.9765625,1024.0,0.05499546602368355,1024.0,0.521484375
0.5,58,0.07058584690093994,0.9658203125,0.998046875,0.98193359375,1024.0,0.04678191989660263,1024.0,0.51611328125
0.5,59,0.06539104133844376,0.970703125,1.0,0.9853515625,1024.0,0.0450240895152092,1024.0,0.5146484375
0.5,59,0.07168253511190414,0.9775390625,0.99609375,0.98681640625,1024.0,0.044446803629398346,1024.0,0.50927734375
0.5,59,0.06649698317050934,0.9736328125,0.998046875,0.98583984375,1024.0,0.0467403382062912,1024.0,0.51220703125
0.5,59,0.07118411362171173,0.9775390625,1.0,0.98876953125,1024.0,0.04243023693561554,1024.0,0.51123046875
0.5,60,0.06829231977462769,0.98046875,0.9970703125,0.98876953125,1024.0,0.03796497359871864,1024.0,0.50830078125
0.5,60,0.06991016119718552,0.97265625,0.9951171875,0.98388671875,1024.0,0.04634993150830269,1024.0,0.51123046875
0.5,60,0.06057029962539673,0.982421875,0.9990234375,0.99072265625,1024.0,0.03199068084359169,1024.0,0.50830078125
0.5,60,0.07366254925727844,0.974609375,0.99609375,0.9853515625,1024.0,0.04451906308531761,1024.0,0.5107421875
0.5,61,0.06878064572811127,0.98828125,0.994140625,0.9912109375,1024.0,0.03570679575204849,1024.0,0.5029296875
0.5,61,0.06462520360946655,0.9921875,0.99609375,0.994140625,1024.0,0.028239119797945023,1024.0,0.501953125
0.5,61,0.06735017895698547,0.9921875,0.9921875,0.9921875,1024.0,0.030124153941869736,1024.0,0.5
0.5,61,0.0669260323047638,0.9931640625,0.99609375,0.99462890625,1024.0,0.029023505747318268,1024.0,0.50146484375
0.5,62,0.07611985504627228,0.9892578125,0.9951171875,0.9921875,1024.0,0.03633737191557884,1024.0,0.5029296875
0.5,62,0.06778290867805481,0.9921875,0.9970703125,0.99462890625,1024.0,0.03123525157570839,1024.0,0.50244140625
0.5,62,0.07094937562942505,0.9853515625,0.994140625,0.98974609375,1024.0,0.036801911890506744,1024.0,0.50439453125
0.5,62,0.06375686824321747,0.9921875,1.0,0.99609375,1024.0,0.027344029396772385,1024.0,0.50390625
0.5,63,0.08156340569257736,0.96484375,0.9990234375,0.98193359375,1024.0,0.0458836629986763,1024.0,0.51708984375
0.5,63,0.07533865422010422,0.9775390625,1.0,0.98876953125,1024.0,0.03704554960131645,1024.0,0.51123046875
0.5,63,0.0762539952993393,0.9833984375,1.0,0.99169921875,1024.0,0.03221533074975014,1024.0,0.50830078125
0.5,63,0.07435806095600128,0.982421875,0.998046875,0.990234375,1024.0,0.034257613122463226,1024.0,0.5078125
0.5,64,0.07398814707994461,0.982421875,0.998046875,0.990234375,1024.0,0.03302580863237381,1024.0,0.5078125
0.5,64,0.07145582139492035,0.982421875,1.0,0.9912109375,1024.0,0.030025148764252663,1024.0,0.5087890625
0.5,64,0.07254352420568466,0.9794921875,0.9990234375,0.9892578125,1024.0,0.032869987189769745,1024.0,0.509765625
0.5,64,0.07370629906654358,0.9814453125,0.99609375,0.98876953125,1024.0,0.03418378159403801,1024.0,0.50732421875
0.5,65,0.05946871638298035,0.9912109375,0.9970703125,0.994140625,1024.0,0.024492088705301285,1024.0,0.5029296875
0.5,65,0.05531945824623108,0.9873046875,0.998046875,0.99267578125,1024.0,0.024916857481002808,1024.0,0.50537109375
0.5,65,0.05911526083946228,0.9794921875,1.0,0.98974609375,1024.0,0.03068639524281025,1024.0,0.51025390625
0.5,65,0.05520825460553169,0.986328125,1.0,0.9931640625,1024.0,0.024731744080781937,1024.0,0.5068359375
0.5,66,0.05778928101062775,0.986328125,0.9990234375,0.99267578125,1024.0,0.02674417942762375,1024.0,0.50634765625
0.5,66,0.05784732103347778,0.978515625,1.0,0.9892578125,1024.0,0.030492637306451797,1024.0,0.5107421875
0.5,66,0.06146398186683655,0.974609375,1.0,0.9873046875,1024.0,0.03565315157175064,1024.0,0.5126953125
0.5,66,0.06256003677845001,0.9853515625,0.9990234375,0.9921875,1024.0,0.02964852564036846,1024.0,0.5068359375
0.5,67,0.08813013881444931,0.962890625,0.9990234375,0.98095703125,1024.0,0.05734025686979294,1024.0,0.51806640625
0.5,67,0.08157379180192947,0.9658203125,0.9990234375,0.982421875,1024.0,0.053211018443107605,1024.0,0.5166015625
0.5,67,0.0864228680729866,0.955078125,1.0,0.9775390625,1024.0,0.059445571154356,1024.0,0.5224609375
0.5,67,0.08270241320133209,0.9638671875,1.0,0.98193359375,1024.0,0.05274629965424538,1024.0,0.51806640625
0.5,68,0.08153160661458969,0.9697265625,0.9990234375,0.984375,1024.0,0.049710530787706375,1024.0,0.5146484375
0.5,68,0.07861873507499695,0.98046875,1.0,0.990234375,1024.0,0.041208259761333466,1024.0,0.509765625
0.5,68,0.07609815895557404,0.984375,0.998046875,0.9912109375,1024.0,0.03737352788448334,1024.0,0.5068359375
0.5,68,0.08011198043823242,0.9736328125,1.0,0.98681640625,1024.0,0.04394681751728058,1024.0,0.51318359375
0.5,69,0.058775585144758224,0.9931640625,0.9990234375,0.99609375,1024.0,0.025655781850218773,1024.0,0.5029296875
0.5,69,0.05490820109844208,0.9873046875,1.0,0.99365234375,1024.0,0.025791626423597336,1024.0,0.50634765625
0.5,69,0.054989688098430634,0.9853515625,1.0,0.99267578125,1024.0,0.0269932821393013,1024.0,0.50732421875
0.5,69,0.05755496025085449,0.9921875,0.9970703125,0.99462890625,1024.0,0.02529001794755459,1024.0,0.50244140625
0.5,70,0.05870741233229637,0.984375,0.9990234375,0.99169921875,1024.0,0.030533256009221077,1024.0,0.50732421875
0.5,70,0.05337310954928398,0.9921875,1.0,0.99609375,1024.0,0.024323884397745132,1024.0,0.50390625
0.5,70,0.05169229581952095,0.9873046875,0.998046875,0.99267578125,1024.0,0.024934731423854828,1024.0,0.50537109375
0.5,70,0.051155395805835724,0.9873046875,0.9990234375,0.9931640625,1024.0,0.026538990437984467,1024.0,0.505859375
0.5,71,0.050175607204437256,0.994140625,0.998046875,0.99609375,1024.0,0.020786374807357788,1024.0,0.501953125
0.5,71,0.05387359857559204,0.98828125,0.9990234375,0.99365234375,1024.0,0.025899380445480347,1024.0,0.50537109375
0.5,71,0.05258950963616371,0.9873046875,0.9990234375,0.9931640625,1024.0,0.02887776866555214,1024.0,0.505859375
0.5,71,0.0573737658560276,0.98828125,1.0,0.994140625,1024.0,0.02641068957746029,1024.0,0.505859375
0.5,72,0.07528053224086761,0.9599609375,1.0,0.97998046875,1024.0,0.05587569996714592,1024.0,0.52001953125
0.5,72,0.07273827493190765,0.9609375,0.9990234375,0.97998046875,1024.0,0.05330904573202133,1024.0,0.51904296875
0.5,72,0.07006821781396866,0.9521484375,0.9990234375,0.9755859375,1024.0,0.060447681695222855,1024.0,0.5234375
0.5,72,0.07262273132801056,0.96875,1.0,0.984375,1024.0,0.050438906997442245,1024.0,0.515625
0.5,73,0.0709507018327713,0.962890625,1.0,0.9814453125,1024.0,0.04874187335371971,1024.0,0.5185546875
0.5,73,0.06783091276884079,0.9580078125,1.0,0.97900390625,1024.0,0.04904066026210785,1024.0,0.52099609375
0.5,73,0.06686628609895706,0.955078125,0.998046875,0.9765625,1024.0,0.05791826173663139,1024.0,0.521484375
0.5,73,0.07488307356834412,0.9541015625,0.998046875,0.97607421875,1024.0,0.05381454527378082,1024.0,0.52197265625
0.5,74,0.06276315450668335,0.9560546875,0.9970703125,0.9765625,1024.0,0.04834873229265213,1024.0,0.5205078125
0.5,74,0.06392450630664825,0.958984375,0.99609375,0.9775390625,1024.0,0.047021083533763885,1024.0,0.5185546875
0.5,74,0.06084597110748291,0.9658203125,0.994140625,0.97998046875,1024.0,0.04414256662130356,1024.0,0.51416015625
0.5,74,0.06628769636154175,0.9599609375,0.990234375,0.97509765625,1024.0,0.050076138228178024,1024.0,0.51513671875
0.5,75,0.09376276284456253,0.94140625,0.984375,0.962890625,1024.0,0.07459148019552231,1024.0,0.521484375
0.5,75,0.08640332520008087,0.9619140625,0.9873046875,0.974609375,1024.0,0.05960063636302948,1024.0,0.5126953125
0.5,75,0.09194181859493256,0.958984375,0.978515625,0.96875,1024.0,0.06913618743419647,1024.0,0.509765625
0.5,75,0.08744977414608002,0.9677734375,0.984375,0.97607421875,1024.0,0.05845951288938522,1024.0,0.50830078125
0.5,76,0.09159152209758759,0.9794921875,0.9794921875,0.9794921875,1024.0,0.054193343967199326,1024.0,0.5
0.5,76,0.08700226992368698,0.9833984375,0.982421875,0.98291015625,1024.0,0.050590768456459045,1024.0,0.49951171875
0.5,76,0.0882476270198822,0.98828125,0.9794921875,0.98388671875,1024.0,0.049154132604599,1024.0,0.49560546875
0.5,76,0.08263353258371353,0.984375,0.9892578125,0.98681640625,1024.0,0.046124380081892014,1024.0,0.50244140625
0.5,77,0.09851270914077759,0.951171875,0.9765625,0.9638671875,1024.0,0.07533097267150879,1024.0,0.5126953125
0.5,77,0.1033877581357956,0.9375,0.974609375,0.9560546875,1024.0,0.08972744643688202,1024.0,0.5185546875
0.5,77,0.10380881279706955,0.953125,0.9697265625,0.96142578125,1024.0,0.07908326387405396,1024.0,0.50830078125
0.5,77,0.10128238797187805,0.9609375,0.9697265625,0.96533203125,1024.0,0.07266217470169067,1024.0,0.50439453125
0.5,78,0.11104482412338257,0.9052734375,0.9716796875,0.9384765625,1024.0,0.11750240623950958,1024.0,0.533203125
0.5,78,0.12116226553916931,0.9248046875,0.958984375,0.94189453125,1024.0,0.11237265169620514,1024.0,0.51708984375
0.5,78,0.1096753254532814,0.9443359375,0.9677734375,0.9560546875,1024.0,0.09343777596950531,1024.0,0.51171875
0.5,78,0.11518366634845734,0.951171875,0.9560546875,0.95361328125,1024.0,0.0981866791844368,1024.0,0.50244140625
0.5,79,0.10482951998710632,0.9765625,0.9482421875,0.96240234375,1024.0,0.08754841983318329,1024.0,0.48583984375
0.5,79,0.1008666455745697,0.98046875,0.9521484375,0.96630859375,1024.0,0.08627656102180481,1024.0,0.48583984375
0.5,79,0.10323579609394073,0.9736328125,0.9501953125,0.9619140625,1024.0,0.0924963504076004,1024.0,0.48828125
0.5,79,0.10015582293272018,0.978515625,0.9599609375,0.96923828125,1024.0,0.08231950551271439,1024.0,0.49072265625
0.5,80,0.08457814157009125,1.0,0.9375,0.96875,1024.0,0.07945994287729263,1024.0,0.46875
0.5,80,0.08529698103666306,1.0,0.958984375,0.9794921875,1024.0,0.06324628740549088,1024.0,0.4794921875
0.5,80,0.08283133804798126,1.0,0.9345703125,0.96728515625,1024.0,0.08278700709342957,1024.0,0.46728515625
0.5,80,0.08216392993927002,1.0,0.958984375,0.9794921875,1024.0,0.058244675397872925,1024.0,0.4794921875
0.5,81,0.06853355467319489,1.0,0.9658203125,0.98291015625,1024.0,0.04382869228720665,1024.0,0.48291015625
0.5,81,0.07972244173288345,1.0,0.953125,0.9765625,1024.0,0.056521471589803696,1024.0,0.4765625
0.5,81,0.0720682442188263,1.0,0.9541015625,0.97705078125,1024.0,0.05116109177470207,1024.0,0.47705078125
0.5,81,0.07280795276165009,1.0,0.9638671875,0.98193359375,1024.0,0.047498248517513275,1024.0,0.48193359375
0.5,82,0.07168130576610565,1.0,0.9560546875,0.97802734375,1024.0,0.046440403908491135,1024.0,0.47802734375
0.5,82,0.06193804740905762,1.0,0.974609375,0.9873046875,1024.0,0.03396109491586685,1024.0,0.4873046875
0.5,82,0.06638188660144806,1.0,0.96484375,0.982421875,1024.0,0.03845176100730896,1024.0,0.482421875
0.5,82,0.06742370873689651,1.0,0.9658203125,0.98291015625,1024.0,0.038961976766586304,1024.0,0.48291015625
0.5,83,0.059694401919841766,1.0,0.9755859375,0.98779296875,1024.0,0.029744049534201622,1024.0,0.48779296875
0.5,83,0.06254273653030396,1.0,0.9775390625,0.98876953125,1024.0,0.03143572434782982,1024.0,0.48876953125
0.5,83,0.06060618907213211,1.0,0.98046875,0.990234375,1024.0,0.027063511312007904,1024.0,0.490234375
0.5,83,0.05749420076608658,1.0,0.984375,0.9921875,1024.0,0.02537716180086136,1024.0,0.4921875
0.5,84,0.08216610550880432,0.97265625,0.994140625,0.9833984375,1024.0,0.05208786576986313,1024.0,0.5107421875
0.5,84,0.08655688166618347,0.9697265625,0.994140625,0.98193359375,1024.0,0.05438903719186783,1024.0,0.51220703125
0.5,84,0.08471205085515976,0.9599609375,0.994140625,0.97705078125,1024.0,0.05889666825532913,1024.0,0.51708984375
0.5,84,0.08592307567596436,0.9501953125,0.9970703125,0.9736328125,1024.0,0.06445751339197159,1024.0,0.5234375
0.5,85,0.13866344094276428,0.9169921875,0.9970703125,0.95703125,1024.0,0.1212761327624321,1024.0,0.5400390625
0.5,85,0.12494300305843353,0.9306640625,0.9990234375,0.96484375,1024.0,0.1119653508067131,1024.0,0.5341796875
0.5,85,0.12431256473064423,0.919921875,0.9970703125,0.95849609375,1024.0,0.12454944849014282,1024.0,0.53857421875
0.5,85,0.12231867015361786,0.94140625,0.9970703125,0.96923828125,1024.0,0.09273579716682434,1024.0,0.52783203125
0.5,86,0.1254604160785675,0.921875,0.9951171875,0.95849609375,1024.0,0.11975357681512833,1024.0,0.53662109375
0.5,86,0.10276231169700623,0.958984375,0.998046875,0.978515625,1024.0,0.07746847718954086,1024.0,0.51953125
0.5,86,0.11338075995445251,0.9580078125,0.984375,0.97119140625,1024.0,0.09232668578624725,1024.0,0.51318359375
0.5,86,0.10537919402122498,0.9736328125,0.984375,0.97900390625,1024.0,0.07774326205253601,1024.0,0.50537109375
0.5,87,0.09954317659139633,0.943359375,0.9775390625,0.96044921875,1024.0,0.07832421362400055,1024.0,0.51708984375
0.5,87,0.10102776437997818,0.95703125,0.98046875,0.96875,1024.0,0.06791499257087708,1024.0,0.51171875
0.5,87,0.09726669639348984,0.96484375,0.970703125,0.9677734375,1024.0,0.06815236061811447,1024.0,0.5029296875
0.5,87,0.09850406646728516,0.9580078125,0.9716796875,0.96484375,1024.0,0.06849223375320435,1024.0,0.5068359375
0.5,88,0.11468857526779175,0.958984375,0.9775390625,0.96826171875,1024.0,0.0746835246682167,1024.0,0.50927734375
0.5,88,0.104372039437294,0.978515625,0.974609375,0.9765625,1024.0,0.06617468595504761,1024.0,0.498046875
0.5,88,0.1140703409910202,0.9736328125,0.9677734375,0.970703125,1024.0,0.07705477625131607,1024.0,0.4970703125
0.5,88,0.10547541081905365,0.9814453125,0.9580078125,0.9697265625,1024.0,0.07461375743150711,1024.0,0.48828125
0.5,89,0.10387575626373291,0.9853515625,0.9580078125,0.9716796875,1024.0,0.07580088078975677,1024.0,0.486328125
0.5,89,0.10027685016393661,0.990234375,0.9580078125,0.97412109375,1024.0,0.06996235251426697,1024.0,0.48388671875
0.5,89,0.09656567126512527,0.98828125,0.958984375,0.9736328125,1024.0,0.06530389189720154,1024.0,0.4853515625
0.5,89,0.10060888528823853,0.9912109375,0.96484375,0.97802734375,1024.0,0.06016338989138603,1024.0,0.48681640625
0.5,90,0.10533568263053894,1.0,0.9599609375,0.97998046875,1024.0,0.06443306803703308,1024.0,0.47998046875
0.5,90,0.09609584510326385,0.9990234375,0.9658203125,0.982421875,1024.0,0.055279869586229324,1024.0,0.4833984375
0.5,90,0.10522124171257019,1.0,0.9560546875,0.97802734375,1024.0,0.0648193508386612,1024.0,0.47802734375
0.5,90,0.09884785115718842,0.9990234375,0.9658203125,0.982421875,1024.0,0.057441167533397675,1024.0,0.4833984375
0.5,91,0.10461954772472382,0.9912109375,0.96484375,0.97802734375,1024.0,0.07222159206867218,1024.0,0.48681640625
0.5,91,0.11256352066993713,0.9765625,0.96484375,0.970703125,1024.0,0.0833168476819992,1024.0,0.494140625
0.5,91,0.11536849290132523,0.982421875,0.9560546875,0.96923828125,1024.0,0.0873941108584404,1024.0,0.48681640625
0.5,91,0.11322161555290222,0.9716796875,0.9541015625,0.962890625,1024.0,0.0892038345336914,1024.0,0.4912109375
0.5,92,0.09972760826349258,0.9833984375,0.970703125,0.97705078125,1024.0,0.069650799036026,1024.0,0.49365234375
0.5,92,0.0973263680934906,0.9833984375,0.9697265625,0.9765625,1024.0,0.06634803116321564,1024.0,0.4931640625
0.5,92,0.10061760246753693,0.9794921875,0.9609375,0.97021484375,1024.0,0.07423405349254608,1024.0,0.49072265625
0.5,92,0.09900343418121338,0.9833984375,0.9609375,0.97216796875,1024.0,0.07132019847631454,1024.0,0.48876953125
0.5,93,0.07410141825675964,0.994140625,0.9697265625,0.98193359375,1024.0,0.04954078793525696,1024.0,0.48779296875
0.5,93,0.07545365393161774,0.9990234375,0.9658203125,0.982421875,1024.0,0.04632259160280228,1024.0,0.4833984375
0.5,93,0.07754317671060562,0.99609375,0.95703125,0.9765625,1024.0,0.05119721591472626,1024.0,0.48046875
0.5,93,0.07299219071865082,0.998046875,0.9599609375,0.97900390625,1024.0,0.044999342411756516,1024.0,0.48095703125
0.5,94,0.09889155626296997,0.984375,0.9609375,0.97265625,1024.0,0.06137415021657944,1024.0,0.48828125
0.5,94,0.09055047482252121,0.9892578125,0.9697265625,0.9794921875,1024.0,0.05282210558652878,1024.0,0.490234375
0.5,94,0.09387297183275223,0.9951171875,0.9697265625,0.982421875,1024.0,0.05327848345041275,1024.0,0.4873046875
0.5,94,0.08985601365566254,0.984375,0.970703125,0.9775390625,1024.0,0.053329259157180786,1024.0,0.4931640625
0.5,95,0.10777969658374786,0.9716796875,0.97265625,0.97216796875,1024.0,0.06630414724349976,1024.0,0.50048828125
0.5,95,0.11375050991773605,0.96875,0.9775390625,0.97314453125,1024.0,0.07138609141111374,1024.0,0.50439453125
0.5,95,0.10469057410955429,0.9765625,0.9755859375,0.97607421875,1024.0,0.06431972235441208,1024.0,0.49951171875
0.5,95,0.0929972231388092,0.9814453125,0.9736328125,0.9775390625,1024.0,0.057255540043115616,1024.0,0.49609375
0.5,96,0.08628281205892563,0.96484375,0.96875,0.966796875,1024.0,0.07404376566410065,1024.0,0.501953125
0.5,96,0.09660609066486359,0.95703125,0.9716796875,0.96435546875,1024.0,0.08446712791919708,1024.0,0.50732421875
0.5,96,0.08996884524822235,0.970703125,0.96875,0.9697265625,1024.0,0.07596881687641144,1024.0,0.4990234375
0.5,96,0.08934011310338974,0.9638671875,0.98046875,0.97216796875,1024.0,0.06520678102970123,1024.0,0.50830078125
0.5,97,0.07991684973239899,0.978515625,0.9697265625,0.97412109375,1024.0,0.06585866212844849,1024.0,0.49560546875
0.5,97,0.07388162612915039,0.982421875,0.9736328125,0.97802734375,1024.0,0.05264171212911606,1024.0,0.49560546875
0.5,97,0.07793493568897247,0.984375,0.974609375,0.9794921875,1024.0,0.05390379577875137,1024.0,0.4951171875
0.5,97,0.07658888399600983,0.9892578125,0.9560546875,0.97265625,1024.0,0.056559398770332336,1024.0,0.4833984375
0.5,98,0.12416719645261765,0.9267578125,0.974609375,0.95068359375,1024.0,0.12227234244346619,1024.0,0.52392578125
0.5,98,0.1287766695022583,0.92578125,0.9716796875,0.94873046875,1024.0,0.1309046745300293,1024.0,0.52294921875
0.5,98,0.13966667652130127,0.935546875,0.9599609375,0.94775390625,1024.0,0.12196529656648636,1024.0,0.51220703125
0.5,98,0.13203340768814087,0.927734375,0.9677734375,0.94775390625,1024.0,0.11726270616054535,1024.0,0.52001953125
0.5,99,0.13420656323432922,0.943359375,0.966796875,0.955078125,1024.0,0.10556785762310028,1024.0,0.51171875
0.5,99,0.13496467471122742,0.9541015625,0.962890625,0.95849609375,1024.0,0.09936949610710144,1024.0,0.50439453125
0.5,99,0.11999985575675964,0.951171875,0.962890625,0.95703125,1024.0,0.09720483422279358,1024.0,0.505859375
0.5,99,0.11619946360588074,0.9755859375,0.9501953125,0.962890625,1024.0,0.09083454310894012,1024.0,0.4873046875
0.5,100,0.08093170821666718,0.9921875,0.9619140625,0.97705078125,1024.0,0.060265786945819855,1024.0,0.48486328125
0.5,100,0.08991622924804688,0.9912109375,0.9423828125,0.966796875,1024.0,0.0817151814699173,1024.0,0.4755859375
0.5,100,0.08688013255596161,0.990234375,0.95703125,0.9736328125,1024.0,0.06513264775276184,1024.0,0.4833984375
0.5,100,0.080743707716465,0.9921875,0.962890625,0.9775390625,1024.0,0.05868665874004364,1024.0,0.4853515625
0.5,101,0.0719975009560585,0.998046875,0.955078125,0.9765625,1024.0,0.06196034327149391,1024.0,0.478515625
0.5,101,0.06975007057189941,0.9951171875,0.9658203125,0.98046875,1024.0,0.05220412835478783,1024.0,0.4853515625
0.5,101,0.07427249103784561,0.998046875,0.951171875,0.974609375,1024.0,0.06324124336242676,1024.0,0.4765625
0.5,101,0.07086018472909927,0.99609375,0.9736328125,0.98486328125,1024.0,0.048993077129125595,1024.0,0.48876953125
0.5,102,0.06548776477575302,0.9990234375,0.9697265625,0.984375,1024.0,0.041893549263477325,1024.0,0.4853515625
0.5,102,0.06343530118465424,0.9990234375,0.9716796875,0.9853515625,1024.0,0.04096591845154762,1024.0,0.486328125
0.5,102,0.06382802128791809,0.998046875,0.97265625,0.9853515625,1024.0,0.03842207044363022,1024.0,0.4873046875
0.5,102,0.06019056215882301,1.0,0.97265625,0.986328125,1024.0,0.0385124534368515,1024.0,0.486328125
0.5,103,0.06387224793434143,0.9990234375,0.98046875,0.98974609375,1024.0,0.03314456343650818,1024.0,0.49072265625
0.5,103,0.06218807399272919,0.998046875,0.9833984375,0.99072265625,1024.0,0.03241121768951416,1024.0,0.49267578125
0.5,103,0.06541087478399277,0.9990234375,0.9873046875,0.9931640625,1024.0,0.03289196267724037,1024.0,0.494140625
0.5,103,0.06070440262556076,0.9990234375,0.9921875,0.99560546875,1024.0,0.0275022704154253,1024.0,0.49658203125
0.5,104,0.08248592913150787,0.9833984375,0.994140625,0.98876953125,1024.0,0.0483657568693161,1024.0,0.50537109375
0.5,104,0.07781729102134705,0.9775390625,0.9921875,0.98486328125,1024.0,0.04679586738348007,1024.0,0.50732421875
0.5,104,0.07911214232444763,0.9677734375,0.9912109375,0.9794921875,1024.0,0.05249058082699776,1024.0,0.51171875
0.5,104,0.06959494948387146,0.974609375,0.9921875,0.9833984375,1024.0,0.04557335376739502,1024.0,0.5087890625
0.5,105,0.07215525209903717,0.95703125,0.99609375,0.9765625,1024.0,0.05206230282783508,1024.0,0.51953125
0.5,105,0.06374352425336838,0.9677734375,0.9990234375,0.9833984375,1024.0,0.04331527650356293,1024.0,0.515625
0.5,105,0.061551112681627274,0.9814453125,0.998046875,0.98974609375,1024.0,0.03559853881597519,1024.0,0.50830078125
0.5,105,0.06653997302055359,0.97265625,1.0,0.986328125,1024.0,0.04352615028619766,1024.0,0.513671875
0.5,106,0.04832044988870621,0.9990234375,0.9951171875,0.9970703125,1024.0,0.020527277141809464,1024.0,0.498046875
0.5,106,0.042938247323036194,0.9990234375,0.99609375,0.99755859375,1024.0,0.016575420275330544,1024.0,0.49853515625
0.5,106,0.04754313454031944,0.9990234375,0.994140625,0.99658203125,1024.0,0.019846031442284584,1024.0,0.49755859375
0.5,106,0.047434002161026,0.9990234375,0.99609375,0.99755859375,1024.0,0.019832342863082886,1024.0,0.49853515625
0.5,107,0.04663458466529846,0.9990234375,0.994140625,0.99658203125,1024.0,0.02001597359776497,1024.0,0.49755859375
0.5,107,0.04286539554595947,0.9990234375,0.99609375,0.99755859375,1024.0,0.017013462260365486,1024.0,0.49853515625
0.5,107,0.040740661323070526,1.0,0.9970703125,0.99853515625,1024.0,0.016023892909288406,1024.0,0.49853515625
0.5,107,0.04559890180826187,0.99609375,0.990234375,0.9931640625,1024.0,0.02126392349600792,1024.0,0.4970703125
0.5,108,0.03530999273061752,0.99609375,0.994140625,0.9951171875,1024.0,0.01618223637342453,1024.0,0.4990234375
0.5,108,0.029841972514986992,0.994140625,0.9990234375,0.99658203125,1024.0,0.013067025691270828,1024.0,0.50244140625
0.5,108,0.0352809876203537,0.998046875,0.994140625,0.99609375,1024.0,0.01536597590893507,1024.0,0.498046875
0.5,108,0.033483728766441345,0.9990234375,0.994140625,0.99658203125,1024.0,0.014185291714966297,1024.0,0.49755859375
0.5,109,0.0309925340116024,0.998046875,0.998046875,0.998046875,1024.0,0.011380043812096119,1024.0,0.5
0.5,109,0.030533883720636368,0.998046875,0.9970703125,0.99755859375,1024.0,0.012443769723176956,1024.0,0.49951171875
0.5,109,0.031281728297472,0.9990234375,0.9970703125,0.998046875,1024.0,0.011384702287614346,1024.0,0.4990234375
0.5,109,0.03165791556239128,0.9970703125,0.9970703125,0.9970703125,1024.0,0.013497447595000267,1024.0,0.5
0.5,110,0.05166859179735184,0.96875,0.9970703125,0.98291015625,1024.0,0.0461459718644619,1024.0,0.51416015625
0.5,110,0.05115119367837906,0.978515625,1.0,0.9892578125,1024.0,0.034775253385305405,1024.0,0.5107421875
0.5,110,0.05250244960188866,0.9755859375,0.9970703125,0.986328125,1024.0,0.036554791033267975,1024.0,0.5107421875
0.5,110,0.05777982249855995,0.966796875,0.9970703125,0.98193359375,1024.0,0.04768889769911766,1024.0,0.51513671875
0.5,111,0.052007388323545456,0.9716796875,0.9970703125,0.984375,1024.0,0.04405112937092781,1024.0,0.5126953125
0.5,111,0.05336578190326691,0.9599609375,0.998046875,0.97900390625,1024.0,0.05517734959721565,1024.0,0.51904296875
0.5,111,0.05196129530668259,0.966796875,1.0,0.9833984375,1024.0,0.043732959777116776,1024.0,0.5166015625
0.5,111,0.04697757959365845,0.9814453125,1.0,0.99072265625,1024.0,0.029837725684046745,1024.0,0.50927734375
0.5,112,0.0547054186463356,0.970703125,0.998046875,0.984375,1024.0,0.04866712540388107,1024.0,0.513671875
0.5,112,0.05218362808227539,0.96484375,0.9990234375,0.98193359375,1024.0,0.05180421471595764,1024.0,0.51708984375
0.5,112,0.05444592237472534,0.9716796875,0.9970703125,0.984375,1024.0,0.04841543734073639,1024.0,0.5126953125
0.5,112,0.052868783473968506,0.9736328125,0.9970703125,0.9853515625,1024.0,0.046132929623126984,1024.0,0.51171875
0.5,113,0.05755692720413208,0.96875,0.99609375,0.982421875,1024.0,0.04946025833487511,1024.0,0.513671875
0.5,113,0.05770358815789223,0.978515625,0.99609375,0.9873046875,1024.0,0.0447969064116478,1024.0,0.5087890625
0.5,113,0.06121036410331726,0.970703125,0.9970703125,0.98388671875,1024.0,0.04803897812962532,1024.0,0.51318359375
0.5,113,0.05967782810330391,0.98046875,0.9931640625,0.98681640625,1024.0,0.04105186462402344,1024.0,0.50634765625
0.5,114,0.07844222337007523,0.9638671875,0.9912109375,0.9775390625,1024.0,0.0619160421192646,1024.0,0.513671875
0.5,114,0.0790555328130722,0.9697265625,0.9912109375,0.98046875,1024.0,0.048966843634843826,1024.0,0.5107421875
0.5,114,0.08097624778747559,0.96875,0.9921875,0.98046875,1024.0,0.05273185670375824,1024.0,0.51171875
0.5,114,0.07535751909017563,0.9775390625,0.9912109375,0.984375,1024.0,0.05012888461351395,1024.0,0.5068359375
0.5,115,0.07428228110074997,0.9755859375,0.984375,0.97998046875,1024.0,0.052845150232315063,1024.0,0.50439453125
0.5,115,0.07776185870170593,0.9638671875,0.9833984375,0.9736328125,1024.0,0.062301505357027054,1024.0,0.509765625
0.5,115,0.07430839538574219,0.9736328125,0.98828125,0.98095703125,1024.0,0.050802189856767654,1024.0,0.50732421875
0.5,115,0.07143814116716385,0.9814453125,0.9892578125,0.9853515625,1024.0,0.047629788517951965,1024.0,0.50390625
0.5,116,0.05270696431398392,0.986328125,0.98046875,0.9833984375,1024.0,0.036360643804073334,1024.0,0.4970703125
