raw/disc/global_step,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/disc_proportion_expert_pred,raw/disc/n_expert,raw/disc/n_generated,raw/disc/disc_entropy,raw/disc/disc_proportion_expert_true
640,0.9970703125,0.99755859375,0.998046875,0.005564058665186167,0.49951171875,1024.0,1024.0,0.010738790966570377,0.5
641,1.0,0.99951171875,0.9990234375,0.0030543061438947916,0.50048828125,1024.0,1024.0,0.008671274408698082,0.5
641,1.0,1.0,1.0,0.001771290902979672,0.5,1024.0,1024.0,0.006760007701814175,0.5
641,0.998046875,0.99853515625,0.9990234375,0.004645864479243755,0.49951171875,1024.0,1024.0,0.010037748143076897,0.5
641,0.9990234375,0.99951171875,1.0,0.0032629359047859907,0.49951171875,1024.0,1024.0,0.007776942569762468,0.5
642,1.0,1.0,1.0,0.00411144457757473,0.5,1024.0,1024.0,0.009864873252809048,0.5
642,1.0,0.99853515625,0.9970703125,0.006564267911016941,0.50146484375,1024.0,1024.0,0.01284091267734766,0.5
642,1.0,0.99951171875,0.9990234375,0.004898975603282452,0.50048828125,1024.0,1024.0,0.011947346851229668,0.5
642,0.998046875,0.99853515625,0.9990234375,0.004720006138086319,0.49951171875,1024.0,1024.0,0.010402975603938103,0.5
643,0.9990234375,0.9990234375,0.9990234375,0.005560781806707382,0.5,1024.0,1024.0,0.012870557606220245,0.5
643,1.0,0.99951171875,0.9990234375,0.005640615709125996,0.50048828125,1024.0,1024.0,0.012810712680220604,0.5
643,0.9990234375,0.9990234375,0.9990234375,0.005025824531912804,0.5,1024.0,1024.0,0.012053261511027813,0.5
643,0.99609375,0.998046875,1.0,0.007557864300906658,0.498046875,1024.0,1024.0,0.013855120167136192,0.5
644,1.0,0.994140625,0.98828125,0.01613841950893402,0.505859375,1024.0,1024.0,0.023895975202322006,0.5
644,0.9970703125,0.98828125,0.9794921875,0.024665281176567078,0.5087890625,1024.0,1024.0,0.02766232378780842,0.5
644,0.9990234375,0.9912109375,0.9833984375,0.020571183413267136,0.5078125,1024.0,1024.0,0.026386545971035957,0.5
644,0.9970703125,0.99365234375,0.990234375,0.014694700948894024,0.50341796875,1024.0,1024.0,0.023560451343655586,0.5
645,0.9970703125,0.99609375,0.9951171875,0.012083303183317184,0.5009765625,1024.0,1024.0,0.026338256895542145,0.5
645,0.9951171875,0.9951171875,0.9951171875,0.012952479533851147,0.5,1024.0,1024.0,0.02433394081890583,0.5
645,0.99609375,0.99560546875,0.9951171875,0.012532797642052174,0.50048828125,1024.0,1024.0,0.024668503552675247,0.5
645,0.9951171875,0.99658203125,0.998046875,0.012357702478766441,0.49853515625,1024.0,1024.0,0.023880764842033386,0.5
646,0.99609375,0.98974609375,0.9833984375,0.02228356897830963,0.50634765625,1024.0,1024.0,0.026518668979406357,0.5
646,0.99609375,0.99169921875,0.9873046875,0.016158878803253174,0.50439453125,1024.0,1024.0,0.024405278265476227,0.5
646,0.9970703125,0.9951171875,0.9931640625,0.017594624310731888,0.501953125,1024.0,1024.0,0.023553505539894104,0.5
646,0.994140625,0.99462890625,0.9951171875,0.016735872253775597,0.49951171875,1024.0,1024.0,0.02711646258831024,0.5
647,0.990234375,0.9931640625,0.99609375,0.023556126281619072,0.4970703125,1024.0,1024.0,0.0339837521314621,0.5
647,0.9921875,0.99365234375,0.9951171875,0.020136937499046326,0.49853515625,1024.0,1024.0,0.030519656836986542,0.5
647,0.998046875,0.998046875,0.998046875,0.011326094157993793,0.5,1024.0,1024.0,0.02668214589357376,0.5
647,0.9931640625,0.99658203125,1.0,0.019020020961761475,0.49658203125,1024.0,1024.0,0.024937652051448822,0.5
648,0.9931640625,0.99658203125,1.0,0.017160866409540176,0.49658203125,1024.0,1024.0,0.023819413036108017,0.5
648,0.984375,0.9921875,1.0,0.017479851841926575,0.4921875,1024.0,1024.0,0.025158792734146118,0.5
648,0.994140625,0.9970703125,1.0,0.011002911254763603,0.4970703125,1024.0,1024.0,0.021127115935087204,0.5
648,0.9921875,0.99609375,1.0,0.016160322353243828,0.49609375,1024.0,1024.0,0.026581432670354843,0.5
649,0.994140625,0.9970703125,1.0,0.013006992638111115,0.4970703125,1024.0,1024.0,0.02314680628478527,0.5
649,0.99609375,0.9970703125,0.998046875,0.012415627017617226,0.4990234375,1024.0,1024.0,0.026183824986219406,0.5
649,0.9912109375,0.994140625,0.9970703125,0.016103211790323257,0.4970703125,1024.0,1024.0,0.023207224905490875,0.5
649,0.99609375,0.99658203125,0.9970703125,0.011474343948066235,0.49951171875,1024.0,1024.0,0.023333746939897537,0.5
650,0.9970703125,0.99755859375,0.998046875,0.013189207762479782,0.49951171875,1024.0,1024.0,0.02366761490702629,0.5
650,0.99609375,0.99658203125,0.9970703125,0.014158585108816624,0.49951171875,1024.0,1024.0,0.02579537406563759,0.5
650,0.9970703125,0.998046875,0.9990234375,0.009275092743337154,0.4990234375,1024.0,1024.0,0.02319406159222126,0.5
650,0.9951171875,0.99462890625,0.994140625,0.01577318087220192,0.50048828125,1024.0,1024.0,0.026949860155582428,0.5
651,0.9951171875,0.99658203125,0.998046875,0.010028799995779991,0.49853515625,1024.0,1024.0,0.021067507565021515,0.5
651,0.9970703125,0.99560546875,0.994140625,0.011870980262756348,0.50146484375,1024.0,1024.0,0.02014359086751938,0.5
651,0.9990234375,0.99462890625,0.990234375,0.013524569571018219,0.50439453125,1024.0,1024.0,0.020208243280649185,0.5
651,0.9970703125,0.99755859375,0.998046875,0.011014789342880249,0.49951171875,1024.0,1024.0,0.019243022426962852,0.5
652,0.998046875,0.9912109375,0.984375,0.02163313888013363,0.5068359375,1024.0,1024.0,0.025119667872786522,0.5
652,0.998046875,0.9892578125,0.98046875,0.023437101393938065,0.5087890625,1024.0,1024.0,0.024073606356978416,0.5
652,0.9970703125,0.99365234375,0.990234375,0.015488903969526291,0.50341796875,1024.0,1024.0,0.023030776530504227,0.5
652,0.998046875,0.9931640625,0.98828125,0.016933202743530273,0.5048828125,1024.0,1024.0,0.024222519248723984,0.5
653,0.9970703125,0.990234375,0.9833984375,0.020706266164779663,0.5068359375,1024.0,1024.0,0.02724013663828373,0.5
653,0.9990234375,0.99658203125,0.994140625,0.013579274527728558,0.50244140625,1024.0,1024.0,0.025644198060035706,0.5
653,0.9990234375,0.9970703125,0.9951171875,0.012671908363699913,0.501953125,1024.0,1024.0,0.02349873259663582,0.5
653,0.9970703125,0.99658203125,0.99609375,0.015059011057019234,0.50048828125,1024.0,1024.0,0.024303212761878967,0.5
654,0.9931640625,0.99609375,0.9990234375,0.016020994633436203,0.4970703125,1024.0,1024.0,0.029628634452819824,0.5
654,0.9951171875,0.99560546875,0.99609375,0.011575276032090187,0.49951171875,1024.0,1024.0,0.02773268334567547,0.5
654,0.9921875,0.99609375,1.0,0.015201524831354618,0.49609375,1024.0,1024.0,0.030250905081629753,0.5
654,0.9912109375,0.99560546875,1.0,0.016817588359117508,0.49560546875,1024.0,1024.0,0.02755647711455822,0.5
655,0.994140625,0.9970703125,1.0,0.013868979178369045,0.4970703125,1024.0,1024.0,0.030252229422330856,0.5
655,0.9912109375,0.99560546875,1.0,0.018801964819431305,0.49560546875,1024.0,1024.0,0.02899223007261753,0.5
655,0.99609375,0.998046875,1.0,0.013641438446938992,0.498046875,1024.0,1024.0,0.030398542061448097,0.5
655,0.9931640625,0.99658203125,1.0,0.014735762029886246,0.49658203125,1024.0,1024.0,0.02466612309217453,0.5
656,0.998046875,0.99755859375,0.9970703125,0.013084765523672104,0.50048828125,1024.0,1024.0,0.028469495475292206,0.5
656,0.994140625,0.9951171875,0.99609375,0.016855191439390182,0.4990234375,1024.0,1024.0,0.0303850956261158,0.5
656,0.9970703125,0.99658203125,0.99609375,0.015613510273396969,0.50048828125,1024.0,1024.0,0.029436834156513214,0.5
656,0.998046875,0.99462890625,0.9912109375,0.014494773000478745,0.50341796875,1024.0,1024.0,0.029093192890286446,0.5
657,0.9951171875,0.994140625,0.9931640625,0.01714588887989521,0.5009765625,1024.0,1024.0,0.028503883630037308,0.5
657,0.9970703125,0.99609375,0.9951171875,0.014484835788607597,0.5009765625,1024.0,1024.0,0.025503285229206085,0.5
657,0.9951171875,0.99609375,0.9970703125,0.014113806188106537,0.4990234375,1024.0,1024.0,0.026038790121674538,0.5
657,0.9990234375,0.9970703125,0.9951171875,0.01137328427284956,0.501953125,1024.0,1024.0,0.024858836084604263,0.5
658,0.9990234375,0.99951171875,1.0,0.007272040471434593,0.49951171875,1024.0,1024.0,0.019114091992378235,0.5
658,0.9921875,0.99560546875,0.9990234375,0.01547572948038578,0.49658203125,1024.0,1024.0,0.021987125277519226,0.5
658,0.998046875,0.99755859375,0.9970703125,0.009974355809390545,0.50048828125,1024.0,1024.0,0.02160840481519699,0.5
658,0.998046875,0.998046875,0.998046875,0.010507130064070225,0.5,1024.0,1024.0,0.01893283985555172,0.5
659,0.9970703125,0.9970703125,0.9970703125,0.011759347282350063,0.5,1024.0,1024.0,0.017652852460741997,0.5
659,0.998046875,0.99853515625,0.9990234375,0.008100515231490135,0.49951171875,1024.0,1024.0,0.01746278814971447,0.5
659,0.998046875,0.998046875,0.998046875,0.008116858080029488,0.5,1024.0,1024.0,0.017672531306743622,0.5
659,0.998046875,0.99853515625,0.9990234375,0.008150346577167511,0.49951171875,1024.0,1024.0,0.01598162204027176,0.5
660,0.998046875,0.998046875,0.998046875,0.006620556116104126,0.5,1024.0,1024.0,0.018238240852952003,0.5
660,0.99609375,0.99609375,0.99609375,0.014346634037792683,0.5,1024.0,1024.0,0.019960032775998116,0.5
660,1.0,0.998046875,0.99609375,0.00784075353294611,0.501953125,1024.0,1024.0,0.01865994557738304,0.5
660,0.9970703125,0.99658203125,0.99609375,0.00947574432939291,0.50048828125,1024.0,1024.0,0.01865071803331375,0.5
661,0.99609375,0.99560546875,0.9951171875,0.012497111223638058,0.50048828125,1024.0,1024.0,0.023072252050042152,0.5
661,0.9951171875,0.9970703125,0.9990234375,0.01178496889770031,0.498046875,1024.0,1024.0,0.019215233623981476,0.5
661,0.9970703125,0.99658203125,0.99609375,0.011221877299249172,0.50048828125,1024.0,1024.0,0.022769387811422348,0.5
661,0.998046875,0.99658203125,0.9951171875,0.010672207921743393,0.50146484375,1024.0,1024.0,0.018869465216994286,0.5
662,0.9990234375,0.99951171875,1.0,0.005393964238464832,0.49951171875,1024.0,1024.0,0.017687374725937843,0.5
662,0.994140625,0.99658203125,0.9990234375,0.010997911915183067,0.49755859375,1024.0,1024.0,0.0198688805103302,0.5
662,0.99609375,0.998046875,1.0,0.009172637015581131,0.498046875,1024.0,1024.0,0.023419920355081558,0.5
662,0.9990234375,0.99951171875,1.0,0.007292446680366993,0.49951171875,1024.0,1024.0,0.019076932221651077,0.5
663,0.998046875,0.99755859375,0.9970703125,0.006990720517933369,0.50048828125,1024.0,1024.0,0.017260080203413963,0.5
663,0.9970703125,0.9970703125,0.9970703125,0.010810606181621552,0.5,1024.0,1024.0,0.017617471516132355,0.5
663,0.9990234375,0.99951171875,1.0,0.004671831615269184,0.49951171875,1024.0,1024.0,0.015659671276807785,0.5
663,0.9990234375,0.99755859375,0.99609375,0.00757926981896162,0.50146484375,1024.0,1024.0,0.016927281394600868,0.5
664,1.0,0.99755859375,0.9951171875,0.006207114085555077,0.50244140625,1024.0,1024.0,0.016012748703360558,0.5
664,0.9990234375,0.99658203125,0.994140625,0.007742901332676411,0.50244140625,1024.0,1024.0,0.01838972605764866,0.5
664,0.9970703125,0.99755859375,0.998046875,0.008282611146569252,0.49951171875,1024.0,1024.0,0.018365882337093353,0.5
664,0.9970703125,0.99658203125,0.99609375,0.009366068057715893,0.50048828125,1024.0,1024.0,0.02036680094897747,0.5
665,1.0,0.9990234375,0.998046875,0.005469280295073986,0.5009765625,1024.0,1024.0,0.014467429369688034,0.5
665,0.9990234375,0.99609375,0.9931640625,0.010181714780628681,0.5029296875,1024.0,1024.0,0.018308207392692566,0.5
665,0.9970703125,0.9951171875,0.9931640625,0.013093422167003155,0.501953125,1024.0,1024.0,0.01794237270951271,0.5
665,0.9970703125,0.99609375,0.9951171875,0.010681470856070518,0.5009765625,1024.0,1024.0,0.015696074813604355,0.5
666,0.9990234375,0.994140625,0.9892578125,0.012804150581359863,0.5048828125,1024.0,1024.0,0.020475614815950394,0.5
666,0.9970703125,0.99365234375,0.990234375,0.016736488789319992,0.50341796875,1024.0,1024.0,0.0227067768573761,0.5
666,0.9990234375,0.99462890625,0.990234375,0.015313941054046154,0.50439453125,1024.0,1024.0,0.02181725576519966,0.5
666,0.99609375,0.9951171875,0.994140625,0.017166130244731903,0.5009765625,1024.0,1024.0,0.022017372772097588,0.5
667,0.9921875,0.9931640625,0.994140625,0.01678687520325184,0.4990234375,1024.0,1024.0,0.020751817151904106,0.5
667,0.9951171875,0.9970703125,0.9990234375,0.010907066985964775,0.498046875,1024.0,1024.0,0.02106563374400139,0.5
667,0.9951171875,0.9951171875,0.9951171875,0.014591590501368046,0.5,1024.0,1024.0,0.019566651433706284,0.5
667,0.9970703125,0.9970703125,0.9970703125,0.012664851732552052,0.5,1024.0,1024.0,0.021488219499588013,0.5
668,0.9970703125,0.9970703125,0.9970703125,0.009693292900919914,0.5,1024.0,1024.0,0.01666448451578617,0.5
668,0.994140625,0.99609375,0.998046875,0.011117283254861832,0.498046875,1024.0,1024.0,0.015269046649336815,0.5
668,0.99609375,0.9970703125,0.998046875,0.015151122584939003,0.4990234375,1024.0,1024.0,0.016882795840501785,0.5
668,0.998046875,0.99755859375,0.9970703125,0.009606298059225082,0.50048828125,1024.0,1024.0,0.016694393008947372,0.5
669,0.99609375,0.99755859375,0.9990234375,0.008223055861890316,0.49853515625,1024.0,1024.0,0.011934414505958557,0.5
669,0.994140625,0.9970703125,1.0,0.011370083317160606,0.4970703125,1024.0,1024.0,0.013950210064649582,0.5
669,0.9970703125,0.99853515625,1.0,0.006302175112068653,0.49853515625,1024.0,1024.0,0.01353523600846529,0.5
669,0.998046875,0.998046875,0.998046875,0.00785640999674797,0.5,1024.0,1024.0,0.01714613288640976,0.5
670,0.9931640625,0.99658203125,1.0,0.009428288787603378,0.49658203125,1024.0,1024.0,0.010949131101369858,0.5
670,0.998046875,0.99853515625,0.9990234375,0.004892187193036079,0.49951171875,1024.0,1024.0,0.009278647601604462,0.5
670,0.9970703125,0.99853515625,1.0,0.006335659418255091,0.49853515625,1024.0,1024.0,0.012456055730581284,0.5
670,0.9970703125,0.998046875,0.9990234375,0.007088879588991404,0.4990234375,1024.0,1024.0,0.009638769552111626,0.5
671,1.0,0.99853515625,0.9970703125,0.005582586862146854,0.50146484375,1024.0,1024.0,0.013134527020156384,0.5
671,0.9970703125,0.9970703125,0.9970703125,0.01137290708720684,0.5,1024.0,1024.0,0.014381395652890205,0.5
671,0.9990234375,0.994140625,0.9892578125,0.013460486195981503,0.5048828125,1024.0,1024.0,0.015699319541454315,0.5
671,0.998046875,0.99560546875,0.9931640625,0.009508026763796806,0.50244140625,1024.0,1024.0,0.015565735287964344,0.5
672,0.998046875,0.990234375,0.982421875,0.025775136426091194,0.5078125,1024.0,1024.0,0.021370790898799896,0.5
672,0.998046875,0.98974609375,0.9814453125,0.02718629315495491,0.50830078125,1024.0,1024.0,0.025907978415489197,0.5
672,0.9951171875,0.99169921875,0.98828125,0.021147966384887695,0.50341796875,1024.0,1024.0,0.02608417347073555,0.5
672,0.998046875,0.99609375,0.994140625,0.01150323636829853,0.501953125,1024.0,1024.0,0.02068505436182022,0.5
673,0.998046875,0.99365234375,0.9892578125,0.013072289526462555,0.50439453125,1024.0,1024.0,0.025623176246881485,0.5
673,0.9970703125,0.99560546875,0.994140625,0.018268220126628876,0.50146484375,1024.0,1024.0,0.02773059904575348,0.5
673,0.998046875,0.99560546875,0.9931640625,0.012734213843941689,0.50244140625,1024.0,1024.0,0.02367517724633217,0.5
673,0.9990234375,0.9990234375,0.9990234375,0.008192652836441994,0.5,1024.0,1024.0,0.02235555462539196,0.5
674,0.998046875,0.99853515625,0.9990234375,0.009748253040015697,0.49951171875,1024.0,1024.0,0.021024242043495178,0.5
674,0.99609375,0.99755859375,0.9990234375,0.008210502564907074,0.49853515625,1024.0,1024.0,0.017230547964572906,0.5
674,0.9970703125,0.99853515625,1.0,0.007536519784480333,0.49853515625,1024.0,1024.0,0.017473235726356506,0.5
674,0.9921875,0.99609375,1.0,0.010688630864024162,0.49609375,1024.0,1024.0,0.019975025206804276,0.5
675,0.99609375,0.99755859375,0.9990234375,0.00965381134301424,0.49853515625,1024.0,1024.0,0.018993202596902847,0.5
675,0.9951171875,0.99560546875,0.99609375,0.011805630289018154,0.49951171875,1024.0,1024.0,0.01627332903444767,0.5
675,0.99609375,0.9970703125,0.998046875,0.009801509790122509,0.4990234375,1024.0,1024.0,0.016344645991921425,0.5
675,0.998046875,0.99755859375,0.9970703125,0.00866012554615736,0.50048828125,1024.0,1024.0,0.01590724103152752,0.5
676,0.99609375,0.99755859375,0.9990234375,0.009309818036854267,0.49853515625,1024.0,1024.0,0.020326051861047745,0.5
676,0.9970703125,0.998046875,0.9990234375,0.01051621325314045,0.4990234375,1024.0,1024.0,0.019777219742536545,0.5
676,0.99609375,0.9970703125,0.998046875,0.008786508813500404,0.4990234375,1024.0,1024.0,0.01901448518037796,0.5
676,0.9990234375,0.9990234375,0.9990234375,0.007710399106144905,0.5,1024.0,1024.0,0.016466381028294563,0.5
677,0.9970703125,0.998046875,0.9990234375,0.006884236354380846,0.4990234375,1024.0,1024.0,0.012775003910064697,0.5
677,1.0,0.99951171875,0.9990234375,0.004678769037127495,0.50048828125,1024.0,1024.0,0.015155203640460968,0.5
677,0.9970703125,0.99755859375,0.998046875,0.00776231475174427,0.49951171875,1024.0,1024.0,0.015898482874035835,0.5
677,0.9970703125,0.99853515625,1.0,0.004703907761722803,0.49853515625,1024.0,1024.0,0.011011209338903427,0.5
678,0.9970703125,0.99609375,0.9951171875,0.015186689794063568,0.5009765625,1024.0,1024.0,0.010768563486635685,0.5
678,0.9990234375,0.99609375,0.9931640625,0.019185207784175873,0.5029296875,1024.0,1024.0,0.009250055998563766,0.5
678,0.998046875,0.9970703125,0.99609375,0.010297048836946487,0.5009765625,1024.0,1024.0,0.009564649313688278,0.5
678,0.9990234375,0.99755859375,0.99609375,0.011272555217146873,0.50146484375,1024.0,1024.0,0.00931619293987751,0.5
679,1.0,0.99609375,0.9921875,0.015767646953463554,0.50390625,1024.0,1024.0,0.011744159273803234,0.5
679,0.998046875,0.99560546875,0.9931640625,0.01807224005460739,0.50244140625,1024.0,1024.0,0.01227886974811554,0.5
679,0.998046875,0.9931640625,0.98828125,0.022165536880493164,0.5048828125,1024.0,1024.0,0.0109537523239851,0.5
679,1.0,0.9951171875,0.990234375,0.014451112598180771,0.5048828125,1024.0,1024.0,0.010731193237006664,0.5
680,0.998046875,0.99755859375,0.9970703125,0.0073151057586073875,0.50048828125,1024.0,1024.0,0.01077263429760933,0.5
680,0.99609375,0.998046875,1.0,0.007150523364543915,0.498046875,1024.0,1024.0,0.01071691419929266,0.5
680,0.99609375,0.99609375,0.99609375,0.009521353989839554,0.5,1024.0,1024.0,0.010919380933046341,0.5
680,0.9970703125,0.9970703125,0.9970703125,0.008620847947895527,0.5,1024.0,1024.0,0.011210810393095016,0.5
681,0.9970703125,0.998046875,0.9990234375,0.006157153286039829,0.4990234375,1024.0,1024.0,0.010948913171887398,0.5
681,0.9951171875,0.9951171875,0.9951171875,0.012335240840911865,0.5,1024.0,1024.0,0.011891099624335766,0.5
681,1.0,1.0,1.0,0.0023039544466882944,0.5,1024.0,1024.0,0.008194977417588234,0.5
681,0.9990234375,0.99755859375,0.99609375,0.005659880116581917,0.50146484375,1024.0,1024.0,0.009899649769067764,0.5
682,0.998046875,0.99267578125,0.9873046875,0.019396211951971054,0.50537109375,1024.0,1024.0,0.014843424782156944,0.5
682,0.9990234375,0.9931640625,0.9873046875,0.017228327691555023,0.505859375,1024.0,1024.0,0.014886558055877686,0.5
682,0.998046875,0.9921875,0.986328125,0.023481639102101326,0.505859375,1024.0,1024.0,0.013303243555128574,0.5
682,0.998046875,0.99267578125,0.9873046875,0.017480796203017235,0.50537109375,1024.0,1024.0,0.01339942030608654,0.5
683,0.9970703125,0.9931640625,0.9892578125,0.01972033642232418,0.50390625,1024.0,1024.0,0.013450752012431622,0.5
683,0.9990234375,0.99365234375,0.98828125,0.01587729901075363,0.50537109375,1024.0,1024.0,0.012627976015210152,0.5
683,0.9990234375,0.994140625,0.9892578125,0.017936639487743378,0.5048828125,1024.0,1024.0,0.016060572117567062,0.5
683,0.9970703125,0.9951171875,0.9931640625,0.012381447479128838,0.501953125,1024.0,1024.0,0.014118073508143425,0.5
684,0.99609375,0.998046875,1.0,0.007578846998512745,0.498046875,1024.0,1024.0,0.011587904766201973,0.5
684,0.998046875,0.9990234375,1.0,0.004176954738795757,0.4990234375,1024.0,1024.0,0.01143752969801426,0.5
684,0.9990234375,0.99951171875,1.0,0.005597647279500961,0.49951171875,1024.0,1024.0,0.011946015991270542,0.5
684,0.998046875,0.9990234375,1.0,0.004891098476946354,0.4990234375,1024.0,1024.0,0.012997647747397423,0.5
685,0.9970703125,0.99853515625,1.0,0.005962977185845375,0.49853515625,1024.0,1024.0,0.009752330370247364,0.5
685,0.9951171875,0.9970703125,0.9990234375,0.007979093119502068,0.498046875,1024.0,1024.0,0.012323463335633278,0.5
685,0.998046875,0.99853515625,0.9990234375,0.005825392436236143,0.49951171875,1024.0,1024.0,0.012527110055088997,0.5
685,0.998046875,0.9990234375,1.0,0.005418572574853897,0.4990234375,1024.0,1024.0,0.011477215215563774,0.5
686,0.9990234375,0.998046875,0.9970703125,0.008412395603954792,0.5009765625,1024.0,1024.0,0.019408967345952988,0.5
686,0.9951171875,0.99658203125,0.998046875,0.009804787114262581,0.49853515625,1024.0,1024.0,0.020352594554424286,0.5
686,0.9970703125,0.998046875,0.9990234375,0.008938712999224663,0.4990234375,1024.0,1024.0,0.016961386427283287,0.5
686,0.998046875,0.99853515625,0.9990234375,0.0072340574115514755,0.49951171875,1024.0,1024.0,0.017993614077568054,0.5
687,0.9990234375,0.99853515625,0.998046875,0.011854395270347595,0.50048828125,1024.0,1024.0,0.029142454266548157,0.5
687,0.9990234375,0.99755859375,0.99609375,0.012239477597177029,0.50146484375,1024.0,1024.0,0.03131513297557831,0.5
687,0.9990234375,0.99560546875,0.9921875,0.01503736898303032,0.50341796875,1024.0,1024.0,0.03234089910984039,0.5
687,0.9970703125,0.99560546875,0.994140625,0.014604207128286362,0.50146484375,1024.0,1024.0,0.02793005481362343,0.5
688,0.998046875,0.998046875,0.998046875,0.009487091563642025,0.5,1024.0,1024.0,0.02138296514749527,0.5
688,0.9951171875,0.99609375,0.9970703125,0.011214803904294968,0.4990234375,1024.0,1024.0,0.023785367608070374,0.5
688,0.9990234375,0.9990234375,0.9990234375,0.00674987118691206,0.5,1024.0,1024.0,0.01951538771390915,0.5
688,0.9931640625,0.99658203125,1.0,0.01187374722212553,0.49658203125,1024.0,1024.0,0.019584104418754578,0.5
689,0.998046875,0.9970703125,0.99609375,0.011455790139734745,0.5009765625,1024.0,1024.0,0.019501818343997,0.5
689,0.9951171875,0.99609375,0.9970703125,0.010459480807185173,0.4990234375,1024.0,1024.0,0.015805868431925774,0.5
689,0.9970703125,0.9970703125,0.9970703125,0.005809720605611801,0.5,1024.0,1024.0,0.014124186709523201,0.5
689,0.998046875,0.9990234375,1.0,0.0062860967591404915,0.4990234375,1024.0,1024.0,0.016576621681451797,0.5
690,0.9970703125,0.99853515625,1.0,0.005893139634281397,0.49853515625,1024.0,1024.0,0.01487666554749012,0.5
690,0.998046875,0.998046875,0.998046875,0.0069585335440933704,0.5,1024.0,1024.0,0.015764713287353516,0.5
690,0.9990234375,0.99853515625,0.998046875,0.006573651917278767,0.50048828125,1024.0,1024.0,0.013539047911763191,0.5
690,0.998046875,0.9990234375,1.0,0.004869687370955944,0.4990234375,1024.0,1024.0,0.01474837027490139,0.5
691,0.998046875,0.9990234375,1.0,0.003866111859679222,0.4990234375,1024.0,1024.0,0.009929610416293144,0.5
691,0.9990234375,0.99951171875,1.0,0.004018259700387716,0.49951171875,1024.0,1024.0,0.010155273601412773,0.5
691,0.998046875,0.9990234375,1.0,0.004721207544207573,0.4990234375,1024.0,1024.0,0.008040031418204308,0.5
691,0.998046875,0.9990234375,1.0,0.00453142449259758,0.4990234375,1024.0,1024.0,0.010191312059760094,0.5
692,0.9990234375,0.99951171875,1.0,0.0035899654030799866,0.49951171875,1024.0,1024.0,0.01168066542595625,0.5
692,0.99609375,0.998046875,1.0,0.00869053229689598,0.498046875,1024.0,1024.0,0.011247670277953148,0.5
692,0.998046875,0.99853515625,0.9990234375,0.005721716210246086,0.49951171875,1024.0,1024.0,0.012319758534431458,0.5
692,1.0,0.9990234375,0.998046875,0.003812680020928383,0.5009765625,1024.0,1024.0,0.011395059525966644,0.5
693,0.9951171875,0.9912109375,0.9873046875,0.023891692981123924,0.50390625,1024.0,1024.0,0.01752033457159996,0.5
693,1.0,0.98974609375,0.9794921875,0.01750698871910572,0.51025390625,1024.0,1024.0,0.020838122814893723,0.5
693,0.9951171875,0.99169921875,0.98828125,0.016183990985155106,0.50341796875,1024.0,1024.0,0.018248941749334335,0.5
693,0.998046875,0.99462890625,0.9912109375,0.015939343720674515,0.50341796875,1024.0,1024.0,0.017507046461105347,0.5
694,0.9951171875,0.99267578125,0.990234375,0.022952711209654808,0.50244140625,1024.0,1024.0,0.021735291928052902,0.5
694,0.998046875,0.994140625,0.990234375,0.021175522357225418,0.50390625,1024.0,1024.0,0.015097729861736298,0.5
694,0.9951171875,0.9931640625,0.9912109375,0.018237385898828506,0.501953125,1024.0,1024.0,0.02251056581735611,0.5
694,0.9990234375,0.99658203125,0.994140625,0.012713929638266563,0.50244140625,1024.0,1024.0,0.016466407105326653,0.5
695,0.99609375,0.99560546875,0.9951171875,0.015538763254880905,0.50048828125,1024.0,1024.0,0.01920901983976364,0.5
695,0.998046875,0.99560546875,0.9931640625,0.012538909912109375,0.50244140625,1024.0,1024.0,0.01624208316206932,0.5
695,0.9931640625,0.9931640625,0.9931640625,0.019651152193546295,0.5,1024.0,1024.0,0.01578078791499138,0.5
695,0.9970703125,0.9931640625,0.9892578125,0.020441260188817978,0.50390625,1024.0,1024.0,0.01786775514483452,0.5
696,0.99609375,0.99755859375,0.9990234375,0.008350325748324394,0.49853515625,1024.0,1024.0,0.014986610040068626,0.5
696,0.9951171875,0.99609375,0.9970703125,0.010082809254527092,0.4990234375,1024.0,1024.0,0.01740921288728714,0.5
696,0.9951171875,0.99755859375,1.0,0.009036309085786343,0.49755859375,1024.0,1024.0,0.01440891157835722,0.5
696,0.998046875,0.99853515625,0.9990234375,0.00938208308070898,0.49951171875,1024.0,1024.0,0.01875072717666626,0.5
697,0.9990234375,0.99951171875,1.0,0.00563547108322382,0.49951171875,1024.0,1024.0,0.014239665120840073,0.5
697,0.9970703125,0.99853515625,1.0,0.006993583403527737,0.49853515625,1024.0,1024.0,0.011360649950802326,0.5
697,0.9951171875,0.9970703125,0.9990234375,0.008553583174943924,0.498046875,1024.0,1024.0,0.015560280531644821,0.5
697,0.994140625,0.9970703125,1.0,0.008875194936990738,0.4970703125,1024.0,1024.0,0.01256873644888401,0.5
698,0.9931640625,0.99658203125,1.0,0.008235367015004158,0.49658203125,1024.0,1024.0,0.010402616113424301,0.5
698,0.994140625,0.9970703125,1.0,0.009501537308096886,0.4970703125,1024.0,1024.0,0.01477629691362381,0.5
698,0.99609375,0.99609375,0.99609375,0.008483285084366798,0.5,1024.0,1024.0,0.011638596653938293,0.5
