raw/gen/rollout/ep_len_mean,raw/gen/train/n_updates,raw/gen/train/critic_loss,raw/gen/time/total_timesteps,raw/gen/time/time_elapsed,raw/gen/rollout/ep_rew_mean,raw/gen/time/fps,raw/gen/train/learning_rate,raw/gen/train/actor_loss,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/time/episodes
1000.0,8559000,0.002278389492803535,8560000,1,428.02782030000003,752,0.001,-0.04491877653077245,0.28222788215991296,8560
1000.0,8563000,0.0009454553268863395,8564000,1,421.1015672500001,753,0.001,-0.04453683250397444,0.33469856653449237,8564
1000.0,8567000,0.0027904124533769236,8568000,1,420.77637949999996,748,0.001,-0.046890119206160305,0.2733282575934476,8568
1000.0,8571000,0.0021573295427129006,8572000,1,425.40873245,750,0.001,-0.046564319103956225,0.2652917981115656,8572
1000.0,8575000,0.001069411110512341,8576000,1,425.96332391000004,759,0.001,-0.04518206049501896,0.2561387358218809,8576
1000.0,8579000,0.001826784654292959,8580000,1,429.90816723000006,752,0.001,-0.04520102609694004,0.25669120612355295,8580
1000.0,8583000,0.0015065244166439222,8584000,1,440.41080310000007,757,0.001,-0.043123843587934974,0.36049366409660727,8584
1000.0,8587000,0.002278436503775349,8588000,1,434.23974174,745,0.001,-0.04460176466405392,0.3349251303889675,8588
1000.0,8591000,0.001987716495401795,8592000,1,438.42498053,757,0.001,-0.045279441855847834,0.32888823220505725,8592
1000.0,8595000,0.0010795895824336037,8596000,1,447.28042586000004,754,0.001,-0.04353477805107832,0.3153654544394345,8596
1000.0,8599000,0.0026646698391713883,8600000,1,452.91096396,758,0.001,-0.04396262377128005,0.30265285192477975,8600
1000.0,8603000,0.0010997350759252681,8604000,1,446.89962445,752,0.001,-0.043209244187921284,0.3004318029143897,8604
1000.0,8607000,0.003283650970333392,8608000,1,447.55513386999996,752,0.001,-0.04265163038671017,0.2997746534914924,8608
1000.0,8611000,0.005131681539504191,8612000,1,457.21641827,753,0.001,-0.04098973145708442,0.30976246725514084,8612
1000.0,8615000,0.0014689074050010724,8616000,1,453.90136480999996,749,0.001,-0.041732380729168655,0.3073419827234263,8616
1000.0,8619000,0.0025578202390270635,8620000,1,447.92212556999993,751,0.001,-0.04317317070439458,0.3107220179903305,8620
1000.0,8623000,0.0021242137570075285,8624000,1,434.11987225999997,755,0.001,-0.04316924201697111,0.296007650851381,8624
1000.0,8627000,0.0007599544060118759,8628000,1,427.94993289999996,759,0.001,-0.041005624059587714,0.30617859839916756,8628
1000.0,8631000,0.0012730681288117083,8632000,1,438.3489426900001,752,0.001,-0.040867453757673505,0.280307127671118,8632
1000.0,8635000,0.0004978939024718174,8636000,1,433.5132421100001,754,0.001,-0.039742174822837116,0.24084314450855668,8636
1000.0,8639000,0.0020204928455791723,8640000,1,445.56663703,749,0.001,-0.03936209471151233,0.2416907652596448,8640
1000.0,8643000,0.0006020335373134735,8644000,1,449.95939291,762,0.001,-0.03974252214282751,0.24624340905329056,8644
1000.0,8647000,0.0017257634758355404,8648000,1,450.7509534,759,0.001,-0.03958716192096472,0.26623965265608995,8648
1000.0,8651000,0.0012773533520986234,8652000,1,460.87480037000006,752,0.001,-0.03835758888348937,0.2620572817219958,8652
1000.0,8655000,0.0012102141613081208,8656000,1,474.21142095000005,758,0.001,-0.03799460273608565,0.2849987410978634,8656
1000.0,8659000,0.001509061945910672,8660000,1,481.88759713,752,0.001,-0.03963003914430738,0.2846336635376515,8660
1000.0,8663000,0.0007989495770591439,8664000,1,488.44872984,758,0.001,-0.037573203947395085,0.23763884112895325,8664
1000.0,8667000,0.003910473371931921,8668000,1,486.26266168,749,0.001,-0.038380140237510206,0.2596546754772354,8668
1000.0,8671000,0.0017391066939013654,8672000,1,485.17197780999993,756,0.001,-0.03896924736723304,0.3262498845346029,8672
1000.0,8675000,0.002682695068000178,8676000,1,478.00177720000005,751,0.001,-0.038606958899647,0.32013261939887966,8676
1000.0,8679000,0.0014053283750531276,8680000,1,487.84093572999996,761,0.001,-0.03722144051268697,0.32888387166328803,8680
1000.0,8683000,0.0017026617228849924,8684000,1,479.3163897500001,756,0.001,-0.037732131734490394,0.2227131586244913,8684
1000.0,8687000,0.0012943899438360663,8688000,1,482.93539061,762,0.001,-0.038055055543780324,0.2214983136775523,8688
1000.0,8691000,0.0009261169374484646,8692000,1,482.97601525,760,0.001,-0.03761437262222171,0.2062379893043875,8692
1000.0,8695000,0.0013649567986008262,8696000,1,488.46357392,756,0.001,-0.03637957712635398,0.21199367934654606,8696
1000.0,8699000,0.0011871075002360847,8700000,1,487.06666803,763,0.001,-0.03541117227450013,0.22238054991065448,8700
1000.0,8703000,0.000964704920856194,8704000,1,495.4511197499999,755,0.001,-0.03560062016174197,0.21711692875223595,8704
1000.0,8707000,0.0018200647383667934,8708000,1,496.70752298,760,0.001,-0.03672989461570978,0.21901946216244123,8708
1000.0,8711000,0.0013076066135312189,8712000,1,498.36033053,752,0.001,-0.039559714637696745,0.19896082905621373,8712
1000.0,8715000,0.00283316757999665,8716000,1,491.14878412999997,761,0.001,-0.037656705144792794,0.1998116164116166,8716
1000.0,8719000,0.0006030461182693715,8720000,1,496.51817998,752,0.001,-0.035195785362273455,0.21561000141045508,8720
1000.0,8723000,0.002097965458790287,8724000,1,511.62732055999993,755,0.001,-0.03514052810519934,0.2162483004527485,8724
1000.0,8727000,0.0011220988842380343,8728000,1,518.54818873,751,0.001,-0.03574825015664101,0.2228600724061056,8728
1000.0,8731000,0.0031804691513896374,8732000,1,515.7576323300001,752,0.001,-0.035346324767917395,0.23381802350111244,8732
1000.0,8735000,0.004134929060986023,8736000,1,520.4077328899999,760,0.001,-0.03696577000617981,0.23696120281749242,8736
1000.0,8739000,0.0016748152044407077,8740000,1,514.1769653499999,758,0.001,-0.038089668836444615,0.2356953498756043,8740
1000.0,8743000,0.0013698538820793521,8744000,1,513.02552287,752,0.001,-0.037085131395608185,0.23306047750902728,8744
1000.0,8747000,0.0022952728607050538,8748000,1,514.7395575,753,0.001,-0.03911772885173559,0.23161699590907478,8748
1000.0,8751000,0.0015427319999575632,8752000,1,510.46951156999995,751,0.001,-0.03916696099564433,0.24046173891469838,8752
1000.0,8755000,0.0023363328996767133,8756000,1,509.86829076999993,756,0.001,-0.03995467747747898,0.2174341140060583,8756
1000.0,8759000,0.0029995269182903775,8760000,1,515.94957458,749,0.001,-0.03889605387672782,0.21748750393280855,8760
1000.0,8763000,0.00038323523604221003,8764000,1,518.16077234,751,0.001,-0.039059963513165714,0.21664198357928297,8764
1000.0,8767000,0.008965204400056635,8768000,1,509.99229716999986,757,0.001,-0.04081014095246792,0.1975929060169624,8768
1000.0,8771000,0.0018894577383744202,8772000,1,508.08165265,754,0.001,-0.041567895073443654,0.13276259070490723,8772
1000.0,8775000,0.004751014006744192,8776000,1,508.87451605,758,0.001,-0.04173263248801232,0.1351095504757402,8776
1000.0,8779000,0.0013688143146805588,8780000,1,499.4540125,752,0.001,-0.043241569887846706,0.13038804505835436,8780
1000.0,8783000,0.0022063060369299473,8784000,1,495.86104572999994,754,0.001,-0.04480558187142015,0.1386558304443785,8784
1000.0,8787000,0.0011763226548791319,8788000,1,486.94836019,745,0.001,-0.04341151364520192,0.16985876086830803,8788
1000.0,8791000,0.0008256198917958292,8792000,1,480.1816528,755,0.001,-0.041329012285917996,0.17673371346568434,8792
1000.0,8795000,0.0011258125468595758,8796000,1,480.07344793000004,753,0.001,-0.040728457499295476,0.1690563642790075,8796
1000.0,8799000,0.004960209359681194,8800000,1,479.6981476200001,752,0.001,-0.040697766050696374,0.15843194791169476,8800
1000.0,8803000,0.0015320694223902426,8804000,1,473.41137448,759,0.001,-0.039908491779118774,0.1708763662111,8804
1000.0,8807000,0.0019290287414395128,8808000,1,480.23610654,754,0.001,-0.04031574535742402,0.17309816076349044,8808
1000.0,8811000,0.0014914634368132992,8812000,1,482.37633529000004,761,0.001,-0.03883156825602055,0.17754696273199927,8812
1000.0,8815000,0.00309125311708544,8816000,1,496.03947808,753,0.001,-0.03803088072687388,0.17717643102397285,8816
1000.0,8819000,0.0012530283992316052,8820000,1,498.5734179599999,756,0.001,-0.03876372253894806,0.15665799301409028,8820
1000.0,8823000,0.0007088959462505603,8824000,1,496.49408094,759,0.001,-0.03641638441383838,0.1561609010868278,8824
1000.0,8827000,0.0018112512808624221,8828000,1,497.27406202000003,751,0.001,-0.03857727305218577,0.148834032422371,8828
1000.0,8831000,0.000971961605305078,8832000,1,486.11597224999997,752,0.001,-0.037503910701721904,0.1436869328892972,8832
1000.0,8835000,0.001869788592437299,8836000,1,484.87881954999995,752,0.001,-0.03815382232517004,0.23383956248145094,8836
1000.0,8839000,0.0029983468901370724,8840000,1,485.68609301,754,0.001,-0.039110710088163615,0.25082575934365253,8840
1000.0,8843000,0.001990232100004716,8844000,1,484.92355819999995,749,0.001,-0.040241621747612956,0.2514234561388388,8844
1000.0,8847000,0.001680407688324626,8848000,1,480.96924751,761,0.001,-0.039603183809667826,0.23352074104932302,8848
1000.0,8851000,0.0005848852922085313,8852000,1,492.88135788000005,747,0.001,-0.039287130646407604,0.22526305262262805,8852
1000.0,8855000,0.0007355063860193756,8856000,1,491.82170842999994,759,0.001,-0.03641551844030619,0.22649473269420292,8856
1000.0,8859000,0.0005285474582806041,8860000,1,488.44137780999995,752,0.001,-0.035338815584778784,0.23859049883947928,8860
1000.0,8863000,0.0020896384888115568,8864000,1,477.95886131,758,0.001,-0.035127764005213974,0.233605712610959,8864
1000.0,8867000,0.004380887349744341,8868000,1,489.55093757,761,0.001,-0.036445797275751826,0.23104369815744696,8868
1000.0,8871000,0.0009389014627414457,8872000,1,496.12032109,747,0.001,-0.035971608955413105,0.2638336034443059,8872
1000.0,8875000,0.0015592753765259046,8876000,1,492.37476978000007,757,0.001,-0.036576922468841075,0.2614722841660764,8876
1000.0,8879000,0.0007427584339708953,8880000,1,498.62735154000006,762,0.001,-0.035280894931405786,0.25826161749792936,8880
1000.0,8883000,0.0008218069942955237,8884000,1,510.67788662999993,751,0.001,-0.03519878811389208,0.26576268720198665,8884
1000.0,8887000,0.002418364224049684,8888000,1,517.74776053,763,0.001,-0.034640320520848034,0.23275049021900035,8888
1000.0,8891000,0.004887144012840527,8892000,1,523.6557382099999,753,0.001,-0.034100346894934776,0.22485995892542618,8892
1000.0,8895000,0.003789557866289612,8896000,1,511.4001454,757,0.001,-0.03541858824342489,0.2511757223952571,8896
1000.0,8899000,0.0022878718829738224,8900000,1,509.43942770999996,750,0.001,-0.03490812908485532,0.2495517146831414,8900
1000.0,8903000,0.0018967586106080376,8904000,1,526.7947909999999,750,0.001,-0.03574563515558839,0.2706379030745197,8904
1000.0,8907000,0.0007093015142781059,8908000,1,517.02865739,758,0.001,-0.03437414359673858,0.2667572174807984,8908
1000.0,8911000,0.0011727004260095747,8912000,1,507.93139813,754,0.001,-0.03340450048074126,0.263603723986908,8912
1000.0,8915000,0.0007010270711678572,8916000,1,510.00627548000006,747,0.001,-0.03275015269778669,0.2718615115911158,8916
1000.0,8919000,0.0011336525189268734,8920000,1,499.4601755299999,756,0.001,-0.031432798188179734,0.38816694826607545,8920
1000.0,8923000,0.00043056680596642046,8924000,1,486.9176761599999,746,0.001,-0.029980921249836683,0.39393092259923324,8924
1000.0,8927000,0.004507304212969686,8928000,1,479.06456190000006,745,0.001,-0.03179081561975181,0.396319096730519,8928
1000.0,8931000,0.0009555023857289069,8932000,1,490.89499383000003,757,0.001,-0.03259191383235156,0.3930444618340195,8932
1000.0,8935000,0.0003400289821972557,8936000,1,503.326031,755,0.001,-0.03350738929957151,0.3065292841062246,8936
1000.0,8939000,0.0013776802863406095,8940000,1,507.79056249,757,0.001,-0.033354832777753474,0.39630539538833576,8940
1000.0,8943000,0.0006986529096828056,8944000,1,511.19256752,743,0.001,-0.033492724306881425,0.3972078377365272,8944
1000.0,8947000,0.004346983292942478,8948000,1,506.77039700999995,756,0.001,-0.035577172931283714,0.39582338516546955,8948
1000.0,8951000,0.0020244314398650126,8952000,1,505.1738724599999,742,0.001,-0.03693245421350002,0.40196852993226584,8952
1000.0,8955000,0.0011094391454004758,8956000,1,486.05676100999995,749,0.001,-0.035680297292768955,0.40164650266243984,8956
1000.0,8959000,0.001996187743930812,8960000,1,478.70746428,761,0.001,-0.03500086329877376,0.389344449372863,8960
1000.0,8963000,0.0016200617679816536,8964000,1,485.73231451,750,0.001,-0.03564183874800801,0.4138595438662594,8964
1000.0,8967000,0.0005986279321610897,8968000,1,469.1221688,756,0.001,-0.03577206218615174,0.41556633508935364,8968
1000.0,8971000,0.0006390880348712019,8972000,1,471.66970057000003,752,0.001,-0.035112202886492014,0.4709489369968716,8972
1000.0,8975000,0.0007702124866113434,8976000,1,473.39431923000006,748,0.001,-0.03541729773581028,0.5408937768124544,8976
1000.0,8979000,0.0015407820537409413,8980000,1,466.12618638999993,749,0.001,-0.03657283576205373,0.6191733357713539,8980
1000.0,8983000,0.0014184893244510324,8984000,1,459.44429342,747,0.001,-0.03721007165312767,0.6032658098389687,8984
1000.0,8987000,0.00243132633862399,8988000,1,456.67582642,749,0.001,-0.03862149299681187,0.6407204570852134,8988
1000.0,8991000,0.0007542200972592141,8992000,1,454.26062307999996,751,0.001,-0.038768912080675365,0.6848974372699295,8992
1000.0,8995000,0.0012566552354956889,8996000,1,474.93635313,752,0.001,-0.038523916393518445,0.7304065005772613,8996
1000.0,8999000,0.0013988440908467977,9000000,1,470.83843086000013,760,0.001,-0.039403825771063564,0.7793610346976184,9000
1000.0,9003000,0.0009737780361443163,9004000,1,453.5622427200001,753,0.001,-0.03817049781605601,0.7457419662596924,9004
1000.0,9007000,0.0007544245892553759,9008000,1,459.0128462100001,742,0.001,-0.038040829479694366,0.7480350933341074,9008
1000.0,9011000,0.0021803416384040993,9012000,1,459.31466665,760,0.001,-0.03940538121014833,0.7471647759614726,9012
1000.0,9015000,0.002275771643195758,9016000,1,451.50884013,753,0.001,-0.039928198270499704,0.7387366305533937,9016
1000.0,9019000,0.00117356280427985,9020000,1,457.55997347000005,760,0.001,-0.04107588217407465,0.6231449012354361,9020
1000.0,9023000,0.0028229808427359926,9024000,1,467.40827259,752,0.001,-0.042198651615530255,0.7592055659077355,9024
1000.0,9027000,0.0003556015618632001,9028000,1,464.00700589,758,0.001,-0.040589571055024865,0.7467286846238491,9028
1000.0,9031000,0.0035173265657627386,9032000,1,461.9212242599999,757,0.001,-0.039738464832305906,0.7494688009480154,9032
1000.0,9035000,0.001284133177419703,9036000,1,453.94814837999996,762,0.001,-0.03947333915531635,0.7446590723974066,9036
1000.0,9039000,0.0013740711037032198,9040000,1,464.8359949,756,0.001,-0.040047892041504385,0.6832978189269399,9040
1000.0,9043000,0.0016156103064634145,9044000,1,465.8946342800001,756,0.001,-0.03954984701424837,0.6844479482604788,9044
1000.0,9047000,0.0025387813073591285,9048000,1,458.04012213000004,748,0.001,-0.04036441171169281,0.6844997293508926,9048
1000.0,9051000,0.0007591822872467188,9052000,1,453.61258769000017,753,0.001,-0.03895960838720203,0.6947811816492201,9052
1000.0,9055000,0.0013244733872088217,9056000,1,474.89968066,753,0.001,-0.03804543461278081,0.7051522958160487,9056
1000.0,9059000,0.0012704388018998389,9060000,1,466.36215555,757,0.001,-0.03842483391985297,0.7178493281708715,9060
1000.0,9063000,0.0008942782661555673,9064000,1,473.80302797999997,758,0.001,-0.03734719024226069,0.6973505663187549,9064
1000.0,9067000,0.0013011180426954726,9068000,1,482.7252364099999,760,0.001,-0.0368209269978106,0.6948945490392275,9068
1000.0,9071000,0.0008813398763297578,9072000,1,471.72594164000003,754,0.001,-0.03928652207180858,0.6228203073570678,9072
1000.0,9075000,0.001497724039596985,9076000,1,473.35101388000004,745,0.001,-0.039490573197603226,0.555499578369289,9076
1000.0,9079000,0.0021175855855919937,9080000,1,469.30338656,758,0.001,-0.039348960924893615,0.48286083441637545,9080
1000.0,9083000,0.00028400516230398843,9084000,1,468.2768182700001,752,0.001,-0.03885449634119868,0.4828471741436183,9084
1000.0,9087000,0.0012183442531545445,9088000,1,476.49056265,758,0.001,-0.03685832110419869,0.45151576886664235,9088
1000.0,9091000,0.004650143216364825,9092000,1,472.26868572,759,0.001,-0.03796186384558678,0.40738208963536043,9092
1000.0,9095000,0.0024521343360560718,9096000,1,451.88580894,759,0.001,-0.03904092041403055,0.33644083607623043,9096
1000.0,9099000,0.0011633930111884262,9100000,1,447.06565909,751,0.001,-0.03867172457650304,0.2876492958882014,9100
1000.0,9103000,0.0019218580651152047,9104000,1,463.07937345,756,0.001,-0.03740317941829562,0.28979209034852416,9104
1000.0,9107000,0.0006845934328656025,9108000,1,467.58375555,751,0.001,-0.036470295749604704,0.2920308570388612,9108
1000.0,9111000,0.002326230399627839,9112000,1,459.20318292000013,750,0.001,-0.03510521472617984,0.29168396856461604,9112
1000.0,9115000,0.002685533225561034,9116000,1,456.96354362,755,0.001,-0.036869830220937726,0.31715335167046627,9116
1000.0,9119000,0.0009103532215678382,9120000,1,460.70361037000004,757,0.001,-0.038190618686378006,0.34447534323116913,9120
1000.0,9123000,0.0009796994019060747,9124000,1,457.09589819000007,751,0.001,-0.037693389419466254,0.20868576893035964,9124
1000.0,9127000,0.0019392753186755448,9128000,1,459.1358688400001,759,0.001,-0.03883183101192117,0.20886265913828708,9128
1000.0,9131000,0.0007657462708126096,9132000,1,460.7922692000001,758,0.001,-0.03899113298952579,0.22943194386148125,9132
1000.0,9135000,0.0017234211530555645,9136000,1,465.4828464800001,752,0.001,-0.037559473477303984,0.22744531459898876,9136
1000.0,9139000,0.0018877045225973524,9140000,1,461.9624765500001,757,0.001,-0.03652917741984129,0.3221279436259971,9140
1000.0,9143000,0.0014803830616300214,9144000,1,455.3612128600001,757,0.001,-0.03700143036618829,0.31734731813155637,9144
1000.0,9147000,0.0017745714520072207,9148000,1,466.55096501,750,0.001,-0.0379970842897892,0.3321738588467206,9148
1000.0,9151000,0.0013136910644930002,9152000,1,468.66593333000003,751,0.001,-0.03696143984422088,0.31723996274411975,9152
1000.0,9155000,0.003281346991753336,9156000,1,458.28132612999985,761,0.001,-0.03761616366356611,0.3064556800973252,9156
1000.0,9159000,0.00041174862544192246,9160000,1,460.0852117699999,752,0.001,-0.03707545115426183,0.29424251623924425,9160
1000.0,9163000,0.0014889527826653702,9164000,1,456.0389223,759,0.001,-0.03674064704403281,0.2902732671036996,9164
1000.0,9167000,0.0013034907875614432,9168000,1,455.24921497,751,0.001,-0.03653992423787713,0.290752937161523,9168
1000.0,9171000,0.003813340818127716,9172000,1,457.46606245999993,752,0.001,-0.03766766374558211,0.2770023968933598,9172
1000.0,9175000,0.002414507177783934,9176000,1,456.59530903,757,0.001,-0.039163163837045434,0.3016201778672504,9176
1000.0,9179000,0.001281159080710258,9180000,1,462.4990104199999,755,0.001,-0.04107007476314902,0.2945671360077007,9180
1000.0,9183000,0.0023048854323687766,9184000,1,466.49239564999993,760,0.001,-0.04140446601435542,0.29862658173277074,9184
1000.0,9187000,0.004712510931720234,9188000,1,457.47143272,759,0.001,-0.04057875808700919,0.29308275798794053,9188
1000.0,9191000,0.0019944551457728053,9192000,1,475.58321012,756,0.001,-0.04173179268091917,0.40483882617867467,9192
1000.0,9195000,0.001281132918222893,9196000,1,486.33280928000005,759,0.001,-0.042277877770364285,0.40323004101981674,9196
1000.0,9199000,0.000942537284510486,9200000,1,501.1466391,753,0.001,-0.040412782464176414,0.4399323018762468,9200
1000.0,9203000,0.0012593780045331046,9204000,1,500.4387154,760,0.001,-0.03933978558704257,0.43962445063813244,9204
1000.0,9207000,0.0011899897863325835,9208000,1,486.40400468,746,0.001,-0.03840894085168838,0.4979260491307814,9208
1000.0,9211000,0.0015212168977821908,9212000,1,499.31626865,753,0.001,-0.038625679418444636,0.5447742761320196,9212
1000.0,9215000,0.0005073568396151223,9216000,1,509.04002499,752,0.001,-0.03670663119480014,0.5193950417725525,9216
1000.0,9219000,0.0012972070374833381,9220000,1,507.7661375,750,0.001,-0.03664181596785784,0.49596547856093925,9220
1000.0,9223000,0.00044591151749890414,9224000,1,508.18196564000004,748,0.001,-0.0371368575245142,0.49961475918885695,9224
1000.0,9227000,0.0010349524054195675,9228000,1,506.52071259,746,0.001,-0.04002695543691516,0.5488672022797085,9228
1000.0,9231000,0.0006183680874964235,9232000,1,502.99970475999993,758,0.001,-0.03990132666006684,0.5208305970320152,9232
1000.0,9235000,0.001971623751413572,9236000,1,502.63675771000004,751,0.001,-0.040587341900914904,0.5531979312869331,9236
1000.0,9239000,0.0006876099687580854,9240000,1,497.06395301,752,0.001,-0.04407933444157243,0.41313965550387577,9240
1000.0,9243000,0.0011734886523584898,9244000,1,498.8386547900001,758,0.001,-0.04088184874504805,0.423528527025383,9244
1000.0,9247000,0.0008022304107981237,9248000,1,496.17973478,749,0.001,-0.041485872276127336,0.410357921804816,9248
1000.0,9251000,0.006510415128980734,9252000,1,498.9513793400001,761,0.001,-0.04435454647615552,0.41225974950664146,9252
1000.0,9255000,0.0028303351069291736,9256000,1,515.3884139699999,748,0.001,-0.044719388972967865,0.418963792505754,9256
1000.0,9259000,0.0009373502842949063,9260000,1,529.18602353,757,0.001,-0.04218959342688322,0.4186106319339801,9260
1000.0,9263000,0.0005712749969458508,9264000,1,530.24933948,752,0.001,-0.041136379819363356,0.4189555777380151,9264
1000.0,9267000,0.0031924315153791603,9268000,1,533.3327232600001,762,0.001,-0.04131900891289115,0.4187706503947713,9268
1000.0,9271000,0.0021875138963470668,9272000,1,532.49060948,754,0.001,-0.0410716959759593,0.4152895367796849,9272
1000.0,9275000,0.0009144452871144715,9276000,1,535.25125669,753,0.001,-0.04154112221300602,0.39140045473127794,9276
1000.0,9279000,0.0019952641391257245,9280000,1,542.9582419200001,759,0.001,-0.04346515843644738,0.3935402312883859,9280
1000.0,9283000,0.002279888891854727,9284000,1,541.18810493,753,0.001,-0.04249059370532632,0.3915929261419844,9284
1000.0,9287000,0.0017963905145567073,9288000,1,550.85144661,747,0.001,-0.04287948316335678,0.3947962488469648,9288
1000.0,9291000,0.0016564269864196032,9292000,1,539.2442116199999,750,0.001,-0.04375645834952593,0.2872166039334977,9292
1000.0,9295000,0.0014585918381510878,9296000,1,526.6965585500001,757,0.001,-0.044228295877575874,0.3028108412265643,9296
1000.0,9299000,0.004838648639726266,9300000,1,526.06403906,753,0.001,-0.04452031665667892,0.26817604708826065,9300
1000.0,9303000,0.001097973303646703,9304000,1,525.3890978000001,757,0.001,-0.04246794617921114,0.27381357093361225,9304
1000.0,9307000,0.002067218850140108,9308000,1,528.63657236,750,0.001,-0.041806269507855175,0.2110231006751365,9308
1000.0,9311000,0.0021854310034968554,9312000,1,528.04015652,757,0.001,-0.04221000052988529,0.16454935207682517,9312
1000.0,9315000,0.0002795925201145088,9316000,1,523.33460385,754,0.001,-0.04232284860312939,0.1947049415157536,9316
1000.0,9319000,0.000885032247855613,9320000,1,506.72236053999984,759,0.001,-0.0424975259527564,0.1902275027805286,9320
1000.0,9323000,0.000819618958007925,9324000,1,501.98548253000007,758,0.001,-0.041241186983883384,0.18076568186037276,9324
1000.0,9327000,0.0014640424942387886,9328000,1,501.06916256000005,753,0.001,-0.041711699079722164,0.1319670920364449,9328
1000.0,9331000,0.0015730368879397524,9332000,1,490.9100135,753,0.001,-0.040906640045344826,0.1319042333870529,9332
1000.0,9335000,0.0007912369119089748,9336000,1,483.9149064899999,753,0.001,-0.040623811960220337,0.10074364420303983,9336
1000.0,9339000,0.0013148085229903908,9340000,1,479.31429009,757,0.001,-0.039641890835016964,0.12179854444232062,9340
1000.0,9343000,0.00017712463462405314,9344000,1,474.02820137000003,762,0.001,-0.03948137468099594,0.11139849430684232,9344
1000.0,9347000,0.000990404413994354,9348000,1,473.4491563100001,750,0.001,-0.03900120172277093,0.10997470069331866,9348
1000.0,9351000,0.0004796382536406795,9352000,1,467.22447017000013,752,0.001,-0.03805373771488667,0.10697272800151998,9352
1000.0,9355000,0.0015658586628603032,9356000,1,463.81741717,752,0.001,-0.037146776016801594,0.10459217396952619,9356
1000.0,9359000,0.004720633550310536,9360000,1,463.21611284000005,750,0.001,-0.03973439427092671,0.10614717977879609,9360
1000.0,9363000,0.0014964501212236575,9364000,1,469.52057440000004,762,0.001,-0.039535902228206396,0.11193141179268831,9364
1000.0,9367000,0.0006660540829935218,9368000,1,471.09147502,750,0.001,-0.04019922862946987,0.1124286748195763,9368
1000.0,9371000,0.0007408091464212318,9372000,1,476.53043279999997,760,0.001,-0.04138340781256557,0.11277092426880893,9372
1000.0,9375000,0.0007078297633156435,9376000,1,466.8104169199999,757,0.001,-0.04154728200286627,0.11221595062562044,9376
1000.0,9379000,0.0006387517687712611,9380000,1,462.66794498,753,0.001,-0.04169638328999281,0.1220453134125383,9380
1000.0,9383000,0.0019504912416781375,9384000,1,468.87139361999994,749,0.001,-0.04110476955398917,0.15882999678335794,9384
1000.0,9387000,0.0007631615018332041,9388000,1,462.00754401,759,0.001,-0.03913182858750224,0.1550614509491493,9388
1000.0,9391000,0.0008683525729235004,9392000,1,450.68609927,753,0.001,-0.04005444508418441,0.17515965577048762,9392
1000.0,9395000,0.0008718722425128359,9396000,1,462.59198247,752,0.001,-0.03940395275875926,0.16214338303285752,9396
1000.0,9399000,0.0009543885434513741,9400000,1,455.2171370000001,753,0.001,-0.04131637186557054,0.15987102454528057,9400
1000.0,9403000,0.000814505960820823,9404000,1,439.73976847000006,759,0.001,-0.039493518751114606,0.1742448889323075,9404
1000.0,9407000,0.001758244736482269,9408000,1,449.17773292,748,0.001,-0.03828926412388682,0.17423189517460716,9408
1000.0,9411000,0.0006764583584779409,9412000,1,448.66868654999996,747,0.001,-0.040376893658190964,0.1839296100731103,9412
1000.0,9415000,0.001909460683754075,9416000,1,442.29157746,756,0.001,-0.04066518948972225,0.1535407515506384,9416
1000.0,9419000,0.004191588268008545,9420000,1,448.47272431000005,757,0.001,-0.04043526104465127,0.1621618622389099,9420
1000.0,9423000,0.0009861551437038015,9424000,1,451.82122261999996,760,0.001,-0.03964804420620203,0.16178710399599228,9424
1000.0,9427000,0.0006290429510732529,9428000,1,454.9070608900001,750,0.001,-0.03853794555366039,0.16118546845575807,9428
1000.0,9431000,0.00044915582424646537,9432000,1,460.72376284999996,756,0.001,-0.037410393163561824,0.1620865655571263,9432
1000.0,9435000,0.0021954396160065023,9436000,1,461.9951207900001,750,0.001,-0.0373945231102407,0.16100431971088805,9436
1000.0,9439000,0.0010366019054534731,9440000,1,457.98803293,754,0.001,-0.03705170106515288,0.14001591176984843,9440
1000.0,9443000,0.0005671426216179,9444000,1,464.51070916000003,756,0.001,-0.03540005026757717,0.23762993230672486,9444
1000.0,9447000,0.0006522665192238026,9448000,1,469.92987944,760,0.001,-0.03610949456319213,0.23909633330971058,9448
1000.0,9451000,0.00014376292398531732,9452000,1,466.44545858,758,0.001,-0.034320394109934566,0.23866752767552296,9452
1000.0,9455000,0.0013561893536625234,9456000,1,459.62712129,758,0.001,-0.03276327654719353,0.24105249243958768,9456
1000.0,9459000,0.0006877295577429727,9460000,1,463.51105406000005,760,0.001,-0.03137497814372182,0.24077196039322954,9460
1000.0,9463000,0.001161791873735663,9464000,1,457.18574072999996,758,0.001,-0.031206830693408846,0.23467640675652274,9464
1000.0,9467000,0.0020060143568963996,9468000,1,450.63288022,753,0.001,-0.031093133989721536,0.2345330166447038,9468
1000.0,9471000,0.0004944220503008865,9472000,1,444.13482977000007,757,0.001,-0.03097187850251794,0.23413102046627304,9472
1000.0,9475000,0.0009864229823647484,9476000,1,452.32170449000006,762,0.001,-0.029974808091297746,0.5078959634664935,9476
1000.0,9479000,0.0009618315387605675,9480000,1,443.25731659999997,757,0.001,-0.029295737747102975,0.496361378023671,9480
