raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/n_updates,raw/gen/time/total_timesteps,raw/gen/time/fps,raw/gen/train/actor_loss,raw/gen/time/episodes,raw/gen/time/time_elapsed,raw/gen/train/critic_loss,raw/gen/train/learning_rate
0.0012317248948342167,1235000,1236000,536,-0.0036001282487995922,1236,1,7.716345771442146e-07,0.001
0.0012094034621892987,1239000,1240000,426,-0.0034757184581831095,1240,2,8.184626542600583e-07,0.001
0.0011818861082416548,1243000,1244000,426,-0.0033670831262134016,1244,2,6.328969635432599e-07,0.001
0.001164507654509659,1247000,1248000,429,-0.003213360939407721,1248,2,6.780567835655838e-07,0.001
0.0011780220104252066,1251000,1252000,445,-0.0030668592979200184,1252,2,5.860302053380811e-07,0.001
0.0011746627650406165,1255000,1256000,565,-0.002915882104425691,1256,1,6.610476429164195e-07,0.001
0.0011601478408143808,1259000,1260000,475,-0.002795155042083934,1260,2,7.084917575102406e-07,0.001
0.0011428000307846008,1263000,1264000,500,-0.002715502066304907,1264,1,7.701872552154099e-07,0.001
0.0011269272404827724,1267000,1268000,477,-0.00264504357567057,1268,2,6.085833976328669e-07,0.001
0.0011063732293180872,1271000,1272000,480,-0.0025979121504351495,1272,2,4.0959615832876493e-07,0.001
0.0011043849068831978,1275000,1276000,609,-0.0025500530392164366,1276,1,8.294259163895874e-07,0.001
0.0010921794050813211,1279000,1280000,474,-0.0025047391976695506,1280,2,7.612444751746803e-07,0.001
0.001076464994373541,1283000,1284000,491,-0.0024514446180546657,1284,2,5.182296704406286e-07,0.001
0.0010667773107015414,1287000,1288000,496,-0.0023612083354964853,1288,2,4.600433833830686e-07,0.001
0.001075688577274292,1291000,1292000,465,-0.002282898932113312,1292,2,3.537975097549148e-07,0.001
0.0010676476092405073,1295000,1296000,586,-0.002215879431576468,1296,1,5.594724347676646e-07,0.001
0.0010639764926300707,1299000,1300000,469,-0.0021435217816615478,1300,2,2.4427103767814957e-07,0.001
0.001061062041083083,1303000,1304000,487,-0.0020847930870950223,1304,2,2.0426029535522157e-07,0.001
0.0010639461065356363,1307000,1308000,492,-0.002023291094810702,1308,2,2.649108738335621e-07,0.001
0.001069731184848499,1311000,1312000,473,-0.001991349474992603,1312,2,4.257640233744919e-07,0.001
0.0010508961063070378,1315000,1316000,619,-0.00196703637461178,1316,1,3.061653498889847e-07,0.001
0.0010503040725948775,1319000,1320000,478,-0.0019416084189433605,1320,2,2.4151854270930503e-07,0.001
0.0010584113008514345,1323000,1324000,496,-0.0018901855265721678,1324,2,1.385370094304896e-07,0.001
0.001040648385516495,1327000,1328000,467,-0.0018552722834283485,1328,2,2.4076686763485275e-07,0.001
0.0010392116266079016,1331000,1332000,637,-0.0018203463074751198,1332,1,4.46320421614254e-07,0.001
0.0010570316281992259,1335000,1336000,535,-0.001768551035434939,1336,1,3.4426593190479277e-07,0.001
0.0010646645495326413,1339000,1340000,455,-0.0017301147554535418,1340,2,2.3045691242272805e-07,0.001
0.0011075530560216958,1343000,1344000,450,-0.001679085062467493,1344,2,1.605094079179109e-07,0.001
0.0011183410672501212,1347000,1348000,463,-0.0016688578632893041,1348,2,1.4642785206990874e-07,0.001
0.0011040817545652953,1351000,1352000,607,-0.0016347560183494353,1352,1,2.505947910783832e-07,0.001
0.0010989188664588668,1355000,1356000,473,-0.0015949784653494135,1356,2,8.701109573887311e-08,0.001
0.001101784325747217,1359000,1360000,465,-0.001572347836685367,1360,2,1.8708841020005986e-07,0.001
0.001093605012746741,1363000,1364000,484,-0.0015568456937326118,1364,2,2.632507780158319e-07,0.001
0.0010976830764174016,1367000,1368000,348,-0.0015099712426308544,1368,2,2.0831372305958085e-07,0.001
0.0010967547010252976,1371000,1372000,404,-0.001480544806458056,1372,2,2.6625346191350497e-07,0.001
0.0010974891923163947,1375000,1376000,329,-0.001430233129300177,1376,3,1.3596577057832863e-07,0.001
0.001099057158725629,1379000,1380000,324,-0.0014003678957815282,1380,3,1.709689963468033e-07,0.001
0.0010927552461277017,1383000,1384000,338,-0.001394989374675788,1384,2,2.7269297723548844e-07,0.001
0.0011007505752612173,1387000,1388000,322,-0.0013708212834317238,1388,3,1.3612380859609822e-07,0.001
0.0010673890837390742,1391000,1392000,452,-0.00135634491359815,1392,2,2.4832453451406263e-07,0.001
0.0010526856792969564,1395000,1396000,361,-0.001333947576407809,1396,2,1.602143080716668e-07,0.001
0.0010531474458424046,1399000,1400000,336,-0.0013084966280148365,1400,2,2.297367882198413e-07,0.001
0.0010417302717672867,1403000,1404000,468,-0.0012816622306709177,1404,2,1.6606541183946614e-07,0.001
0.001024903740288807,1407000,1408000,471,-0.001250848171650432,1408,2,4.7186156025143604e-08,0.001
0.001016097818493209,1411000,1412000,565,-0.0012330822336953132,1412,1,1.0117966712493631e-07,0.001
0.001011354329945686,1415000,1416000,446,-0.001201531168044312,1416,2,1.948016253619806e-07,0.001
0.0010059675649200018,1419000,1420000,431,-0.0011911057573743165,1420,2,1.4402073848377577e-07,0.001
0.0009844417627058993,1423000,1424000,412,-0.0012056401483714581,1424,2,2.607528378836769e-07,0.001
0.000989342552010597,1427000,1428000,422,-0.0012046655849553645,1428,2,1.2727136954225095e-07,0.001
0.0009807206798674339,1431000,1432000,548,-0.0011923990743816831,1432,1,1.4462748639155512e-07,0.001
0.0009477427412396607,1435000,1436000,426,-0.00118352350150235,1436,2,2.588894501703593e-07,0.001
0.0009272690048446346,1439000,1440000,417,-0.0011747395562124439,1440,2,1.1762843239966279e-07,0.001
0.0008776044396565765,1443000,1444000,425,-0.0011444562761462294,1444,2,8.917468104111675e-08,0.001
0.0008697982312791242,1447000,1448000,487,-0.00113880085805431,1448,2,1.297532145829684e-07,0.001
0.0008645034015551036,1451000,1452000,535,-0.0011165155552735086,1452,1,9.355713612775726e-08,0.001
0.0008551976175457069,1455000,1456000,427,-0.0010899602354329544,1456,2,8.863963254883466e-08,0.001
0.0008577256993691763,1459000,1460000,427,-0.001075273948488757,1460,2,1.4197392603343927e-07,0.001
0.0008509026746155827,1463000,1464000,432,-0.0010511419138638303,1464,2,3.981465203036546e-08,0.001
0.0008379452239604279,1467000,1468000,565,-0.0010226236053858884,1468,1,7.68499607931134e-08,0.001
0.0008207546455799154,1471000,1472000,453,-0.001011364602978574,1472,2,1.3255922745002232e-07,0.001
0.000805331177416055,1475000,1476000,467,-0.0009952222307911143,1476,2,1.0514508603117618e-08,0.001
0.0008342133847691386,1479000,1480000,456,-0.0009919174758542795,1480,2,1.2497576496281818e-07,0.001
0.0008258739348240369,1483000,1484000,463,-0.0009719425862422213,1484,2,7.106233279111229e-08,0.001
0.0008101056551880273,1487000,1488000,557,-0.0009609260284923948,1488,1,9.464872522534519e-08,0.001
0.0008098712509645699,1491000,1492000,457,-0.0009413063672400313,1492,2,1.1323400220439924e-07,0.001
0.0008003058143691183,1495000,1496000,459,-0.0009149489437040757,1496,2,8.571276588389097e-08,0.001
0.0007865540320980067,1499000,1500000,455,-0.0008929680825967807,1500,2,9.259699775769202e-08,0.001
0.0007849419522515372,1503000,1504000,461,-0.0008526849015324842,1504,2,4.881810571077971e-08,0.001
0.0007750716317353877,1507000,1508000,587,-0.0008129317850980442,1508,1,3.4883214700185026e-08,0.001
0.0007658985072403233,1511000,1512000,483,-0.0007563327148382087,1512,2,2.4877981410843623e-08,0.001
0.0007620773876759794,1515000,1516000,483,-0.0007070772783481516,1516,2,1.242883020652829e-08,0.001
0.0007564909470317954,1519000,1520000,492,-0.0006600099144634441,1520,2,7.00338684140934e-08,0.001
0.0007471613504669155,1523000,1524000,481,-0.0006237377677534823,1524,2,4.61650245399543e-08,0.001
0.0007365023493069536,1527000,1528000,624,-0.0005914493694144766,1528,1,8.976410238337823e-09,0.001
0.0007308940707455333,1531000,1532000,500,-0.000545848639041651,1532,1,1.0744671099963393e-08,0.001
0.0007248347125648971,1535000,1536000,488,-0.0005116442600556183,1536,2,3.522311226152405e-09,0.001
0.0007177547739239843,1539000,1540000,467,-0.0004816850122147116,1540,2,3.0026271860510126e-08,0.001
0.000714325003831109,1543000,1544000,483,-0.000467531885165954,1544,2,1.1706646003647595e-08,0.001
0.0006998374101455031,1547000,1548000,614,-0.0004413084924563009,1548,1,1.8091670452567948e-08,0.001
0.0006846817756386623,1551000,1552000,504,-0.00042355293824221005,1552,1,5.331232597787622e-09,0.001
0.0006850375832183,1555000,1556000,514,-0.00041280838186503387,1556,1,4.339881801076779e-09,0.001
0.0006722935246492831,1559000,1560000,512,-0.0004031408752198331,1560,1,4.6626249889194e-09,0.001
0.0006815786461760161,1563000,1564000,600,-0.0004011402548091496,1564,1,8.918376261961298e-08,0.001
0.0006711447702747972,1567000,1568000,644,-0.00039756090692571886,1568,1,1.8483319935839435e-08,0.001
0.0006702439142062291,1571000,1572000,497,-0.00038709926584851927,1572,2,6.983813515625101e-09,0.001
0.0006736196127587815,1575000,1576000,483,-0.0003811330242897384,1576,2,5.520934320199836e-09,0.001
0.0006303029958677069,1579000,1580000,472,-0.00037685725421033564,1580,2,1.1784661767843033e-08,0.001
0.0006304549444456533,1583000,1584000,607,-0.0003702895661590446,1584,1,1.4531829861056392e-08,0.001
0.0006245957470005933,1587000,1588000,444,-0.0003621610933350894,1588,2,4.740428635282205e-08,0.001
0.0006166564251755927,1591000,1592000,444,-0.0003566594437934327,1592,2,1.221146698275735e-08,0.001
0.0006088690865580489,1595000,1596000,432,-0.00035522622506687187,1596,2,4.715569451360304e-09,0.001
0.0006099498358521998,1599000,1600000,417,-0.0003539067215488103,1600,2,1.8417703740475896e-08,0.001
0.0006077553898686272,1603000,1604000,544,-0.0003616164919583298,1604,1,7.277849128602086e-08,0.001
0.0006042194707920748,1607000,1608000,428,-0.0003623568662296748,1608,2,1.1549065466930148e-07,0.001
0.0006030634809476868,1611000,1612000,424,-0.0003567487640248146,1612,2,1.5561957791234192e-08,0.001
0.0006187492810450315,1615000,1616000,425,-0.00034775608069321606,1616,2,3.882594900793504e-09,0.001
0.0006232531735947578,1619000,1620000,424,-0.00034584747319422603,1620,2,4.6676552558932555e-08,0.001
0.0006236622870300427,1623000,1624000,543,-0.00034981534641215716,1624,1,8.703145804026783e-08,0.001
0.0006225125186436021,1627000,1628000,426,-0.00034911823622769587,1628,2,1.2527460823666848e-08,0.001
0.0006222394402683023,1631000,1632000,419,-0.0003427509669782012,1632,2,1.111283535870178e-08,0.001
0.0006230317255562365,1635000,1636000,425,-0.0003420272666189703,1636,2,2.1878844318924018e-08,0.001
0.0006300441235816966,1639000,1640000,421,-0.0003403260017330467,1640,2,1.8241665732255474e-08,0.001
0.0006262968831590804,1643000,1644000,542,-0.00033655486419775115,1644,1,4.0978935035139183e-08,0.001
0.0006267767699493193,1647000,1648000,431,-0.00034462696351693014,1648,2,1.9015220920092203e-09,0.001
0.0006189004775829577,1651000,1652000,432,-0.00033562336516388314,1652,2,8.87932503942159e-08,0.001
0.0006133173971209272,1655000,1656000,447,-0.00032702446437906475,1656,2,2.4559901913497546e-09,0.001
0.0006008034892475125,1659000,1660000,501,-0.00031767576219863256,1660,1,4.7524048634788065e-09,0.001
0.0005862737711516245,1663000,1664000,564,-0.0003124370172590716,1664,1,3.818409754082413e-09,0.001
0.0005861723203029276,1667000,1668000,442,-0.00030473969938975645,1668,2,7.903741117308454e-09,0.001
0.0005801258357788636,1671000,1672000,445,-0.0002965230269219319,1672,2,1.561023213098807e-08,0.001
0.0005689590486114722,1675000,1676000,437,-0.00028056003661913563,1676,2,2.447242661898576e-09,0.001
0.000565730191069471,1679000,1680000,561,-0.00027305217643424837,1680,1,4.2677627512950795e-08,0.001
0.0005634914403090119,1683000,1684000,452,-0.00026648317714170845,1684,2,3.3876916655571684e-08,0.001
0.0005590277284962561,1687000,1688000,471,-0.00026532576815225183,1688,2,3.1451186172531256e-08,0.001
0.0005522854396234999,1691000,1692000,471,-0.0002584518264029612,1692,2,4.484285686543347e-08,0.001
0.0005489526570688482,1695000,1696000,473,-0.00025352374399562907,1696,2,4.562551229699916e-08,0.001
0.0005394183469217293,1699000,1700000,574,-0.00024485129938693715,1700,1,5.574445794957753e-09,0.001
0.0005310167348596785,1703000,1704000,442,-0.0002430344770255033,1704,2,5.368864277922203e-09,0.001
0.0005263865036455487,1707000,1708000,469,-0.0002387720291844744,1708,2,4.332376763007903e-09,0.001
0.0005239587333313658,1711000,1712000,464,-0.00023588555479091156,1712,2,4.7686025586709235e-09,0.001
0.0005159130275413272,1715000,1716000,437,-0.0002328452734777784,1716,2,2.2810851279253714e-08,0.001
0.0005108904806470649,1719000,1720000,575,-0.00023492345713020768,1720,1,4.368377899050109e-08,0.001
0.0005105172889110419,1723000,1724000,455,-0.00023575496106241188,1724,2,5.227386981750961e-09,0.001
0.0005067963191378688,1727000,1728000,487,-0.00023364370583749404,1728,2,4.301738621252297e-09,0.001
0.0005001680048281834,1731000,1732000,485,-0.00022704502018586935,1732,2,4.4455471365974704e-08,0.001
0.0005054186831864371,1735000,1736000,478,-0.00022518755002602119,1736,2,3.6243705825478007e-09,0.001
0.0004975314079735015,1739000,1740000,636,-0.0002235202555232263,1740,1,2.800972548255681e-08,0.001
0.0005001605779028295,1743000,1744000,484,-0.00022328972067771246,1744,2,2.838479746592796e-09,0.001
0.0004971950887025922,1747000,1748000,489,-0.00021669775101872802,1748,2,1.177455535834772e-08,0.001
0.0004995843689047631,1751000,1752000,491,-0.0002171545550673386,1752,2,1.650695422025508e-08,0.001
0.0004936138728229866,1755000,1756000,475,-0.0002122530209380784,1756,2,2.3379711904743224e-09,0.001
0.000491475327314377,1759000,1760000,622,-0.000204305902680062,1760,1,2.7074088366230166e-09,0.001
0.00048694594482434953,1763000,1764000,493,-0.00019243245923280484,1764,2,1.961530420347229e-09,0.001
0.00048402642793499097,1767000,1768000,513,-0.00018109069391562116,1768,1,1.8200211165919248e-09,0.001
0.0004862549783202264,1771000,1772000,482,-0.00017236571779085354,1772,2,2.218878100121078e-09,0.001
0.000488485054299589,1775000,1776000,650,-0.00016350551582945628,1776,1,1.8398546265493834e-09,0.001
0.00048397843964123973,1779000,1780000,500,-0.0001572851490454923,1780,1,2.0516956602245526e-09,0.001
0.00047790363593996335,1783000,1784000,498,-0.0001531120168453981,1784,2,2.1085265182294767e-09,0.001
0.0004799568150059843,1787000,1788000,482,-0.00014898574173003,1788,2,1.8814996762565643e-09,0.001
0.00048162277770796895,1791000,1792000,470,-0.00014694914331857945,1792,2,1.9978403911094623e-09,0.001
0.0004798456957262894,1795000,1796000,565,-0.00014477320476805744,1796,1,1.925454792103926e-09,0.001
0.00047836727800046656,1799000,1800000,447,-0.00014049867569701746,1800,2,1.825905317370888e-09,0.001
0.00047190541239497565,1803000,1804000,442,-0.00013878706551486176,1804,2,2.3135484026032594e-09,0.001
0.0004769971856023217,1807000,1808000,443,-0.00013734708798483552,1808,2,2.4845241640745647e-09,0.001
0.0004634212913293025,1811000,1812000,430,-0.0001347162148085772,1812,2,1.6010052451672194e-09,0.001
0.00044942822849085615,1815000,1816000,544,-0.00013281162755993136,1816,1,1.8687056831794693e-09,0.001
0.0004424538352967084,1819000,1820000,437,-0.00013066178121334815,1820,2,1.855934624883643e-09,0.001
0.0004325139696411875,1823000,1824000,430,-0.0001283865012262595,1824,2,1.9453978354581397e-09,0.001
0.000428567093841978,1827000,1828000,427,-0.0001280072931132281,1828,2,2.991778092353531e-09,0.001
0.0004356659586808527,1831000,1832000,419,-0.00012809606593725675,1832,2,2.5814747483840465e-09,0.001
0.0004242554870331049,1835000,1836000,543,-0.00012678400508093547,1836,1,1.61512286600136e-09,0.001
0.00042800252166897833,1839000,1840000,427,-0.00012498181204955472,1840,2,1.6059975680543736e-09,0.001
0.0004178498617051598,1843000,1844000,429,-0.00012460453175117437,1844,2,2.244179938723157e-09,0.001
0.00041169327832964474,1847000,1848000,423,-0.00012490708326458845,1848,2,1.92088339486388e-09,0.001
0.0004120582116211138,1851000,1852000,425,-0.00012356479182562907,1852,2,1.3185170284128231e-09,0.001
0.00040952571749212604,1855000,1856000,576,-0.0001222826085286215,1856,1,1.7898424047874495e-09,0.001
0.00040997843912984,1859000,1860000,575,-0.00012195490167573553,1860,1,2.0758523238186057e-09,0.001
0.000407391342194087,1863000,1864000,575,-0.00011994339793108111,1864,1,2.343754061469692e-09,0.001
0.0004046119197531907,1867000,1868000,570,-0.00011849808597207812,1868,1,2.067590778066858e-09,0.001
0.00039932027602515905,1871000,1872000,573,-0.00011563621614277508,1872,1,1.819323642187642e-09,0.001
0.0003977404032513213,1875000,1876000,560,-0.00011552459308555285,1876,1,1.4630333433823962e-09,0.001
0.0003979279772302169,1879000,1880000,559,-0.0001149667934973877,1880,1,1.8340433452638234e-09,0.001
0.0003922716784799908,1883000,1884000,566,-0.00011474113246913476,1884,1,1.8076713606269831e-09,0.001
0.0003861373000807074,1887000,1888000,575,-0.00011473313924034301,1888,1,1.7001235056812425e-09,0.001
0.0003834518608127093,1891000,1892000,576,-0.00011385539790023814,1892,1,1.7194986080409662e-09,0.001
0.0003826196897762203,1895000,1896000,582,-0.0001134611529587346,1896,1,1.3939398216078392e-09,0.001
0.00038353851722121524,1899000,1900000,586,-0.00011318906553037777,1900,1,1.7807506812072347e-09,0.001
0.0003887190220356595,1903000,1904000,586,-0.00011240137262939243,1904,1,1.8668097357099805e-09,0.001
0.0003794749933512873,1907000,1908000,596,-0.00011100289250225615,1908,1,2.1575025114877652e-09,0.001
0.0003788554498600335,1911000,1912000,607,-0.00010980968683793435,1912,1,1.3463373236781767e-09,0.001
0.0003781176105479614,1915000,1916000,612,-0.00010812020616322115,1916,1,1.3417177310766492e-09,0.001
0.00037210826186187226,1919000,1920000,600,-0.00010705552688563103,1920,1,1.8578763457467693e-09,0.001
0.0003753208381357536,1923000,1924000,604,-0.00010556484341486794,1924,1,1.5709280047797363e-09,0.001
0.00036817968383979707,1927000,1928000,606,-0.00010566289305353393,1928,1,2.073114706269075e-09,0.001
0.00035529629115280977,1931000,1932000,615,-0.00010429710564412886,1932,1,1.342804005530906e-09,0.001
0.0003561575142946776,1935000,1936000,614,-0.0001027922085861519,1936,1,1.7574498337072955e-09,0.001
0.00034609170381619784,1939000,1940000,615,-0.00010287252131297464,1940,1,2.020479889419443e-09,0.001
0.00034166012614371264,1943000,1944000,622,-0.00010103720108082826,1944,1,1.6043031076826381e-09,0.001
0.00034095870066944476,1947000,1948000,635,-0.00010039856794128354,1948,1,1.5499429959403992e-09,0.001
0.00033164433008907963,1951000,1952000,623,-9.923834375331353e-05,1952,1,1.3970407807233741e-09,0.001
0.0003303004705599961,1955000,1956000,615,-9.739428333432442e-05,1956,1,1.4051919882307868e-09,0.001
0.0003261632332483637,1959000,1960000,618,-9.657764986059191e-05,1960,1,1.4035108591495419e-09,0.001
0.0003263843179464171,1963000,1964000,618,-9.587471105700018e-05,1964,1,1.5692701687965627e-09,0.001
0.0003278573403488616,1967000,1968000,630,-9.391753422085003e-05,1968,1,1.560943096743141e-09,0.001
0.0003272066806843376,1971000,1972000,620,-9.213777435314796e-05,1972,1,1.6388873100308273e-09,0.001
0.00032157645058274414,1975000,1976000,591,-9.236046313299085e-05,1976,1,1.6962016906854342e-09,0.001
0.0003216893070939565,1979000,1980000,621,-9.214963121692677e-05,1980,1,2.189397490024756e-09,0.001
0.0003233021748215151,1983000,1984000,624,-9.14692870842373e-05,1984,1,1.2460170320479704e-09,0.001
0.0003217795168817387,1987000,1988000,624,-9.158483240992155e-05,1988,1,1.7962564882231032e-09,0.001
0.00031593694896718706,1991000,1992000,626,-9.063696700513901e-05,1992,1,1.61895575913444e-09,0.001
0.0003103788426926596,1995000,1996000,623,-9.064003408502686e-05,1996,1,1.375376304232001e-09,0.001
0.00032453894340355604,1999000,2000000,621,-9.023966572811703e-05,2000,1,1.8258751098511443e-09,0.001
0.0003213331345760808,2003000,2004000,611,-8.891040139542383e-05,2004,1,1.4603161042186809e-09,0.001
0.0003224543664415253,2007000,2008000,617,-8.799070255449237e-05,2008,1,1.5221252377233443e-09,0.001
0.0003194582316896248,2011000,2012000,619,-8.662384814545021e-05,2012,1,1.1581274989522124e-09,0.001
0.0003112418448622415,2015000,2016000,623,-8.429710667212476e-05,2016,1,1.665140145678823e-09,0.001
0.00030859156169829214,2019000,2020000,625,-8.301860176010223e-05,2020,1,1.3212954260032625e-09,0.001
0.0003028159075442549,2023000,2024000,611,-8.223528215391163e-05,2024,1,1.2301392473168395e-09,0.001
0.0003001650098582675,2027000,2028000,605,-8.177743009400728e-05,2028,1,1.275450204038438e-09,0.001
0.0002938344669822812,2031000,2032000,618,-8.080457348046366e-05,2032,1,1.7751376272848745e-09,0.001
0.0002864985846555243,2035000,2036000,618,-8.016351114659415e-05,2036,1,1.4012201009957938e-09,0.001
0.0002805305096038947,2039000,2040000,610,-8.117680399732307e-05,2040,1,1.5686258197238306e-09,0.001
0.0002782260047748218,2043000,2044000,623,-8.163801910330903e-05,2044,1,2.0713661767655224e-09,0.001
0.00027711776645454546,2047000,2048000,629,-8.044829446430412e-05,2048,1,1.1797902834344873e-09,0.001
0.0002742181415786331,2051000,2052000,637,-7.903011711005093e-05,2052,1,1.233283129727674e-09,0.001
0.0002697472322650419,2055000,2056000,633,-7.796144595303644e-05,2056,1,1.1186949961991904e-09,0.001
0.00026896102596215605,2059000,2060000,649,-7.776610457113975e-05,2060,1,1.2042564839951653e-09,0.001
0.00026329544382037057,2063000,2064000,654,-7.634650254041731e-05,2064,1,1.6368338880767025e-09,0.001
0.00025822899166225014,2067000,2068000,640,-7.584820813110582e-05,2068,1,1.1671853441137066e-09,0.001
0.00025226066388762833,2071000,2072000,654,-7.489100651105218e-05,2072,1,1.1581296316674898e-09,0.001
0.00024883046333741527,2075000,2076000,647,-7.390619089233042e-05,2076,1,1.1919115996271287e-09,0.001
0.00024046350426118509,2079000,2080000,652,-7.356290738903226e-05,2080,1,1.208218500733564e-09,0.001
0.0002360942715413877,2083000,2084000,638,-7.249144689022557e-05,2084,1,1.2357366184561552e-09,0.001
0.00023520385003326612,2087000,2088000,640,-7.275652670193722e-05,2088,1,1.6728387965474559e-09,0.001
0.00023480943739169062,2091000,2092000,622,-7.209692518404154e-05,2092,1,1.0924377810712614e-09,0.001
0.00023486265661856937,2095000,2096000,641,-7.127719592226356e-05,2096,1,1.0357358763607499e-09,0.001
0.00021563198437392684,2099000,2100000,629,-7.009954846497734e-05,2100,1,1.2643566011474136e-09,0.001
0.00021035157909056774,2103000,2104000,594,-6.989182456163689e-05,2104,1,1.0958292785709802e-09,0.001
0.00020353129956081882,2107000,2108000,631,-6.97506429038981e-05,2108,1,1.5574154551474357e-09,0.001
0.00020804318606849456,2111000,2112000,633,-6.964593217480797e-05,2112,1,1.0339827787309498e-09,0.001
0.0002072475774354921,2115000,2116000,630,-6.842115136987559e-05,2116,1,9.686996511450226e-10,0.001
0.00021014173210510474,2119000,2120000,650,-6.785551330403905e-05,2120,1,1.2797787046121433e-09,0.001
0.00021215177641735407,2123000,2124000,654,-6.75923554275073e-05,2124,1,1.2173161566861366e-09,0.001
0.00021363745939233903,2127000,2128000,643,-6.743271415550112e-05,2128,1,1.1340382547223853e-09,0.001
0.00021364303807605185,2131000,2132000,646,-6.719968737922955e-05,2132,1,1.1895799095037588e-09,0.001
0.00021321763306605878,2135000,2136000,618,-6.638340775134566e-05,2136,1,1.2094699830228437e-09,0.001
0.00021182851123477904,2139000,2140000,643,-6.546700627345104e-05,2140,1,1.1022599165338013e-09,0.001
0.00021319216960761695,2143000,2144000,648,-6.535774875783318e-05,2144,1,1.6075989074887626e-09,0.001
0.0002115861586515327,2147000,2148000,628,-6.482424261731978e-05,2148,1,1.0992438553686716e-09,0.001
0.00021029898159833212,2151000,2152000,645,-6.351469433082001e-05,2152,1,9.774451043409256e-10,0.001
0.00020901026346482172,2155000,2156000,647,-6.299390682262685e-05,2156,1,1.1126606906378776e-09,0.001
0.0002078960030060306,2159000,2160000,645,-6.273197740924274e-05,2160,1,1.0152293523926299e-09,0.001
0.0002104761864072125,2163000,2164000,646,-6.307609356827015e-05,2164,1,1.2114151983146138e-09,0.001
0.0002092288991508688,2167000,2168000,635,-6.302600380795553e-05,2168,1,1.0765593477088599e-09,0.001
0.0002066971351034859,2171000,2172000,632,-6.202110420571217e-05,2172,1,9.99556855676514e-10,0.001
0.0002053151395002736,2175000,2176000,649,-6.126868073067725e-05,2176,1,9.308211872112626e-10,0.001
0.000203812409564825,2179000,2180000,633,-6.069898775055549e-05,2180,1,9.520018545243783e-10,0.001
0.00020224384525014912,2183000,2184000,639,-5.978537670574724e-05,2184,1,1.1255795635163883e-09,0.001
0.0001990748102966089,2187000,2188000,632,-5.975420563508038e-05,2188,1,1.4002544917075272e-09,0.001
0.0001983410452894475,2191000,2192000,651,-5.970438386049182e-05,2192,1,1.4810812810046679e-09,0.001
0.00019638440346616382,2195000,2196000,642,-5.8855134333271054e-05,2196,1,1.1497683680385298e-09,0.001
0.0001929506611166459,2199000,2200000,643,-5.85142286614655e-05,2200,1,1.0578736230443644e-09,0.001
0.00018995117352849382,2203000,2204000,642,-5.852378462633112e-05,2204,1,1.2161276052445315e-09,0.001
0.00019221000576854358,2207000,2208000,651,-5.8075578330074154e-05,2208,1,1.0091969378936137e-09,0.001
0.00018799813525092877,2211000,2212000,646,-5.765902611247497e-05,2212,1,1.4411537363643994e-09,0.001
0.00018667771652230669,2215000,2216000,644,-5.658576402443316e-05,2216,1,1.0327357213040366e-09,0.001
0.00018351660084757912,2219000,2220000,644,-5.719708547172786e-05,2220,1,9.626227041410435e-10,0.001
0.00017814460856490193,2223000,2224000,613,-5.688912216355391e-05,2224,1,9.701763517255506e-10,0.001
0.0001744862285206963,2227000,2228000,642,-5.550959135948119e-05,2228,1,9.867517570606945e-10,0.001
0.00017224432327178483,2231000,2232000,635,-5.531158523183421e-05,2232,1,8.27825446458786e-10,0.001
0.00016948213457192518,2235000,2236000,635,-5.4594070571369e-05,2236,1,1.1350810181527034e-09,0.001
0.00016855673439719151,2239000,2240000,638,-5.497583140653717e-05,2240,1,8.445004888454734e-10,0.001
0.0001649489243695329,2243000,2244000,652,-5.435845713552112e-05,2244,1,1.0064772651221815e-09,0.001
0.00016168119153522583,2247000,2248000,651,-5.361942239174766e-05,2248,1,1.0263768552010072e-09,0.001
0.00015941208254956717,2251000,2252000,659,-5.3873899727420846e-05,2252,1,9.330773206658096e-10,0.001
0.00016137268416862406,2255000,2256000,652,-5.37567130786556e-05,2256,1,1.2493958117485244e-09,0.001
0.00015735442892175918,2259000,2260000,647,-5.344787719336885e-05,2260,1,9.874763369623666e-10,0.001
0.00015352711847725425,2263000,2264000,650,-5.347552962086866e-05,2264,1,9.70831660427816e-10,0.001
0.00014915773518475018,2267000,2268000,649,-5.3305178006894495e-05,2268,1,1.2631335966829959e-09,0.001
0.0001477897466228674,2271000,2272000,647,-5.264854683463937e-05,2272,1,9.491907731056124e-10,0.001
0.00014923559372042553,2275000,2276000,656,-5.2289521781275996e-05,2276,1,1.1310621232122154e-09,0.001
0.00014901346366242153,2279000,2280000,656,-5.1850198074617993e-05,2280,1,1.0166757945109634e-09,0.001
0.00015184148906262219,2283000,2284000,671,-5.1441158664488284e-05,2284,1,9.199551089094939e-10,0.001
0.00015048778601758946,2287000,2288000,643,-5.1305025132435844e-05,2288,1,8.859847921598217e-10,0.001
0.00015208906475439575,2291000,2292000,649,-5.081424048997007e-05,2292,1,9.071127129232262e-10,0.001
0.00014994159001347973,2295000,2296000,626,-5.071651760054507e-05,2296,1,8.848509204452248e-10,0.001
0.00015046403238464827,2299000,2300000,639,-4.968304805209556e-05,2300,1,8.756935956500035e-10,0.001
0.0001477014887587955,2303000,2304000,641,-4.9291283222004266e-05,2304,1,1.0532551907875585e-09,0.001
