mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/gen/train/critic_loss,mean/disc/disc_acc_gen,mean/disc/n_generated,mean/gen/train/learning_rate,mean/gen/train/n_updates,mean/gen/train/actor_loss,mean/disc/global_step,mean/disc/disc_acc,mean/disc/disc_entropy,mean/disc/n_expert,mean/disc/disc_proportion_expert_pred,mean/disc/disc_loss,mean/gen/rollout/ep_rew_wrapped_mean,mean/gen/time/total_timesteps,mean/gen/time/fps,mean/gen/time/episodes,mean/gen/time/time_elapsed
0.96826171875,0.5,5.296511939883232,0.956298828125,1024.0,0.001,129000.0,-163.4247472076416,129.0,0.9622802734375,0.09655792266130447,1024.0,0.5059814453125,0.0729627562686801,95.83882519448441,,,,
0.94921875,0.5,5.483603264570236,0.99462890625,1024.0,0.001,130000.0,-161.783125,130.0,0.971923828125,0.09860049188137054,1024.0,0.477294921875,0.07250252552330494,97.1837681450503,,,,
0.93994140625,0.5,5.325393769264221,0.998291015625,1024.0,0.001,131000.0,-159.61278440856933,131.0,0.9691162109375,0.07725276052951813,1024.0,0.4708251953125,0.07089275866746902,97.67491769729172,,,,
0.944091796875,0.5,5.625233677148819,1.0,1024.0,0.001,132000.0,-156.45137297058105,132.0,0.9720458984375,0.06373689509928226,1024.0,0.4720458984375,0.06027254834771156,97.25435809290813,132000.0,390.0,132.0,2.0
0.957763671875,0.5,5.625321003437042,0.9990234375,1024.0,0.001,133000.0,-153.3403491668701,133.0,0.9783935546875,0.06394876353442669,1024.0,0.4793701171875,0.04477706644684076,96.7551504063892,,,,
0.97021484375,0.5,5.918484007835388,0.957275390625,1024.0,0.001,134000.0,-152.3697045288086,134.0,0.9637451171875,0.12027167528867722,1024.0,0.5064697265625,0.08197350800037384,96.33593004995163,,,,
0.97216796875,0.5,5.442789674878121,0.96533203125,1024.0,0.001,135000.0,-150.26144340515137,135.0,0.96875,0.10506029427051544,1024.0,0.50341796875,0.07138812728226185,97.62913786037205,,,,
0.96240234375,0.5,5.632130720853805,0.992919921875,1024.0,0.001,136000.0,-149.7288268585205,136.0,0.9776611328125,0.05506751500070095,1024.0,0.4847412109375,0.04172586277127266,97.35174669328926,136000.0,308.0,136.0,3.0
0.96728515625,0.5,5.552234826803208,1.0,1024.0,0.001,137000.0,-149.15396223449707,137.0,0.983642578125,0.04530753754079342,1024.0,0.483642578125,0.03456265479326248,97.13599046296531,,,,
0.983154296875,0.5,5.112500395536423,0.99951171875,1024.0,0.001,138000.0,-148.95410737609862,138.0,0.9913330078125,0.040552787482738495,1024.0,0.4918212890625,0.02568553341552615,96.96649982611846,,,,
0.990966796875,0.5,4.8146991928815845,0.9931640625,1024.0,0.001,139000.0,-148.9571062774658,139.0,0.9920654296875,0.040594290010631084,1024.0,0.4989013671875,0.033044636715203524,96.88597112916278,,,,
0.9931640625,0.5,4.751599986791611,0.991943359375,1024.0,0.001,140000.0,-148.19338526916505,140.0,0.9925537109375,0.03353117685765028,1024.0,0.5006103515625,0.029797693714499474,97.2202021113774,140000.0,316.0,140.0,3.0
0.995361328125,0.5,4.809312796354294,0.990234375,1024.0,0.001,141000.0,-144.9913063659668,141.0,0.9927978515625,0.03533569071441889,1024.0,0.5025634765625,0.02526206849142909,97.13370757638515,,,,
0.99462890625,0.5,5.013129224419594,0.98779296875,1024.0,0.001,142000.0,-142.444991065979,142.0,0.9912109375,0.03468100447207689,1024.0,0.50341796875,0.029315839987248182,97.5748676654532,,,,
0.99755859375,0.5,5.1951327584981914,0.99658203125,1024.0,0.001,143000.0,-140.33090056610106,143.0,0.9970703125,0.027779849246144295,1024.0,0.50048828125,0.013681440614163876,97.56376313424069,,,,
0.99609375,0.5,5.847307712554931,0.99365234375,1024.0,0.001,144000.0,-139.1808120651245,144.0,0.994873046875,0.03308300953358412,1024.0,0.501220703125,0.017141315154731274,97.61159106985014,144000.0,327.0,144.0,3.0
0.997802734375,0.5,6.262532732248307,0.9814453125,1024.0,0.001,145000.0,-138.7475210494995,145.0,0.9896240234375,0.04152747895568609,1024.0,0.5081787109375,0.02940835850313306,97.79368426181104,,,,
0.997314453125,0.5,6.5826853539943695,0.971923828125,1024.0,0.001,146000.0,-140.54346671295167,146.0,0.984619140625,0.05116996634751558,1024.0,0.5126953125,0.04347471706569195,98.34147930796615,,,,
0.99560546875,0.5,6.496009167194367,0.9814453125,1024.0,0.001,147000.0,-142.27876396179198,147.0,0.988525390625,0.042864889837801456,1024.0,0.507080078125,0.029815105721354485,99.26449057372578,,,,
0.994873046875,0.5,6.116119307518005,0.994384765625,1024.0,0.001,148000.0,-141.53163796997072,148.0,0.99462890625,0.03429023735225201,1024.0,0.500244140625,0.01983794756233692,99.29909279453177,148000.0,325.0,148.0,3.0
0.9951171875,0.5,5.664302044987679,0.994384765625,1024.0,0.001,149000.0,-139.85170700073243,149.0,0.9947509765625,0.03577150870114565,1024.0,0.5003662109375,0.01996639696881175,99.49602788304314,,,,
0.994873046875,0.5,5.029816763997078,0.99560546875,1024.0,0.001,150000.0,-137.73902523040772,150.0,0.9952392578125,0.033179327845573425,1024.0,0.4996337890625,0.017740303184837103,99.53345938634467,,,,
0.996337890625,0.5,5.012391733527184,0.99755859375,1024.0,0.001,151000.0,-136.1374976348877,151.0,0.9969482421875,0.03263722639530897,1024.0,0.4993896484375,0.01634553773328662,99.56275731091772,,,,
0.996337890625,0.5,4.77674394774437,0.95263671875,1024.0,0.001,152000.0,-134.43326596832276,152.0,0.9744873046875,0.09699015319347382,1024.0,0.5218505859375,0.09464301727712154,90.95216556917038,152000.0,404.0,152.0,2.0
0.9951171875,0.5,4.992031568050384,0.961181640625,1024.0,0.001,153000.0,-131.96045030212403,153.0,0.9781494140625,0.08377896994352341,1024.0,0.5169677734375,0.07412825152277946,91.67680789871821,,,,
0.992431640625,0.5,4.221663740992546,0.9912109375,1024.0,0.001,154000.0,-128.83572492218016,154.0,0.9918212890625,0.047647628001868725,1024.0,0.5006103515625,0.027981953229755163,90.84129657111302,,,,
0.9892578125,0.5,4.110628598809242,0.992919921875,1024.0,0.001,155000.0,-125.37470152282715,155.0,0.9910888671875,0.052960146218538284,1024.0,0.4981689453125,0.03462659288197756,90.67922304505386,,,,
0.988525390625,0.5,3.900785434246063,0.971435546875,1024.0,0.001,156000.0,-123.22486473846436,156.0,0.97998046875,0.06847174279391766,1024.0,0.508544921875,0.05057377554476261,88.32761894254504,156000.0,315.0,156.0,3.0
0.9853515625,0.5,3.8181126405000687,0.966552734375,1024.0,0.001,157000.0,-121.08608655548096,157.0,0.9759521484375,0.09358198381960392,1024.0,0.5093994140625,0.06261370610445738,79.06287184753538,,,,
0.98486328125,0.5,3.5650200325250627,0.988037109375,1024.0,0.001,158000.0,-119.03929774475098,158.0,0.9864501953125,0.07642494328320026,1024.0,0.4984130859375,0.04571679327636957,77.32266283912743,,,,
0.984619140625,0.5,3.5535989543199538,0.975830078125,1024.0,0.001,159000.0,-116.97400495147706,159.0,0.980224609375,0.09368694759905338,1024.0,0.50439453125,0.0610280092805624,77.29162549275229,,,,
0.98583984375,0.5,3.554936592936516,0.984130859375,1024.0,0.001,160000.0,-114.72989011383056,160.0,0.9849853515625,0.09224355965852737,1024.0,0.5008544921875,0.05488676484674215,78.64967558521718,160000.0,333.0,160.0,2.0
0.986572265625,0.5,3.7048496433496476,0.992431640625,1024.0,0.001,161000.0,-113.72413581085205,161.0,0.989501953125,0.08056401088833809,1024.0,0.4970703125,0.04647607263177633,78.67035136730594,,,,
0.9853515625,0.5,3.7904074552059175,0.9658203125,1024.0,0.001,162000.0,-111.72881316375732,162.0,0.9755859375,0.10963688045740128,1024.0,0.509765625,0.07304760068655014,79.26671989136099,,,,
0.976318359375,0.5,3.73557071018219,0.948486328125,1024.0,0.001,163000.0,-110.24579092407227,163.0,0.96240234375,0.12194986641407013,1024.0,0.513916015625,0.09707088209688663,80.54166170165894,,,,
0.9560546875,0.5,3.5639978840351105,0.984375,1024.0,0.001,164000.0,-108.49930431365966,164.0,0.97021484375,0.08798973076045513,1024.0,0.48583984375,0.07010332029312849,82.39524556534901,164000.0,325.0,164.0,3.0
0.956298828125,0.5,3.6882033225297928,0.998779296875,1024.0,0.001,165000.0,-106.33155648040771,165.0,0.9775390625,0.06247918866574764,1024.0,0.478759765625,0.05057112034410238,81.41049814025659,,,,
0.967041015625,0.5,3.5744366307258604,0.995849609375,1024.0,0.001,166000.0,-105.19526448059082,166.0,0.9814453125,0.07729865424335003,1024.0,0.485595703125,0.05071600340306759,80.31945893593513,,,,
0.986328125,0.5,3.4435735931396483,0.994873046875,1024.0,0.001,167000.0,-103.22360804748536,167.0,0.9906005859375,0.07788239419460297,1024.0,0.4957275390625,0.04245355725288391,80.23273422371189,,,,
0.990234375,0.5,3.2728306361436843,0.999267578125,1024.0,0.001,168000.0,-101.50565454101563,168.0,0.9947509765625,0.04165827389806509,1024.0,0.4954833984375,0.02530702017247677,80.16139016392658,168000.0,320.0,168.0,3.0
0.9951171875,0.5,3.3039232066869735,0.95556640625,1024.0,0.001,169000.0,-100.63583252716064,169.0,0.975341796875,0.06079276744276285,1024.0,0.519775390625,0.12836896069347858,78.8561661690769,,,,
0.996826171875,0.5,3.2307790228128432,0.953125,1024.0,0.001,170000.0,-99.75315159606933,170.0,0.9749755859375,0.0603623716160655,1024.0,0.5218505859375,0.1402137689292431,83.73504571208808,,,,
0.990966796875,0.5,3.206378170967102,0.997802734375,1024.0,0.001,171000.0,-98.66057456970215,171.0,0.994384765625,0.04778029303997755,1024.0,0.49658203125,0.025784810539335012,83.7589496330122,,,,
0.990234375,0.5,3.3234777390956878,0.992431640625,1024.0,0.001,172000.0,-97.65037746429444,172.0,0.9913330078125,0.05548760201781988,1024.0,0.4989013671875,0.03504463471472263,83.93963708623662,172000.0,409.0,172.0,2.0
0.9873046875,0.5,3.1505234557390214,0.97998046875,1024.0,0.001,173000.0,-96.91340502929687,173.0,0.983642578125,0.08803198114037514,1024.0,0.503662109375,0.057391139678657055,84.36382414669342,,,,
0.98291015625,0.5,3.247428151011467,0.989990234375,1024.0,0.001,174000.0,-95.64132188415527,174.0,0.9864501953125,0.09729311987757683,1024.0,0.4964599609375,0.056432452984154224,85.2517007797726,,,,
0.976318359375,0.5,3.064201786637306,0.999267578125,1024.0,0.001,175000.0,-94.1685341644287,175.0,0.98779296875,0.06249838601797819,1024.0,0.488525390625,0.040676629170775414,85.63125613436574,,,,
0.976318359375,0.5,3.173530196428299,0.99853515625,1024.0,0.001,176000.0,-92.83978987121581,176.0,0.9874267578125,0.04589999560266733,1024.0,0.4888916015625,0.0362131604924798,85.62691150925717,176000.0,343.0,176.0,2.0
0.98486328125,0.5,3.397847965180874,0.997802734375,1024.0,0.001,177000.0,-92.61910176086425,177.0,0.9913330078125,0.04259586986154318,1024.0,0.4935302734375,0.026776299346238375,85.4564598784296,,,,
0.993408203125,0.5,3.406276909351349,0.99365234375,1024.0,0.001,178000.0,-91.87508390808105,178.0,0.9935302734375,0.03636589739471674,1024.0,0.4998779296875,0.024527383036911488,85.22099872850015,,,,
