raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/n_expert,raw/disc/global_step,raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/disc_acc_expert,raw/disc/disc_entropy
0.5,1024.0,1.0,0.5,1024.0,221,1.0,0.00026915851049125195,1.0,0.0018864712910726666
0.5,1024.0,1.0,0.5,1024.0,222,1.0,0.00021167138766031712,1.0,0.0015458113048225641
0.5,1024.0,1.0,0.5,1024.0,222,1.0,0.000284727691905573,1.0,0.0019853096455335617
0.5,1024.0,1.0,0.5,1024.0,222,1.0,0.0002941580314654857,1.0,0.0019552905578166246
0.5,1024.0,1.0,0.5,1024.0,222,1.0,0.0002559963904786855,1.0,0.00182714918628335
0.5,1024.0,1.0,0.5,1024.0,223,1.0,0.0002329778508283198,1.0,0.001675799721851945
0.5,1024.0,1.0,0.5,1024.0,223,1.0,0.0002601410960778594,1.0,0.0018137521110475063
0.5,1024.0,1.0,0.5,1024.0,223,1.0,0.000298197875963524,1.0,0.0020286834333091974
0.5,1024.0,1.0,0.5,1024.0,223,1.0,0.0002142845478374511,1.0,0.0015534335980191827
0.5,1024.0,1.0,0.5,1024.0,224,1.0,0.0002691439585760236,1.0,0.0018676366889849305
0.5,1024.0,1.0,0.5,1024.0,224,1.0,0.0003377179673407227,1.0,0.0021658942569047213
0.5,1024.0,1.0,0.5,1024.0,224,1.0,0.00030189118115231395,1.0,0.0019928880501538515
0.5,1024.0,1.0,0.5,1024.0,224,1.0,0.00027511813095770776,1.0,0.0017434628680348396
0.5,1024.0,1.0,0.5,1024.0,225,1.0,0.0004790059174410999,1.0,0.0023509759921580553
0.5,1024.0,1.0,0.5,1024.0,225,1.0,0.0002700708864722401,1.0,0.0018727194983512163
0.5,1024.0,1.0,0.5,1024.0,225,1.0,0.0003030488733202219,1.0,0.0020132209174335003
0.5,1024.0,1.0,0.5,1024.0,225,1.0,0.0002568958152551204,1.0,0.001720978645607829
0.5,1024.0,1.0,0.5,1024.0,226,1.0,0.0002496686647646129,1.0,0.0017186554614454508
0.5,1024.0,1.0,0.5,1024.0,226,1.0,0.0002774364547803998,1.0,0.0018232865259051323
0.5,1024.0,1.0,0.5,1024.0,226,1.0,0.00022056140005588531,1.0,0.0016061561182141304
0.5,1024.0,1.0,0.5,1024.0,226,1.0,0.00036837783409282565,1.0,0.0019791829399764538
0.5,1024.0,1.0,0.5,1024.0,227,1.0,0.0002651165996212512,1.0,0.0017687088111415505
0.5,1024.0,1.0,0.5,1024.0,227,1.0,0.0002821355883497745,1.0,0.0019025959772989154
0.5,1024.0,1.0,0.5,1024.0,227,1.0,0.0002365219552302733,1.0,0.0016815928975120187
0.5,1024.0,1.0,0.5,1024.0,227,1.0,0.0002143530291505158,1.0,0.0015649504493921995
0.5,1024.0,1.0,0.5,1024.0,228,1.0,0.0002776393957901746,1.0,0.0019030392868444324
0.5,1024.0,1.0,0.5,1024.0,228,1.0,0.00025359971914440393,1.0,0.0017525798175483942
0.5,1024.0,1.0,0.5,1024.0,228,1.0,0.00024353298067580909,1.0,0.0016984769608825445
0.5,1024.0,1.0,0.5,1024.0,228,1.0,0.00023983696883078665,1.0,0.0016805008053779602
0.5,1024.0,1.0,0.5,1024.0,229,1.0,0.00025118349003605545,1.0,0.0017453632317483425
0.5,1024.0,1.0,0.5,1024.0,229,1.0,0.00027180416509509087,1.0,0.0018645324744284153
0.5,1024.0,1.0,0.5,1024.0,229,1.0,0.0002163609315175563,1.0,0.0015284655382856727
0.5,1024.0,1.0,0.5,1024.0,229,1.0,0.00029100029496476054,1.0,0.0016739631537348032
0.5,1024.0,1.0,0.5,1024.0,230,1.0,0.00022805102344136685,1.0,0.0016063253860920668
0.5,1024.0,1.0,0.5,1024.0,230,1.0,0.00030488611082546413,1.0,0.0019316748948767781
0.5,1024.0,1.0,0.5,1024.0,230,1.0,0.00031041368492878973,1.0,0.00193122704513371
0.5,1024.0,1.0,0.5,1024.0,230,1.0,0.0002838594955392182,1.0,0.001919553498737514
0.5,1024.0,1.0,0.5,1024.0,231,1.0,0.00019358379358891398,1.0,0.001427933806553483
0.5,1024.0,1.0,0.5,1024.0,231,1.0,0.00023729588428977877,1.0,0.001606970326974988
0.5,1024.0,1.0,0.5,1024.0,231,1.0,0.0002668274973984808,1.0,0.0016653666971251369
0.5,1024.0,1.0,0.5,1024.0,231,1.0,0.0003288558800704777,1.0,0.0019019241444766521
0.5,1024.0,1.0,0.5,1024.0,232,1.0,0.00026873144088312984,1.0,0.001824149047024548
0.5,1024.0,1.0,0.5,1024.0,232,1.0,0.0002848964068107307,1.0,0.0016592326574027538
0.5,1024.0,1.0,0.5,1024.0,232,1.0,0.0003206527035217732,1.0,0.0019087543478235602
0.5,1024.0,1.0,0.5,1024.0,232,1.0,0.00021911924704909325,1.0,0.0015522760804742575
0.5,1024.0,1.0,0.5,1024.0,233,1.0,0.00033303993404842913,1.0,0.001843879115767777
0.5,1024.0,1.0,0.5,1024.0,233,1.0,0.00023396039614453912,1.0,0.0016705554444342852
0.5,1024.0,1.0,0.5,1024.0,233,1.0,0.00029445142718032,1.0,0.0018984414637088776
0.5,1024.0,1.0,0.5,1024.0,233,1.0,0.00027106062043458223,1.0,0.0018413709476590157
0.5,1024.0,1.0,0.5,1024.0,234,1.0,0.0004156413197051734,1.0,0.002090302761644125
0.5,1024.0,1.0,0.5,1024.0,234,1.0,0.00023753601999487728,1.0,0.0016299141570925713
0.5,1024.0,1.0,0.5,1024.0,234,1.0,0.00024168450909201056,1.0,0.0016064229421317577
0.5,1024.0,1.0,0.5,1024.0,234,1.0,0.00021807188750244677,1.0,0.0015034638345241547
0.5,1024.0,1.0,0.5,1024.0,235,1.0,0.000282820692518726,1.0,0.0018555412534624338
0.5,1024.0,1.0,0.5,1024.0,235,1.0,0.00022523295774590224,1.0,0.0016062045469880104
0.5,1024.0,1.0,0.5,1024.0,235,1.0,0.00031525574740953743,1.0,0.0019306277390569448
0.5,1024.0,1.0,0.5,1024.0,235,1.0,0.0003009939391631633,1.0,0.0019650436006486416
0.5,1024.0,1.0,0.5,1024.0,236,1.0,0.00030859155231155455,1.0,0.0019073854200541973
0.5,1024.0,1.0,0.5,1024.0,236,1.0,0.00025714130606502295,1.0,0.0017289438983425498
0.5,1024.0,1.0,0.5,1024.0,236,1.0,0.00027501810109242797,1.0,0.00179324543569237
0.5,1024.0,1.0,0.5,1024.0,236,1.0,0.00021907215705141425,1.0,0.0015737584326416254
0.5,1024.0,1.0,0.5,1024.0,237,1.0,0.00021407860913313925,1.0,0.0015428004553541541
0.5,1024.0,1.0,0.5,1024.0,237,1.0,0.0002200327580794692,1.0,0.0015854767989367247
0.5,1024.0,1.0,0.5,1024.0,237,1.0,0.00022350030485540628,1.0,0.001554186805151403
0.5,1024.0,1.0,0.5,1024.0,237,1.0,0.00023873378813732415,1.0,0.001662063063122332
0.5,1024.0,1.0,0.5,1024.0,238,1.0,0.0002613140386529267,1.0,0.0017147734761238098
0.5,1024.0,1.0,0.5,1024.0,238,1.0,0.0001806370564736426,1.0,0.0013600289821624756
0.5,1024.0,1.0,0.5,1024.0,238,1.0,0.00021073025709483773,1.0,0.001502744504250586
0.5,1024.0,1.0,0.5,1024.0,238,1.0,0.00021665493841283023,1.0,0.0015788106247782707
0.5,1024.0,1.0,0.5,1024.0,239,1.0,0.0002620070008561015,1.0,0.00178061134647578
0.5,1024.0,1.0,0.5,1024.0,239,1.0,0.0002709216205403209,1.0,0.001772540039382875
0.5,1024.0,1.0,0.5,1024.0,239,1.0,0.00022947067918721586,1.0,0.0015793652273714542
0.5,1024.0,1.0,0.5,1024.0,239,1.0,0.00026597463875077665,1.0,0.0017323322826996446
0.5,1024.0,1.0,0.5,1024.0,240,1.0,0.0002205894561484456,1.0,0.001489840098656714
0.5,1024.0,1.0,0.5,1024.0,240,1.0,0.0002601803280413151,1.0,0.0016581835225224495
0.5,1024.0,1.0,0.5,1024.0,240,1.0,0.0002512304054107517,1.0,0.0015771668404340744
0.5,1024.0,1.0,0.5,1024.0,240,1.0,0.0002061565755866468,1.0,0.0014701229520142078
0.5,1024.0,1.0,0.5,1024.0,241,1.0,0.00019283864821773022,1.0,0.0014179511927068233
0.5,1024.0,1.0,0.5,1024.0,241,1.0,0.0002496851375326514,1.0,0.0016876053996384144
0.5,1024.0,1.0,0.5,1024.0,241,1.0,0.0002750657731667161,1.0,0.001845134305767715
0.5,1024.0,1.0,0.5,1024.0,241,1.0,0.0001950060686795041,1.0,0.0014513519126921892
0.5,1024.0,1.0,0.5,1024.0,242,1.0,0.00016809298540465534,1.0,0.0012460919097065926
0.5,1024.0,1.0,0.5,1024.0,242,1.0,0.00020246430358383805,1.0,0.001481886487454176
0.5,1024.0,1.0,0.5,1024.0,242,1.0,0.00016207816952373832,1.0,0.0012170439586043358
0.5,1024.0,1.0,0.5,1024.0,242,1.0,0.00022785460168961436,1.0,0.001618878566659987
0.5,1024.0,1.0,0.5,1024.0,243,1.0,0.00021483356249518692,1.0,0.0015498726861551404
0.5,1024.0,1.0,0.5,1024.0,243,1.0,0.00023558316752314568,1.0,0.0016397632425650954
0.5,1024.0,1.0,0.5,1024.0,243,1.0,0.00020466117712203413,1.0,0.0014720268081873655
0.5,1024.0,1.0,0.5,1024.0,243,1.0,0.00017646174819674343,1.0,0.001310541178099811
0.5,1024.0,1.0,0.5,1024.0,244,1.0,0.00023198683629743755,1.0,0.0016115311300382018
0.5,1024.0,1.0,0.5,1024.0,244,1.0,0.00016533512098249048,1.0,0.0012483919272199273
0.5,1024.0,1.0,0.5,1024.0,244,1.0,0.0002598195569589734,1.0,0.0016814571572467685
0.5,1024.0,1.0,0.5,1024.0,244,1.0,0.00022122690279502422,1.0,0.001529381494037807
0.5,1024.0,1.0,0.5,1024.0,245,1.0,0.00019295845413580537,1.0,0.0013993899337947369
0.5,1024.0,1.0,0.5,1024.0,245,1.0,0.00023609257186762989,1.0,0.0016468641115352511
0.5,1024.0,1.0,0.5,1024.0,245,1.0,0.00032486350391991436,1.0,0.0018370926845818758
0.5,1024.0,1.0,0.5,1024.0,245,1.0,0.0002309783740201965,1.0,0.0016185158165171742
0.5,1024.0,1.0,0.5,1024.0,246,1.0,0.0002483288699295372,1.0,0.0015859510749578476
0.5,1024.0,1.0,0.5,1024.0,246,1.0,0.0002495693042874336,1.0,0.001692082965746522
0.5,1024.0,1.0,0.5,1024.0,246,1.0,0.000223988521611318,1.0,0.0015955696580931544
0.5,1024.0,1.0,0.5,1024.0,246,1.0,0.00015420449199154973,1.0,0.0011891465401276946
0.5,1024.0,1.0,0.5,1024.0,247,1.0,0.0002885175927076489,1.0,0.0016796317650005221
0.5,1024.0,1.0,0.5,1024.0,247,1.0,0.00024358322843909264,1.0,0.0015601665945723653
0.5,1024.0,1.0,0.5,1024.0,247,1.0,0.00019218935631215572,1.0,0.0014233313268050551
0.5,1024.0,1.0,0.5,1024.0,247,1.0,0.00015804979193489999,1.0,0.0011952256318181753
0.5,1024.0,1.0,0.5,1024.0,248,1.0,0.00024729882716201246,1.0,0.0016802512109279633
0.5,1024.0,1.0,0.5,1024.0,248,1.0,0.0001992861070903018,1.0,0.0014232094399631023
0.5,1024.0,1.0,0.5,1024.0,248,1.0,0.00019364127365406603,1.0,0.0014284721110016108
0.5,1024.0,1.0,0.5,1024.0,248,1.0,0.0002450662723276764,1.0,0.0016708853654563427
0.5,1024.0,1.0,0.5,1024.0,249,1.0,0.00022814050316810608,1.0,0.0016518700867891312
0.5,1024.0,1.0,0.5,1024.0,249,1.0,0.0001914043095894158,1.0,0.0013272084761410952
0.5,1024.0,1.0,0.5,1024.0,249,1.0,0.0001814304559957236,1.0,0.0013415812281891704
0.5,1024.0,1.0,0.5,1024.0,249,1.0,0.00029823367367498577,1.0,0.00183248077519238
0.5,1024.0,1.0,0.5,1024.0,250,1.0,0.0001950788137037307,1.0,0.0014243724290281534
0.5,1024.0,1.0,0.5,1024.0,250,1.0,0.0002287692332174629,1.0,0.0015797187807038426
0.5,1024.0,1.0,0.5,1024.0,250,1.0,0.00021531630773097277,1.0,0.0015316795324906707
0.5,1024.0,1.0,0.5,1024.0,250,1.0,0.00038178128306753933,1.0,0.001999036641791463
0.5,1024.0,1.0,0.5,1024.0,251,1.0,0.00020341799245215952,1.0,0.0014647302450612187
0.5,1024.0,1.0,0.5,1024.0,251,1.0,0.0002458206727169454,1.0,0.0014600626891478896
0.5,1024.0,1.0,0.5,1024.0,251,1.0,0.0002420978416921571,1.0,0.0016313809901475906
0.5,1024.0,1.0,0.5,1024.0,251,1.0,0.00020539651450235397,1.0,0.0014786617830395699
0.5,1024.0,1.0,0.5,1024.0,252,1.0,0.00026980109396390617,1.0,0.0017719018505886197
0.5,1024.0,1.0,0.5,1024.0,252,1.0,0.00018371253099758178,1.0,0.00136341224424541
0.5,1024.0,1.0,0.5,1024.0,252,1.0,0.0002542285365052521,1.0,0.0016085962997749448
0.5,1024.0,1.0,0.5,1024.0,252,1.0,0.00021069026843179017,1.0,0.0015545021742582321
0.5,1024.0,1.0,0.5,1024.0,253,1.0,0.000269968353677541,1.0,0.001781423226930201
0.5,1024.0,1.0,0.5,1024.0,253,1.0,0.00022193757467903197,1.0,0.001516290009021759
0.5,1024.0,1.0,0.5,1024.0,253,1.0,0.00022515743330586702,1.0,0.0016040048794820905
0.5,1024.0,1.0,0.5,1024.0,253,1.0,0.00022355697001330554,1.0,0.0015712366439402103
0.5,1024.0,1.0,0.5,1024.0,254,1.0,0.0001936207409016788,1.0,0.0014549839543178678
0.5,1024.0,1.0,0.5,1024.0,254,1.0,0.00022096878092270344,1.0,0.0015374207869172096
0.5,1024.0,1.0,0.5,1024.0,254,1.0,0.00025782667216844857,1.0,0.0016253396170213819
0.5,1024.0,1.0,0.5,1024.0,254,1.0,0.00021554184786509722,1.0,0.0015593827702105045
0.5,1024.0,1.0,0.5,1024.0,255,1.0,0.0001977110223378986,1.0,0.0014228441286832094
0.5,1024.0,1.0,0.5,1024.0,255,1.0,0.00017480932001490146,1.0,0.0012877085246145725
0.5,1024.0,0.99951171875,0.49951171875,1024.0,255,1.0,0.000948798144236207,0.9990234375,0.002045302651822567
0.5,1024.0,1.0,0.5,1024.0,255,1.0,0.00020699240849353373,1.0,0.0014592340448871255
0.5,1024.0,1.0,0.5,1024.0,256,1.0,0.00018050256767310202,1.0,0.0013492766302078962
0.5,1024.0,1.0,0.5,1024.0,256,1.0,0.00019200418319087476,1.0,0.0013959590578451753
0.5,1024.0,1.0,0.5,1024.0,256,1.0,0.000250435434281826,1.0,0.0017419221112504601
0.5,1024.0,1.0,0.5,1024.0,256,1.0,0.0001871205895440653,1.0,0.0013531178701668978
0.5,1024.0,1.0,0.5,1024.0,257,1.0,0.000153921966557391,1.0,0.0011696424335241318
0.5,1024.0,1.0,0.5,1024.0,257,1.0,0.00017245617345906794,1.0,0.001298314775340259
0.5,1024.0,1.0,0.5,1024.0,257,1.0,0.0001964477269211784,1.0,0.0014444960979744792
0.5,1024.0,1.0,0.5,1024.0,257,1.0,0.0002582068555057049,1.0,0.0015718827489763498
0.5,1024.0,1.0,0.5,1024.0,258,1.0,0.00023256281565409154,1.0,0.0016517620533704758
0.5,1024.0,1.0,0.5,1024.0,258,1.0,0.00019458637689240277,1.0,0.0014169176574796438
0.5,1024.0,1.0,0.5,1024.0,258,1.0,0.00022346116020344198,1.0,0.001539172139018774
0.5,1024.0,1.0,0.5,1024.0,258,1.0,0.00022680347319692373,1.0,0.0015902577433735132
0.5,1024.0,1.0,0.5,1024.0,259,1.0,0.00020275972201488912,1.0,0.0014669217634946108
0.5,1024.0,1.0,0.5,1024.0,259,1.0,0.00028045783983543515,1.0,0.0016289205523207784
0.5,1024.0,1.0,0.5,1024.0,259,1.0,0.00021093623945489526,1.0,0.001495177741162479
0.5,1024.0,1.0,0.5,1024.0,260,1.0,0.00022085249656811357,1.0,0.0014948532916605473
0.5,1024.0,1.0,0.5,1024.0,260,1.0,0.00021009462943766266,1.0,0.0014734285650774837
0.5,1024.0,1.0,0.5,1024.0,260,1.0,0.00027803907869383693,1.0,0.0015841731801629066
0.5,1024.0,1.0,0.5,1024.0,260,1.0,0.0001649593177717179,1.0,0.0012600740883499384
0.5,1024.0,1.0,0.5,1024.0,261,1.0,0.0001800077734515071,1.0,0.0013558965874835849
0.5,1024.0,1.0,0.5,1024.0,261,1.0,0.0001677275140536949,1.0,0.0012628212571144104
0.5,1024.0,1.0,0.5,1024.0,261,1.0,0.0002061163540929556,1.0,0.001398026361130178
0.5,1024.0,1.0,0.5,1024.0,261,1.0,0.00020350499835330993,1.0,0.0014503219863399863
0.5,1024.0,1.0,0.5,1024.0,262,1.0,0.00017152537475340068,1.0,0.0012769834138453007
0.5,1024.0,1.0,0.5,1024.0,262,1.0,0.00018815117073245347,1.0,0.0013265039306133986
0.5,1024.0,1.0,0.5,1024.0,262,1.0,0.00019789639918599278,1.0,0.0014123289147391915
0.5,1024.0,1.0,0.5,1024.0,262,1.0,0.00016131048323586583,1.0,0.001235125819221139
0.5,1024.0,1.0,0.5,1024.0,263,1.0,0.0001768900838214904,1.0,0.0013137620408087969
0.5,1024.0,1.0,0.5,1024.0,263,1.0,0.00018643314251676202,1.0,0.001383451046422124
0.5,1024.0,1.0,0.5,1024.0,263,1.0,0.00019523761875461787,1.0,0.001370966900140047
0.5,1024.0,1.0,0.5,1024.0,263,1.0,0.0002516391687095165,1.0,0.0016857751179486513
0.5,1024.0,1.0,0.5,1024.0,264,1.0,0.00015994648856576532,1.0,0.0012037050910294056
0.5,1024.0,1.0,0.5,1024.0,264,1.0,0.00020148218027316034,1.0,0.0014694043202325702
0.5,1024.0,1.0,0.5,1024.0,264,1.0,0.000295052130240947,1.0,0.001618867041543126
0.5,1024.0,1.0,0.5,1024.0,264,1.0,0.00019691145280376077,1.0,0.0013558105565607548
0.5,1024.0,1.0,0.5,1024.0,265,1.0,0.0001755032135406509,1.0,0.0012940423330292106
0.5,1024.0,1.0,0.5,1024.0,265,1.0,0.0002305055968463421,1.0,0.0015483212191611528
0.5,1024.0,1.0,0.5,1024.0,265,1.0,0.00019575926125980914,1.0,0.0013988213613629341
0.5,1024.0,1.0,0.5,1024.0,265,1.0,0.000217695371247828,1.0,0.0014730463735759258
0.5,1024.0,1.0,0.5,1024.0,266,1.0,0.0002042313280981034,1.0,0.0014242505421862006
0.5,1024.0,1.0,0.5,1024.0,266,1.0,0.0002612390380818397,1.0,0.00155342323705554
0.5,1024.0,1.0,0.5,1024.0,266,1.0,0.0001621628034627065,1.0,0.0012203655205667019
0.5,1024.0,1.0,0.5,1024.0,266,1.0,0.00020946768927387893,1.0,0.001406384981237352
0.5,1024.0,1.0,0.5,1024.0,267,1.0,0.00015276888734661043,1.0,0.0011567510664463043
0.5,1024.0,1.0,0.5,1024.0,267,1.0,0.00019647908629849553,1.0,0.0014250832609832287
0.5,1024.0,1.0,0.5,1024.0,267,1.0,0.0001877189497463405,1.0,0.0013325561303645372
0.5,1024.0,1.0,0.5,1024.0,267,1.0,0.00016411443357355893,1.0,0.0012317675864323974
0.5,1024.0,1.0,0.5,1024.0,268,1.0,0.00016213406343013048,1.0,0.0012116340221837163
0.5,1024.0,1.0,0.5,1024.0,268,1.0,0.00024328524887096137,1.0,0.0016170938033610582
0.5,1024.0,1.0,0.5,1024.0,268,1.0,0.0001667626784183085,1.0,0.0012519967276602983
0.5,1024.0,1.0,0.5,1024.0,268,1.0,0.00016990763833746314,1.0,0.0012699221260845661
0.5,1024.0,1.0,0.5,1024.0,269,1.0,0.00017780132475309074,1.0,0.0013064700178802013
0.5,1024.0,1.0,0.5,1024.0,269,1.0,0.00027626106748357415,1.0,0.0016112071461975574
0.5,1024.0,1.0,0.5,1024.0,269,1.0,0.00022676799562759697,1.0,0.00144199060741812
0.5,1024.0,1.0,0.5,1024.0,269,1.0,0.00018088056822307408,1.0,0.0012962801847606897
0.5,1024.0,1.0,0.5,1024.0,270,1.0,0.00015286935376934707,1.0,0.001138464780524373
0.5,1024.0,1.0,0.5,1024.0,270,1.0,0.00015209232515189797,1.0,0.0011345022358000278
0.5,1024.0,1.0,0.5,1024.0,270,1.0,0.00012655639147851616,1.0,0.000982441008090973
0.5,1024.0,1.0,0.5,1024.0,270,1.0,0.0002881510881707072,1.0,0.001591238658875227
0.5,1024.0,1.0,0.5,1024.0,271,1.0,0.00018756082863546908,1.0,0.0013695418601855636
0.5,1024.0,1.0,0.5,1024.0,271,1.0,0.00016307343321386725,1.0,0.0012220025528222322
0.5,1024.0,0.99951171875,0.49951171875,1024.0,271,1.0,0.0007448730175383389,0.9990234375,0.001528736436739564
0.5,1024.0,1.0,0.5,1024.0,271,1.0,0.00013397903239820153,1.0,0.0010432765120640397
0.5,1024.0,1.0,0.5,1024.0,272,1.0,0.00018683333473745733,1.0,0.0013671095948666334
0.5,1024.0,1.0,0.5,1024.0,272,1.0,0.0001593156484887004,1.0,0.0012010588543489575
0.5,1024.0,1.0,0.5,1024.0,272,1.0,0.00016000754840206355,1.0,0.0011951900087296963
0.5,1024.0,1.0,0.5,1024.0,272,1.0,0.00015679732314310968,1.0,0.0011653833789750934
0.5,1024.0,1.0,0.5,1024.0,273,1.0,0.00014369728160090744,1.0,0.0011172057129442692
0.5,1024.0,1.0,0.5,1024.0,273,1.0,0.0002889660245273262,1.0,0.0015568224480375648
0.5,1024.0,1.0,0.5,1024.0,273,1.0,0.0001568022562423721,1.0,0.001180965919047594
0.5,1024.0,1.0,0.5,1024.0,273,1.0,0.00014564787852577865,1.0,0.0011312214192003012
0.5,1024.0,1.0,0.5,1024.0,274,1.0,0.00017622348968870938,1.0,0.0012364714639261365
0.5,1024.0,1.0,0.5,1024.0,274,1.0,0.00018464555614627898,1.0,0.0012573068961501122
0.5,1024.0,1.0,0.5,1024.0,274,1.0,0.00019617780344560742,1.0,0.0013034660369157791
0.5,1024.0,1.0,0.5,1024.0,274,1.0,0.00014899250527378172,1.0,0.0011378660565242171
0.5,1024.0,1.0,0.5,1024.0,275,1.0,0.00023661965678911656,1.0,0.0013954376336187124
0.5,1024.0,1.0,0.5,1024.0,275,1.0,0.0001816261647036299,1.0,0.0012542855693027377
0.5,1024.0,1.0,0.5,1024.0,275,1.0,0.00020868684805464,1.0,0.0013881833292543888
0.5,1024.0,1.0,0.5,1024.0,275,1.0,0.00019975069153588265,1.0,0.0013865848304703832
0.5,1024.0,1.0,0.5,1024.0,276,1.0,0.00015502847963944077,1.0,0.001189461792819202
0.5,1024.0,1.0,0.5,1024.0,276,1.0,0.0001533278846181929,1.0,0.0011545787565410137
0.5,1024.0,1.0,0.5,1024.0,276,1.0,0.0001713536912575364,1.0,0.0012600604677572846
0.5,1024.0,1.0,0.5,1024.0,276,1.0,0.00019490487466100603,1.0,0.0013768490171059966
0.5,1024.0,1.0,0.5,1024.0,277,1.0,0.00016953609883785248,1.0,0.001248619519174099
0.5,1024.0,1.0,0.5,1024.0,277,1.0,0.00016150290321093053,1.0,0.0012180726043879986
0.5,1024.0,1.0,0.5,1024.0,277,1.0,0.000211260630749166,1.0,0.0015128814848139882
0.5,1024.0,1.0,0.5,1024.0,277,1.0,0.00020488293375819921,1.0,0.0013206163421273232
0.5,1024.0,1.0,0.5,1024.0,278,1.0,0.00020176981342956424,1.0,0.0014284985372796655
0.5,1024.0,1.0,0.5,1024.0,278,1.0,0.00034614047035574913,1.0,0.0017572528449818492
0.5,1024.0,1.0,0.5,1024.0,278,1.0,0.00017842554370872676,1.0,0.0012955719139426947
0.5,1024.0,1.0,0.5,1024.0,278,1.0,0.00020100874826312065,1.0,0.0013706624740734696
0.5,1024.0,1.0,0.5,1024.0,279,1.0,0.00017015804769471288,1.0,0.0012663241941481829
0.5,1024.0,1.0,0.5,1024.0,279,1.0,0.000153288128785789,1.0,0.0011722093913704157
0.5,1024.0,1.0,0.5,1024.0,279,1.0,0.00018255531904287636,1.0,0.0012388480827212334
0.5,1024.0,1.0,0.5,1024.0,279,1.0,0.00019800401059910655,1.0,0.0014333066064864397
0.5,1024.0,1.0,0.5,1024.0,280,1.0,0.0001914456661324948,1.0,0.0013491581194102764
0.5,1024.0,1.0,0.5,1024.0,280,1.0,0.00023977381351869553,1.0,0.0014121060958132148
0.5,1024.0,1.0,0.5,1024.0,280,1.0,0.0001785566855687648,1.0,0.0013122846139594913
0.5,1024.0,1.0,0.5,1024.0,280,1.0,0.0002218532608821988,1.0,0.0013934094458818436
0.5,1024.0,1.0,0.5,1024.0,281,1.0,0.00018124729103874415,1.0,0.0013160672970116138
0.5,1024.0,1.0,0.5,1024.0,281,1.0,0.00017978028336074203,1.0,0.001330586732365191
0.5,1024.0,1.0,0.5,1024.0,281,1.0,0.00022153108147904277,1.0,0.0014142055297270417
0.5,1024.0,1.0,0.5,1024.0,281,1.0,0.00014439450751524419,1.0,0.0010724106105044484
0.5,1024.0,1.0,0.5,1024.0,282,1.0,0.0001520938822068274,1.0,0.001144413254223764
0.5,1024.0,1.0,0.5,1024.0,282,1.0,0.00016667883028276265,1.0,0.0012428086483851075
0.5,1024.0,1.0,0.5,1024.0,282,1.0,0.0002854919293895364,1.0,0.0015911409864202142
0.5,1024.0,1.0,0.5,1024.0,282,1.0,0.00012503417383413762,1.0,0.000971543078776449
0.5,1024.0,1.0,0.5,1024.0,283,1.0,0.00020715936261694878,1.0,0.00143448356539011
0.5,1024.0,1.0,0.5,1024.0,283,1.0,0.00012440131104085594,1.0,0.0009710888261906803
0.5,1024.0,1.0,0.5,1024.0,283,1.0,0.00018184538930654526,1.0,0.0012725112028419971
0.5,1024.0,1.0,0.5,1024.0,283,1.0,0.00017466845747549087,1.0,0.001241185236722231
0.5,1024.0,1.0,0.5,1024.0,284,1.0,0.00015352186164818704,1.0,0.0011625782353803515
0.5,1024.0,1.0,0.5,1024.0,284,1.0,0.00018465195898897946,1.0,0.001323231146670878
0.5,1024.0,1.0,0.5,1024.0,284,1.0,0.00021728631691075861,1.0,0.0013162253890186548
0.5,1024.0,1.0,0.5,1024.0,284,1.0,0.000218543442315422,1.0,0.001417538383975625
0.5,1024.0,0.99951171875,0.49951171875,1024.0,285,1.0,0.0006588719552382827,0.9990234375,0.0014390455326065421
0.5,1024.0,1.0,0.5,1024.0,285,1.0,0.00016994518227875233,1.0,0.001244348008185625
0.5,1024.0,1.0,0.5,1024.0,285,1.0,0.0001727155758999288,1.0,0.0012524339836090803
0.5,1024.0,1.0,0.5,1024.0,285,1.0,0.00019324288587085903,1.0,0.0013646659208461642
0.5,1024.0,1.0,0.5,1024.0,286,1.0,0.00016212562331929803,1.0,0.0011998735135421157
0.5,1024.0,1.0,0.5,1024.0,286,1.0,0.00015190996055025607,1.0,0.0011377993505448103
0.5,1024.0,1.0,0.5,1024.0,286,1.0,0.00017167851910926402,1.0,0.0012279340298846364
0.5,1024.0,1.0,0.5,1024.0,286,1.0,0.00026364767109043896,1.0,0.0015683333622291684
0.5,1024.0,1.0,0.5,1024.0,287,1.0,0.00021419633412733674,1.0,0.0014414034085348248
0.5,1024.0,1.0,0.5,1024.0,287,1.0,0.0002300712512806058,1.0,0.0015098979929462075
0.5,1024.0,1.0,0.5,1024.0,287,1.0,0.00024185245274566114,1.0,0.0016119329957291484
0.5,1024.0,1.0,0.5,1024.0,287,1.0,0.0002095419476972893,1.0,0.0013910143170505762
0.5,1024.0,1.0,0.5,1024.0,288,1.0,0.0007251733914017677,1.0,0.00282962410710752
0.5,1024.0,1.0,0.5,1024.0,288,1.0,0.0003488003567326814,1.0,0.001802503946237266
0.5,1024.0,1.0,0.5,1024.0,288,1.0,0.00040580486529506743,1.0,0.001955785322934389
