raw/disc/disc_acc_gen,raw/disc/disc_acc_expert,raw/disc/disc_loss,raw/disc/disc_acc,raw/disc/global_step,raw/disc/disc_entropy,raw/disc/n_generated,raw/disc/disc_proportion_expert_pred,raw/disc/disc_proportion_expert_true,raw/disc/n_expert
0.9990234375,1.0,0.005194640718400478,0.99951171875,61,0.0213067177683115,1024.0,0.50048828125,0.5,1024.0
0.9990234375,1.0,0.00558125227689743,0.99951171875,61,0.020387794822454453,1024.0,0.50048828125,0.5,1024.0
0.998046875,1.0,0.005808961112052202,0.9990234375,61,0.022455018013715744,1024.0,0.5009765625,0.5,1024.0
0.9970703125,1.0,0.005723567679524422,0.99853515625,61,0.020007144659757614,1024.0,0.50146484375,0.5,1024.0
0.994140625,1.0,0.0075594717636704445,0.9970703125,62,0.02142404206097126,1024.0,0.5029296875,0.5,1024.0
1.0,1.0,0.0057227518409490585,1.0,62,0.02123582549393177,1024.0,0.5,0.5,1024.0
1.0,1.0,0.005178944673389196,1.0,62,0.020472407341003418,1024.0,0.5,0.5,1024.0
0.998046875,1.0,0.00626396294683218,0.9990234375,62,0.020482268184423447,1024.0,0.5009765625,0.5,1024.0
0.998046875,1.0,0.006893890909850597,0.9990234375,63,0.023708265274763107,1024.0,0.5009765625,0.5,1024.0
0.9970703125,1.0,0.007590455003082752,0.99853515625,63,0.023173194378614426,1024.0,0.50146484375,0.5,1024.0
0.9990234375,1.0,0.005166390910744667,0.99951171875,63,0.022030744701623917,1024.0,0.50048828125,0.5,1024.0
0.998046875,1.0,0.006588076241314411,0.9990234375,63,0.022343173623085022,1024.0,0.5009765625,0.5,1024.0
1.0,1.0,0.004237273242324591,1.0,64,0.020071186125278473,1024.0,0.5,0.5,1024.0
1.0,1.0,0.005234896205365658,1.0,64,0.022112946957349777,1024.0,0.5,0.5,1024.0
0.9990234375,1.0,0.004688630346208811,0.99951171875,64,0.01989603415131569,1024.0,0.50048828125,0.5,1024.0
0.9970703125,1.0,0.006578030064702034,0.99853515625,64,0.02056308463215828,1024.0,0.50146484375,0.5,1024.0
0.9990234375,1.0,0.005336148664355278,0.99951171875,65,0.022609608247876167,1024.0,0.50048828125,0.5,1024.0
0.998046875,1.0,0.006274556741118431,0.9990234375,65,0.020879127085208893,1024.0,0.5009765625,0.5,1024.0
0.9970703125,1.0,0.006877447012811899,0.99853515625,65,0.02148144692182541,1024.0,0.50146484375,0.5,1024.0
0.9990234375,1.0,0.004965121857821941,0.99951171875,65,0.02112150937318802,1024.0,0.50048828125,0.5,1024.0
0.9990234375,1.0,0.004682967439293861,0.99951171875,66,0.019229255616664886,1024.0,0.50048828125,0.5,1024.0
0.998046875,1.0,0.005127128679305315,0.9990234375,66,0.019602078944444656,1024.0,0.5009765625,0.5,1024.0
1.0,1.0,0.004402101039886475,1.0,66,0.019726481288671494,1024.0,0.5,0.5,1024.0
0.9990234375,1.0,0.004819648340344429,0.99951171875,66,0.01900739036500454,1024.0,0.50048828125,0.5,1024.0
0.9970703125,1.0,0.005885116755962372,0.99853515625,67,0.02074168063700199,1024.0,0.50146484375,0.5,1024.0
0.9970703125,1.0,0.005566595122218132,0.99853515625,67,0.019673988223075867,1024.0,0.50146484375,0.5,1024.0
0.998046875,1.0,0.005338271148502827,0.9990234375,67,0.020191147923469543,1024.0,0.5009765625,0.5,1024.0
0.998046875,1.0,0.0051629673689603806,0.9990234375,67,0.019435115158557892,1024.0,0.5009765625,0.5,1024.0
0.998046875,1.0,0.005666807293891907,0.9990234375,68,0.01906478777527809,1024.0,0.5009765625,0.5,1024.0
0.9970703125,1.0,0.005134687293320894,0.99853515625,68,0.01999250426888466,1024.0,0.50146484375,0.5,1024.0
0.998046875,1.0,0.00500635989010334,0.9990234375,68,0.01956104300916195,1024.0,0.5009765625,0.5,1024.0
0.9990234375,1.0,0.004252923186868429,0.99951171875,68,0.01867472566664219,1024.0,0.50048828125,0.5,1024.0
0.998046875,1.0,0.006342447362840176,0.9990234375,69,0.021414095535874367,1024.0,0.5009765625,0.5,1024.0
0.9990234375,1.0,0.004019461572170258,0.99951171875,69,0.017281781882047653,1024.0,0.50048828125,0.5,1024.0
1.0,1.0,0.004224381409585476,1.0,69,0.018901802599430084,1024.0,0.5,0.5,1024.0
0.9990234375,1.0,0.005102791823446751,0.99951171875,69,0.01977994665503502,1024.0,0.50048828125,0.5,1024.0
1.0,1.0,0.003849456086754799,1.0,70,0.018426381051540375,1024.0,0.5,0.5,1024.0
1.0,1.0,0.005066189914941788,1.0,70,0.02088531106710434,1024.0,0.5,0.5,1024.0
0.998046875,1.0,0.005850890651345253,0.9990234375,70,0.020144622772932053,1024.0,0.5009765625,0.5,1024.0
0.99609375,1.0,0.006916757673025131,0.998046875,70,0.018601249903440475,1024.0,0.501953125,0.5,1024.0
1.0,1.0,0.003617085050791502,1.0,71,0.018177084624767303,1024.0,0.5,0.5,1024.0
0.9990234375,1.0,0.004130756016820669,0.99951171875,71,0.017413102090358734,1024.0,0.50048828125,0.5,1024.0
0.9990234375,1.0,0.0048891217447817326,0.99951171875,71,0.018794871866703033,1024.0,0.50048828125,0.5,1024.0
0.9990234375,1.0,0.00406181626021862,0.99951171875,71,0.017488835379481316,1024.0,0.50048828125,0.5,1024.0
1.0,1.0,0.003959090448915958,1.0,72,0.018555842339992523,1024.0,0.5,0.5,1024.0
0.9990234375,1.0,0.004242980387061834,0.99951171875,72,0.018672604113817215,1024.0,0.50048828125,0.5,1024.0
0.9990234375,1.0,0.005013889633119106,0.99951171875,72,0.019788675010204315,1024.0,0.50048828125,0.5,1024.0
0.998046875,1.0,0.005956465844064951,0.9990234375,72,0.02036772482097149,1024.0,0.5009765625,0.5,1024.0
1.0,1.0,0.0040582818910479546,1.0,73,0.018411897122859955,1024.0,0.5,0.5,1024.0
0.9990234375,1.0,0.003959431312978268,0.99951171875,73,0.01606154628098011,1024.0,0.50048828125,0.5,1024.0
0.998046875,1.0,0.005291711539030075,0.9990234375,73,0.01766631193459034,1024.0,0.5009765625,0.5,1024.0
1.0,1.0,0.0034972820430994034,1.0,73,0.016754209995269775,1024.0,0.5,0.5,1024.0
0.9990234375,1.0,0.004693963564932346,0.99951171875,74,0.01621752232313156,1024.0,0.50048828125,0.5,1024.0
0.99609375,1.0,0.007113044150173664,0.998046875,74,0.016767598688602448,1024.0,0.501953125,0.5,1024.0
0.9990234375,1.0,0.004196126479655504,0.99951171875,74,0.015761153772473335,1024.0,0.50048828125,0.5,1024.0
0.9990234375,1.0,0.00430679228156805,0.99951171875,74,0.015917617827653885,1024.0,0.50048828125,0.5,1024.0
0.9990234375,1.0,0.003442054847255349,0.99951171875,75,0.013637441210448742,1024.0,0.50048828125,0.5,1024.0
1.0,1.0,0.003007188905030489,1.0,75,0.015024194493889809,1024.0,0.5,0.5,1024.0
0.9990234375,1.0,0.0038134222850203514,0.99951171875,75,0.014870710670948029,1024.0,0.50048828125,0.5,1024.0
1.0,1.0,0.0027231769636273384,1.0,75,0.01377165224403143,1024.0,0.5,0.5,1024.0
0.9990234375,1.0,0.0036513004451990128,0.99951171875,76,0.015595451928675175,1024.0,0.50048828125,0.5,1024.0
0.9970703125,1.0,0.006150011904537678,0.99853515625,76,0.016885437071323395,1024.0,0.50146484375,0.5,1024.0
0.9990234375,1.0,0.004452418070286512,0.99951171875,76,0.01701538637280464,1024.0,0.50048828125,0.5,1024.0
0.9970703125,1.0,0.00584436533972621,0.99853515625,76,0.016624178737401962,1024.0,0.50146484375,0.5,1024.0
0.61328125,1.0,1.0106638669967651,0.806640625,77,0.02755643054842949,1024.0,0.693359375,0.5,1024.0
0.603515625,1.0,0.9918487071990967,0.8017578125,77,0.03281501308083534,1024.0,0.6982421875,0.5,1024.0
0.603515625,1.0,0.9557651281356812,0.8017578125,77,0.032504335045814514,1024.0,0.6982421875,0.5,1024.0
0.6181640625,1.0,0.8444603681564331,0.80908203125,77,0.04224081709980965,1024.0,0.69091796875,0.5,1024.0
0.44140625,1.0,1.1534640789031982,0.720703125,78,0.06213946267962456,1024.0,0.779296875,0.5,1024.0
0.4658203125,1.0,1.0053465366363525,0.73291015625,78,0.07307656854391098,1024.0,0.76708984375,0.5,1024.0
0.470703125,1.0,0.9121114015579224,0.7353515625,78,0.0858457013964653,1024.0,0.7646484375,0.5,1024.0
0.4521484375,0.9990234375,0.8402491807937622,0.7255859375,78,0.10357923060655594,1024.0,0.7734375,0.5,1024.0
0.763671875,0.9990234375,0.35571905970573425,0.88134765625,79,0.19018569588661194,1024.0,0.61767578125,0.5,1024.0
0.787109375,0.9931640625,0.2959479093551636,0.89013671875,79,0.18385165929794312,1024.0,0.60302734375,0.5,1024.0
0.802734375,0.9931640625,0.23868075013160706,0.89794921875,79,0.18612851202487946,1024.0,0.59521484375,0.5,1024.0
0.8271484375,0.9833984375,0.1937381625175476,0.9052734375,79,0.1897272765636444,1024.0,0.578125,0.5,1024.0
0.986328125,0.9853515625,0.06044387072324753,0.98583984375,80,0.12754616141319275,1024.0,0.49951171875,0.5,1024.0
0.9970703125,0.9765625,0.05645068734884262,0.98681640625,80,0.12944743037223816,1024.0,0.48974609375,0.5,1024.0
0.99609375,0.97265625,0.05960540100932121,0.984375,80,0.1275450885295868,1024.0,0.48828125,0.5,1024.0
0.9970703125,0.9609375,0.06337162852287292,0.97900390625,80,0.12409083545207977,1024.0,0.48193359375,0.5,1024.0
0.900390625,0.947265625,0.14846795797348022,0.923828125,81,0.20840603113174438,1024.0,0.5234375,0.5,1024.0
0.9755859375,0.94921875,0.14107707142829895,0.96240234375,81,0.20795178413391113,1024.0,0.48681640625,0.5,1024.0
0.9921875,0.9541015625,0.13516999781131744,0.97314453125,81,0.21601024270057678,1024.0,0.48095703125,0.5,1024.0
0.9990234375,0.9541015625,0.12034142762422562,0.9765625,81,0.2068396508693695,1024.0,0.4775390625,0.5,1024.0
0.994140625,0.9384765625,0.12848025560379028,0.96630859375,82,0.20757338404655457,1024.0,0.47216796875,0.5,1024.0
0.9990234375,0.947265625,0.1137109324336052,0.97314453125,82,0.20273926854133606,1024.0,0.47412109375,0.5,1024.0
0.998046875,0.9248046875,0.12379784882068634,0.96142578125,82,0.19810354709625244,1024.0,0.46337890625,0.5,1024.0
1.0,0.9375,0.11558784544467926,0.96875,82,0.2038584202528,1024.0,0.46875,0.5,1024.0
1.0,0.9345703125,0.10542169958353043,0.96728515625,83,0.1855185627937317,1024.0,0.46728515625,0.5,1024.0
1.0,0.9326171875,0.10453322529792786,0.96630859375,83,0.19149407744407654,1024.0,0.46630859375,0.5,1024.0
1.0,0.9365234375,0.0967017412185669,0.96826171875,83,0.17684662342071533,1024.0,0.46826171875,0.5,1024.0
1.0,0.9443359375,0.09487426280975342,0.97216796875,83,0.1759193241596222,1024.0,0.47216796875,0.5,1024.0
1.0,0.927734375,0.09760761260986328,0.9638671875,84,0.16534030437469482,1024.0,0.4638671875,0.5,1024.0
1.0,0.9482421875,0.08277741074562073,0.97412109375,84,0.16137030720710754,1024.0,0.47412109375,0.5,1024.0
1.0,0.94921875,0.08098345994949341,0.974609375,84,0.1577611267566681,1024.0,0.474609375,0.5,1024.0
1.0,0.9423828125,0.08691580593585968,0.97119140625,84,0.15808621048927307,1024.0,0.47119140625,0.5,1024.0
1.0,0.9599609375,0.06249041110277176,0.97998046875,85,0.11174897849559784,1024.0,0.47998046875,0.5,1024.0
1.0,0.951171875,0.06773902475833893,0.9755859375,85,0.11456561088562012,1024.0,0.4755859375,0.5,1024.0
1.0,0.95703125,0.06184418499469757,0.978515625,85,0.10893233865499496,1024.0,0.478515625,0.5,1024.0
1.0,0.9638671875,0.054597821086645126,0.98193359375,85,0.10047812014818192,1024.0,0.48193359375,0.5,1024.0
0.984375,0.9755859375,0.10882075875997543,0.97998046875,86,0.2054290920495987,1024.0,0.49560546875,0.5,1024.0
0.98828125,0.9658203125,0.10427859425544739,0.97705078125,86,0.20211142301559448,1024.0,0.48876953125,0.5,1024.0
0.9931640625,0.9814453125,0.0969805121421814,0.9873046875,86,0.1953723132610321,1024.0,0.494140625,0.5,1024.0
0.990234375,0.9775390625,0.0998261421918869,0.98388671875,86,0.2007753551006317,1024.0,0.49365234375,0.5,1024.0
0.974609375,0.9775390625,0.13688921928405762,0.97607421875,87,0.28093528747558594,1024.0,0.50146484375,0.5,1024.0
0.9736328125,0.9765625,0.132928729057312,0.97509765625,87,0.27049922943115234,1024.0,0.50146484375,0.5,1024.0
0.966796875,0.9892578125,0.12617239356040955,0.97802734375,87,0.259343683719635,1024.0,0.51123046875,0.5,1024.0
0.9736328125,0.9873046875,0.12187392264604568,0.98046875,87,0.257740318775177,1024.0,0.5068359375,0.5,1024.0
0.9482421875,0.9912109375,0.12638209760189056,0.9697265625,88,0.2522878646850586,1024.0,0.521484375,0.5,1024.0
0.943359375,0.9833984375,0.12912166118621826,0.96337890625,88,0.24046555161476135,1024.0,0.52001953125,0.5,1024.0
0.9619140625,0.98046875,0.11294947564601898,0.97119140625,88,0.23233048617839813,1024.0,0.50927734375,0.5,1024.0
0.9580078125,0.9892578125,0.10435757040977478,0.9736328125,88,0.21248683333396912,1024.0,0.515625,0.5,1024.0
0.939453125,0.9892578125,0.12337365746498108,0.96435546875,89,0.22205644845962524,1024.0,0.52490234375,0.5,1024.0
0.943359375,0.982421875,0.11217036843299866,0.962890625,89,0.21025213599205017,1024.0,0.51953125,0.5,1024.0
0.953125,0.9833984375,0.10191167891025543,0.96826171875,89,0.19492071866989136,1024.0,0.51513671875,0.5,1024.0
0.955078125,0.984375,0.09727674722671509,0.9697265625,89,0.18624962866306305,1024.0,0.5146484375,0.5,1024.0
0.982421875,0.978515625,0.0680801123380661,0.98046875,90,0.14177381992340088,1024.0,0.498046875,0.5,1024.0
0.9794921875,0.96484375,0.07451345771551132,0.97216796875,90,0.13500449061393738,1024.0,0.49267578125,0.5,1024.0
0.9853515625,0.9716796875,0.06721217930316925,0.978515625,90,0.12901224195957184,1024.0,0.4931640625,0.5,1024.0
0.9765625,0.9658203125,0.07109950482845306,0.97119140625,90,0.12833508849143982,1024.0,0.49462890625,0.5,1024.0
0.9931640625,0.98046875,0.05410326272249222,0.98681640625,91,0.11533445864915848,1024.0,0.49365234375,0.5,1024.0
0.9951171875,0.98046875,0.052046097815036774,0.98779296875,91,0.11544033885002136,1024.0,0.49267578125,0.5,1024.0
0.9931640625,0.9716796875,0.06178473308682442,0.982421875,91,0.12087911367416382,1024.0,0.4892578125,0.5,1024.0
0.9990234375,0.984375,0.049828991293907166,0.99169921875,91,0.1132950708270073,1024.0,0.49267578125,0.5,1024.0
0.9990234375,0.9697265625,0.053150199353694916,0.984375,92,0.11122964322566986,1024.0,0.4853515625,0.5,1024.0
0.998046875,0.9814453125,0.043162427842617035,0.98974609375,92,0.10350966453552246,1024.0,0.49169921875,0.5,1024.0
0.99609375,0.9755859375,0.05009513348340988,0.98583984375,92,0.10627222806215286,1024.0,0.48974609375,0.5,1024.0
0.99609375,0.98828125,0.03908222168684006,0.9921875,92,0.09626069664955139,1024.0,0.49609375,0.5,1024.0
0.9755859375,0.9814453125,0.06423363834619522,0.978515625,93,0.10529348999261856,1024.0,0.5029296875,0.5,1024.0
0.974609375,0.970703125,0.07326242327690125,0.97265625,93,0.11320942640304565,1024.0,0.498046875,0.5,1024.0
0.9716796875,0.9853515625,0.06897051632404327,0.978515625,93,0.10925430059432983,1024.0,0.5068359375,0.5,1024.0
0.978515625,0.97265625,0.0666930228471756,0.9755859375,93,0.11061567068099976,1024.0,0.4970703125,0.5,1024.0
0.7587890625,0.986328125,0.31867146492004395,0.87255859375,94,0.17707571387290955,1024.0,0.61376953125,0.5,1024.0
0.7607421875,0.9833984375,0.31196489930152893,0.8720703125,94,0.16991332173347473,1024.0,0.611328125,0.5,1024.0
0.736328125,0.9755859375,0.3242322504520416,0.85595703125,94,0.17303414642810822,1024.0,0.61962890625,0.5,1024.0
0.7470703125,0.9853515625,0.29151451587677,0.8662109375,94,0.17975938320159912,1024.0,0.619140625,0.5,1024.0
0.7783203125,0.98046875,0.25125688314437866,0.87939453125,95,0.16506202518939972,1024.0,0.60107421875,0.5,1024.0
0.7880859375,0.9736328125,0.23419970273971558,0.880859375,95,0.17411185801029205,1024.0,0.5927734375,0.5,1024.0
0.8134765625,0.970703125,0.20555701851844788,0.89208984375,95,0.17242494225502014,1024.0,0.57861328125,0.5,1024.0
0.826171875,0.955078125,0.19293206930160522,0.890625,95,0.18213924765586853,1024.0,0.564453125,0.5,1024.0
0.9755859375,0.9697265625,0.09123364090919495,0.97265625,96,0.15243683755397797,1024.0,0.4970703125,0.5,1024.0
0.974609375,0.9541015625,0.09905382245779037,0.96435546875,96,0.15425297617912292,1024.0,0.48974609375,0.5,1024.0
0.9873046875,0.9423828125,0.09077423810958862,0.96484375,96,0.14701031148433685,1024.0,0.4775390625,0.5,1024.0
0.98828125,0.951171875,0.08281143009662628,0.9697265625,96,0.14243929088115692,1024.0,0.4814453125,0.5,1024.0
0.9970703125,0.9462890625,0.08310825377702713,0.9716796875,97,0.14448466897010803,1024.0,0.474609375,0.5,1024.0
0.9951171875,0.9375,0.08865498751401901,0.96630859375,97,0.1445535123348236,1024.0,0.47119140625,0.5,1024.0
0.9921875,0.9296875,0.0912933275103569,0.9609375,97,0.1446845531463623,1024.0,0.46875,0.5,1024.0
0.994140625,0.94921875,0.07684329152107239,0.9716796875,97,0.1347724199295044,1024.0,0.4775390625,0.5,1024.0
0.9970703125,0.9423828125,0.07589039206504822,0.9697265625,98,0.10905478149652481,1024.0,0.47265625,0.5,1024.0
0.9931640625,0.943359375,0.07712092995643616,0.96826171875,98,0.11234232783317566,1024.0,0.47509765625,0.5,1024.0
0.99609375,0.9443359375,0.07228416204452515,0.97021484375,98,0.11021169275045395,1024.0,0.47412109375,0.5,1024.0
0.9921875,0.939453125,0.07291336357593536,0.9658203125,98,0.10867141932249069,1024.0,0.4736328125,0.5,1024.0
0.998046875,0.9609375,0.05903055891394615,0.9794921875,99,0.09950332343578339,1024.0,0.4814453125,0.5,1024.0
1.0,0.9619140625,0.054285928606987,0.98095703125,99,0.09748592227697372,1024.0,0.48095703125,0.5,1024.0
0.998046875,0.9482421875,0.0643257349729538,0.97314453125,99,0.09988777339458466,1024.0,0.47509765625,0.5,1024.0
0.9990234375,0.9609375,0.05489598214626312,0.97998046875,99,0.0961780995130539,1024.0,0.48095703125,0.5,1024.0
0.9951171875,0.9599609375,0.05775660276412964,0.9775390625,100,0.09714337438344955,1024.0,0.482421875,0.5,1024.0
0.99609375,0.9677734375,0.0522957518696785,0.98193359375,100,0.09257970750331879,1024.0,0.48583984375,0.5,1024.0
0.998046875,0.970703125,0.04845818877220154,0.984375,100,0.088319793343544,1024.0,0.486328125,0.5,1024.0
0.9951171875,0.9736328125,0.04961545765399933,0.984375,100,0.08910748362541199,1024.0,0.4892578125,0.5,1024.0
